customer_id,age,gender,tenure,usage_frequency,support_calls,payment_delay,subscription_type,contract_length,total_spend,last_interaction,churn,customer_feedback
202001,50,Male,22,5,1,21,Standard,Annual,137.72,24,0,Generated feedback 0
202002,34,Female,3,7,7,20,Basic,Annual,323.31,18,0,Generated feedback 1
202003,55,Female,10,6,6,20,Basic,Annual,681.44,22,0,Generated feedback 2
202004,41,Male,3,7,5,16,Premium,Annual,281.86,12,0,Generated feedback 3
202005,49,Female,23,5,9,26,Basic,Monthly,773.11,11,0,Generated feedback 4
202006,58,Male,15,3,9,14,Basic,Quarterly,600.33,11,1,Generated feedback 5
202007,60,Female,21,1,9,20,Standard,Annual,734.44,3,0,Generated feedback 6
202008,68,Female,5,2,4,13,Basic,Quarterly,631.79,27,1,Generated feedback 7
202009,55,Female,11,5,3,13,Standard,Monthly,327.28,14,1,Generated feedback 8
202010,30,Female,24,9,5,23,Standard,Quarterly,332.81,24,1,Generated feedback 9
202011,50,Female,32,6,5,8,Basic,Annual,470.21,3,1,Generated feedback 10
202012,31,Female,30,9,7,2,Premium,Annual,169.9,24,0,Generated feedback 11
202013,50,Female,35,8,2,26,Basic,Quarterly,128.44,24,1,Generated feedback 12
202014,55,Male,1,9,2,21,Basic,Monthly,336.66,24,0,Generated feedback 13
202015,45,Female,6,7,2,20,Premium,Monthly,133.14,7,1,Generated feedback 14
202016,59,Female,25,3,9,13,Premium,Quarterly,215.28,25,1,Generated feedback 15
202017,29,Female,12,9,5,21,Standard,Monthly,336.41,26,0,Generated feedback 16
202018,63,Male,6,6,2,20,Premium,Monthly,990.85,16,0,Generated feedback 17
202019,26,Male,31,1,1,8,Premium,Annual,826.24,13,1,Generated feedback 18
202020,30,Female,32,7,8,3,Premium,Annual,819.25,23,1,Generated feedback 19
202021,61,Male,20,7,9,12,Premium,Monthly,636.24,17,1,Generated feedback 20
202022,42,Male,9,2,6,24,Premium,Monthly,632.46,8,0,Generated feedback 21
202023,64,Female,12,6,5,4,Premium,Annual,761.33,14,0,Generated feedback 22
202024,34,Male,26,6,8,1,Standard,Annual,96.69,25,0,Generated feedback 23
202025,41,Female,16,9,3,24,Basic,Monthly,667.7,26,1,Generated feedback 24
202026,33,Female,16,1,1,17,Standard,Monthly,358.78,9,1,Generated feedback 25
202027,42,Male,1,8,6,9,Standard,Annual,299.23,10,0,Generated feedback 26
202028,45,Male,27,2,0,8,Basic,Monthly,51.54,25,1,Generated feedback 27
202029,48,Male,21,4,4,18,Basic,Annual,242.88,3,0,Generated feedback 28
202030,35,Female,35,3,9,22,Standard,Monthly,787.65,15,1,Generated feedback 29
202031,18,Male,31,4,0,15,Standard,Monthly,206.77,13,1,Generated feedback 30
202032,50,Female,25,8,6,13,Basic,Monthly,119.47,1,0,Generated feedback 31
202033,37,Male,9,5,4,4,Basic,Monthly,423.03,5,1,Generated feedback 32
202034,66,Female,24,5,5,28,Basic,Monthly,193.77,22,1,Generated feedback 33
202035,32,Female,22,4,6,24,Premium,Monthly,82.33,24,0,Generated feedback 34
202036,30,Female,30,4,5,18,Premium,Quarterly,731.21,20,1,Generated feedback 35
202037,68,Male,29,5,6,22,Premium,Annual,156.64,29,0,Generated feedback 36
202038,30,Female,10,9,2,22,Standard,Annual,783.74,22,0,Generated feedback 37
202039,39,Male,34,1,6,18,Standard,Annual,781.85,13,0,Generated feedback 38
202040,41,Female,17,9,0,11,Standard,Quarterly,336.04,17,0,Generated feedback 39
202041,46,Male,27,4,5,8,Standard,Annual,686.6,18,1,Generated feedback 40
202042,43,Male,14,6,5,7,Premium,Annual,196.98,1,1,Generated feedback 41
202043,38,Male,13,6,8,10,Premium,Quarterly,250.58,29,0,Generated feedback 42
202044,24,Female,26,6,7,28,Premium,Quarterly,710.57,13,0,Generated feedback 43
202045,60,Female,20,3,4,20,Premium,Monthly,428.94,24,1,Generated feedback 44
202046,62,Female,32,2,2,13,Standard,Quarterly,265.44,21,0,Generated feedback 45
202047,18,Male,23,2,9,29,Basic,Monthly,933.81,19,0,Generated feedback 46
202048,31,Male,25,1,0,21,Standard,Monthly,818.75,17,0,Generated feedback 47
202049,68,Female,35,2,9,13,Premium,Monthly,109.98,26,0,Generated feedback 48
202050,40,Female,27,7,9,28,Premium,Quarterly,130.03,5,0,Generated feedback 49
202051,19,Male,30,3,4,4,Standard,Monthly,267.56,7,0,Generated feedback 50
202052,31,Female,21,4,6,2,Basic,Monthly,337.36,6,1,Generated feedback 51
202053,28,Male,16,4,7,1,Basic,Annual,314.7,8,1,Generated feedback 52
202054,46,Female,30,8,4,26,Premium,Quarterly,941.93,22,1,Generated feedback 53
202055,45,Female,20,5,1,22,Premium,Quarterly,890.07,23,1,Generated feedback 54
202056,38,Female,30,6,5,15,Premium,Annual,729.61,2,0,Generated feedback 55
202057,56,Female,1,5,9,13,Basic,Monthly,949.86,26,1,Generated feedback 56
202058,39,Female,8,8,7,4,Premium,Annual,748.66,12,0,Generated feedback 57
202059,30,Female,13,7,1,17,Basic,Quarterly,258.56,8,1,Generated feedback 58
202060,57,Female,21,5,8,17,Basic,Annual,446.99,1,1,Generated feedback 59
