customer_id,age,gender,tenure,usage_frequency,support_calls,payment_delay,subscription_type,contract_length,total_spend,last_interaction,churn,customer_feedback
182001,46,Female,2,8,8,22,Premium,Annual,796.79,15,0,Generated feedback 0
182002,38,Male,14,7,5,1,Premium,Quarterly,394.5,29,0,Generated feedback 1
182003,54,Female,6,9,0,20,Standard,Quarterly,555.03,1,0,Generated feedback 2
182004,47,Female,15,1,0,21,Basic,Quarterly,741.83,12,1,Generated feedback 3
182005,30,Female,2,6,6,23,Standard,Quarterly,839.94,29,0,Generated feedback 4
182006,44,Male,27,8,3,15,Premium,Quarterly,111.36,29,0,Generated feedback 5
182007,40,Male,20,2,9,24,Premium,Annual,297.61,21,0,Generated feedback 6
182008,47,Female,31,5,9,20,Premium,Monthly,486.64,10,1,Generated feedback 7
182009,65,Female,16,2,8,5,Premium,Quarterly,352.74,22,0,Generated feedback 8
182010,33,Male,25,7,3,29,Premium,Quarterly,936.58,13,1,Generated feedback 9
182011,55,Male,15,6,9,2,Standard,Monthly,152.06,15,0,Generated feedback 10
182012,44,Male,3,1,6,10,Premium,Quarterly,100.73,12,1,Generated feedback 11
182013,37,Male,7,7,0,27,Basic,Monthly,728.32,13,0,Generated feedback 12
182014,48,Female,21,2,2,23,Standard,Monthly,873.96,13,0,Generated feedback 13
182015,65,Female,24,5,3,14,Premium,Quarterly,434.47,2,0,Generated feedback 14
182016,18,Male,9,6,5,6,Standard,Monthly,126.22,11,0,Generated feedback 15
182017,53,Female,8,4,9,29,Basic,Monthly,887.61,16,1,Generated feedback 16
182018,52,Male,22,7,4,15,Standard,Quarterly,572.58,21,0,Generated feedback 17
182019,22,Female,1,5,8,28,Standard,Quarterly,253.06,5,1,Generated feedback 18
182020,67,Male,31,8,8,12,Standard,Annual,711.83,26,0,Generated feedback 19
182021,37,Female,20,3,2,12,Basic,Quarterly,433.26,19,1,Generated feedback 20
182022,18,Female,10,5,1,14,Premium,Annual,410.4,5,0,Generated feedback 21
182023,29,Female,3,9,3,12,Standard,Quarterly,519.42,12,1,Generated feedback 22
182024,21,Female,8,9,3,16,Premium,Annual,848.18,3,0,Generated feedback 23
182025,20,Female,5,7,0,27,Premium,Annual,880.59,17,1,Generated feedback 24
182026,27,Male,34,9,1,12,Premium,Quarterly,648.16,3,1,Generated feedback 25
182027,28,Female,22,3,6,1,Premium,Quarterly,850.91,10,1,Generated feedback 26
182028,42,Female,18,6,2,28,Premium,Monthly,629.56,16,1,Generated feedback 27
182029,46,Female,7,1,7,12,Basic,Quarterly,808.58,14,0,Generated feedback 28
182030,52,Female,31,4,0,20,Standard,Monthly,843.6,11,0,Generated feedback 29
182031,53,Female,20,9,2,23,Basic,Monthly,308.32,9,0,Generated feedback 30
182032,54,Male,3,5,4,14,Basic,Monthly,551.26,25,1,Generated feedback 31
182033,54,Male,23,8,3,3,Basic,Monthly,200.32,13,1,Generated feedback 32
182034,43,Male,10,2,8,17,Basic,Annual,416.79,28,0,Generated feedback 33
182035,26,Female,33,2,1,9,Basic,Monthly,815.39,22,0,Generated feedback 34
182036,27,Male,25,6,0,20,Basic,Monthly,577.59,5,0,Generated feedback 35
182037,25,Male,34,5,1,19,Basic,Quarterly,141.91,13,0,Generated feedback 36
182038,53,Female,12,9,2,26,Premium,Quarterly,50.62,19,0,Generated feedback 37
182039,65,Female,15,2,9,0,Standard,Quarterly,569.13,21,1,Generated feedback 38
182040,50,Female,34,7,7,16,Premium,Monthly,151.51,6,0,Generated feedback 39
182041,49,Female,14,6,7,25,Basic,Annual,302.27,6,1,Generated feedback 40
182042,50,Female,16,3,3,15,Premium,Monthly,421.88,26,0,Generated feedback 41
182043,21,Female,11,1,6,1,Premium,Quarterly,443.85,20,1,Generated feedback 42
182044,22,Male,33,2,3,13,Basic,Annual,653.82,8,0,Generated feedback 43
182045,22,Female,29,8,7,0,Standard,Annual,668.62,6,1,Generated feedback 44
182046,68,Female,17,8,4,24,Standard,Quarterly,158.13,7,1,Generated feedback 45
182047,41,Male,4,4,5,3,Premium,Quarterly,941.49,13,0,Generated feedback 46
182048,22,Female,14,2,3,6,Basic,Monthly,572.79,16,1,Generated feedback 47
182049,24,Female,33,2,6,8,Basic,Annual,852.64,25,1,Generated feedback 48
182050,51,Male,20,7,6,1,Premium,Monthly,991.17,11,0,Generated feedback 49
182051,34,Female,5,9,5,1,Basic,Monthly,854.81,23,0,Generated feedback 50
182052,34,Male,2,4,4,1,Standard,Annual,791.26,25,1,Generated feedback 51
182053,68,Female,14,8,8,26,Premium,Monthly,883.49,16,1,Generated feedback 52
182054,42,Male,15,4,1,9,Standard,Monthly,628.86,15,1,Generated feedback 53
182055,32,Male,31,4,1,23,Premium,Quarterly,785.41,18,0,Generated feedback 54
182056,57,Male,3,4,8,23,Premium,Quarterly,750.55,10,1,Generated feedback 55
182057,58,Male,9,6,5,20,Basic,Annual,523.48,7,1,Generated feedback 56
182058,58,Male,15,7,4,18,Standard,Annual,193.14,28,1,Generated feedback 57
182059,64,Male,30,3,9,25,Premium,Monthly,137.89,14,0,Generated feedback 58
182060,50,Male,18,5,3,21,Standard,Quarterly,219.07,4,1,Generated feedback 59
182061,69,Female,7,3,6,14,Standard,Annual,695.39,17,0,Generated feedback 60
182062,41,Female,20,2,3,21,Premium,Quarterly,252.45,26,0,Generated feedback 61
182063,57,Female,10,6,6,27,Basic,Annual,769.56,11,1,Generated feedback 62
182064,64,Female,7,9,8,27,Premium,Quarterly,735.45,27,0,Generated feedback 63
182065,25,Female,7,8,9,24,Premium,Annual,413.47,3,1,Generated feedback 64
182066,65,Female,6,9,8,20,Basic,Monthly,91.66,11,0,Generated feedback 65
182067,20,Female,30,2,9,18,Standard,Annual,535.57,1,1,Generated feedback 66
182068,27,Female,18,2,1,14,Standard,Quarterly,524.61,20,1,Generated feedback 67
182069,69,Male,18,8,4,25,Premium,Annual,715.04,15,1,Generated feedback 68
182070,36,Female,8,4,3,6,Basic,Quarterly,564.87,23,1,Generated feedback 69
182071,28,Female,4,9,6,27,Standard,Monthly,680.42,13,1,Generated feedback 70
182072,22,Female,27,4,4,22,Standard,Annual,208.12,21,1,Generated feedback 71
182073,46,Female,14,1,4,27,Standard,Monthly,198.42,23,0,Generated feedback 72
182074,63,Male,27,9,7,11,Basic,Annual,362.21,25,0,Generated feedback 73
182075,46,Male,8,9,8,22,Premium,Annual,121.23,9,0,Generated feedback 74
182076,58,Male,33,5,0,12,Premium,Quarterly,820.81,6,1,Generated feedback 75
182077,41,Male,12,3,6,17,Premium,Quarterly,214.53,2,1,Generated feedback 76
182078,35,Male,26,1,9,7,Standard,Monthly,265.64,18,0,Generated feedback 77
182079,64,Female,11,9,1,7,Basic,Monthly,185.65,28,1,Generated feedback 78
182080,28,Male,1,4,9,25,Basic,Annual,858.2,21,0,Generated feedback 79
182081,59,Female,5,5,8,21,Premium,Annual,726.78,12,0,Generated feedback 80
182082,55,Male,34,8,0,15,Standard,Annual,267.64,21,1,Generated feedback 81
182083,42,Male,14,1,4,11,Premium,Annual,112.83,25,0,Generated feedback 82
182084,20,Female,17,9,6,17,Standard,Annual,280.78,2,0,Generated feedback 83
182085,64,Male,3,6,3,12,Standard,Quarterly,356.8,6,0,Generated feedback 84
182086,37,Female,16,3,0,28,Premium,Quarterly,938.95,14,0,Generated feedback 85
182087,27,Male,14,2,2,19,Premium,Quarterly,694.32,28,1,Generated feedback 86
182088,27,Female,7,7,7,13,Standard,Quarterly,873.53,18,1,Generated feedback 87
182089,42,Female,12,5,0,11,Premium,Monthly,147.66,16,1,Generated feedback 88
182090,26,Female,4,1,5,10,Premium,Annual,166.31,22,1,Generated feedback 89
182091,68,Male,19,7,9,27,Standard,Monthly,822.47,24,0,Generated feedback 90
182092,63,Male,18,1,9,16,Premium,Annual,651.24,14,1,Generated feedback 91
182093,53,Male,29,6,0,10,Premium,Annual,898.58,18,0,Generated feedback 92
182094,21,Female,15,5,3,8,Premium,Monthly,714.18,20,1,Generated feedback 93
182095,44,Female,27,5,0,18,Basic,Monthly,538.27,4,0,Generated feedback 94
182096,24,Female,1,8,3,5,Standard,Monthly,918.07,5,1,Generated feedback 95
182097,43,Female,27,9,6,14,Basic,Monthly,373.44,1,0,Generated feedback 96
182098,28,Male,6,6,5,13,Standard,Monthly,622.19,3,0,Generated feedback 97
182099,44,Female,6,5,2,11,Basic,Monthly,534.9,20,1,Generated feedback 98
182100,61,Female,14,9,6,15,Standard,Monthly,250.37,21,1,Generated feedback 99
182101,27,Female,13,9,3,3,Basic,Quarterly,150.27,25,1,Generated feedback 100
182102,25,Male,25,1,6,1,Premium,Monthly,317.65,1,1,Generated feedback 101
182103,31,Female,9,8,3,3,Basic,Annual,177.36,26,1,Generated feedback 102
182104,43,Female,19,2,3,25,Standard,Annual,657.68,10,0,Generated feedback 103
182105,59,Male,27,1,8,18,Premium,Annual,626.4,14,1,Generated feedback 104
182106,61,Male,25,4,8,2,Premium,Monthly,179.01,19,0,Generated feedback 105
182107,41,Female,35,3,0,10,Basic,Monthly,51.64,25,1,Generated feedback 106
182108,47,Male,31,2,0,3,Premium,Monthly,792.55,29,1,Generated feedback 107
182109,69,Male,10,3,1,9,Premium,Annual,778.09,27,1,Generated feedback 108
182110,43,Male,27,1,0,3,Basic,Annual,442.15,24,1,Generated feedback 109
182111,59,Female,3,9,3,29,Standard,Annual,116.27,27,1,Generated feedback 110
182112,28,Female,17,1,5,23,Standard,Quarterly,60.2,4,1,Generated feedback 111
182113,69,Female,25,7,9,16,Premium,Quarterly,526.5,8,1,Generated feedback 112
182114,33,Male,8,3,1,10,Premium,Monthly,380.36,27,1,Generated feedback 113
182115,62,Male,10,5,7,2,Basic,Quarterly,413.79,20,0,Generated feedback 114
182116,22,Female,17,3,0,10,Basic,Quarterly,449.53,20,0,Generated feedback 115
182117,23,Female,12,3,3,17,Basic,Quarterly,248.02,7,0,Generated feedback 116
182118,38,Male,2,3,8,12,Standard,Quarterly,475.49,27,0,Generated feedback 117
182119,61,Female,2,8,8,29,Standard,Quarterly,194.31,26,1,Generated feedback 118
182120,62,Female,26,3,1,29,Standard,Monthly,627.85,11,1,Generated feedback 119
182121,67,Female,28,4,1,17,Standard,Quarterly,560.13,8,0,Generated feedback 120
182122,52,Female,5,9,7,7,Standard,Annual,372.39,19,0,Generated feedback 121
182123,26,Female,9,6,2,8,Standard,Annual,302.96,6,1,Generated feedback 122
182124,53,Male,22,7,0,12,Premium,Annual,524.46,21,0,Generated feedback 123
182125,48,Male,16,7,4,28,Basic,Quarterly,400.08,5,1,Generated feedback 124
182126,23,Male,12,7,7,22,Basic,Quarterly,886.65,24,1,Generated feedback 125
182127,21,Male,13,5,1,18,Premium,Annual,775.01,21,1,Generated feedback 126
182128,65,Female,1,4,8,29,Basic,Monthly,497.64,13,1,Generated feedback 127
182129,68,Male,30,5,2,21,Basic,Quarterly,707.03,22,1,Generated feedback 128
182130,32,Male,11,7,4,2,Basic,Quarterly,537.14,4,0,Generated feedback 129
182131,56,Female,5,4,0,1,Basic,Annual,682.48,3,1,Generated feedback 130
182132,40,Female,13,9,6,29,Standard,Monthly,975.39,14,0,Generated feedback 131
182133,45,Male,28,2,0,15,Premium,Quarterly,948.52,28,1,Generated feedback 132
182134,63,Female,1,6,0,7,Standard,Annual,156.05,1,0,Generated feedback 133
182135,55,Female,20,8,8,25,Basic,Monthly,439.34,26,0,Generated feedback 134
182136,18,Female,25,7,6,21,Premium,Annual,504.65,23,1,Generated feedback 135
182137,58,Male,32,6,4,1,Basic,Quarterly,319.33,12,1,Generated feedback 136
182138,24,Male,21,7,1,13,Standard,Monthly,534.68,28,0,Generated feedback 137
182139,69,Male,12,9,8,29,Basic,Annual,53.78,16,0,Generated feedback 138
182140,37,Male,26,4,0,13,Standard,Monthly,841.89,7,0,Generated feedback 139
182141,66,Female,17,3,5,22,Standard,Quarterly,522.91,16,0,Generated feedback 140
182142,51,Female,22,3,0,25,Premium,Annual,579.35,22,0,Generated feedback 141
182143,18,Male,5,5,1,21,Basic,Monthly,414.84,27,0,Generated feedback 142
182144,55,Female,20,2,5,9,Premium,Monthly,925.63,11,1,Generated feedback 143
182145,64,Female,28,4,7,26,Premium,Quarterly,461.98,15,1,Generated feedback 144
182146,65,Male,5,5,2,18,Basic,Annual,384.39,4,0,Generated feedback 145
182147,50,Male,33,2,8,0,Basic,Monthly,286.32,14,1,Generated feedback 146
182148,40,Female,3,6,4,13,Standard,Monthly,909.96,14,1,Generated feedback 147
182149,20,Male,17,6,8,17,Standard,Annual,960.41,6,0,Generated feedback 148
182150,58,Male,8,2,2,25,Premium,Annual,185.65,19,1,Generated feedback 149
182151,67,Female,26,7,1,26,Basic,Monthly,427.72,13,1,Generated feedback 150
182152,65,Female,29,6,5,8,Basic,Monthly,855.56,20,1,Generated feedback 151
182153,21,Male,9,9,3,14,Premium,Annual,750.64,6,1,Generated feedback 152
182154,31,Female,17,4,6,28,Basic,Quarterly,458.96,6,0,Generated feedback 153
182155,43,Male,1,8,0,6,Premium,Annual,397.55,21,0,Generated feedback 154
182156,60,Male,21,4,5,10,Standard,Quarterly,237.09,16,0,Generated feedback 155
182157,22,Male,16,9,4,25,Basic,Quarterly,555.39,4,1,Generated feedback 156
182158,55,Female,15,1,4,24,Premium,Monthly,634.13,17,1,Generated feedback 157
182159,34,Female,15,2,7,11,Basic,Quarterly,574.79,24,1,Generated feedback 158
