customer_id,age,gender,tenure,usage_frequency,support_calls,payment_delay,subscription_type,contract_length,total_spend,last_interaction,churn,customer_feedback
351001,44,Female,17,7,5,28,Basic,Monthly,339.69,7,0,Generated feedback 0
351002,23,Female,35,9,5,10,Standard,Quarterly,578.0,23,1,Generated feedback 1
351003,53,Female,19,7,5,28,Premium,Annual,627.63,28,1,Generated feedback 2
351004,19,Female,9,2,4,2,Basic,Monthly,136.2,26,1,Generated feedback 3
351005,38,Male,10,9,8,6,Standard,Annual,657.94,22,0,Generated feedback 4
351006,23,Male,20,8,0,9,Basic,Monthly,905.73,29,0,Generated feedback 5
351007,44,Female,26,4,8,20,Premium,Monthly,903.27,20,1,Generated feedback 6
351008,26,Male,2,6,4,6,Basic,Quarterly,329.5,15,1,Generated feedback 7
351009,64,Male,3,6,1,18,Basic,Annual,128.37,19,1,Generated feedback 8
351010,63,Female,18,4,8,1,Premium,Monthly,377.49,25,1,Generated feedback 9
351011,39,Male,10,1,8,23,Premium,Annual,868.43,20,1,Generated feedback 10
351012,58,Male,33,2,5,8,Basic,Quarterly,855.59,23,0,Generated feedback 11
351013,55,Male,25,1,3,14,Premium,Annual,527.31,6,1,Generated feedback 12
351014,62,Male,15,9,3,8,Premium,Monthly,731.72,6,0,Generated feedback 13
351015,29,Male,1,8,7,22,Standard,Quarterly,475.47,19,0,Generated feedback 14
351016,64,Female,22,1,0,18,Premium,Monthly,992.6,28,0,Generated feedback 15
351017,42,Female,28,6,3,0,Standard,Quarterly,599.84,7,1,Generated feedback 16
351018,35,Female,14,5,2,1,Premium,Annual,190.82,19,0,Generated feedback 17
351019,27,Male,35,4,4,4,Premium,Monthly,169.14,3,0,Generated feedback 18
351020,69,Male,11,1,1,7,Premium,Monthly,709.11,6,1,Generated feedback 19
351021,42,Female,7,1,3,24,Basic,Annual,541.72,15,0,Generated feedback 20
351022,51,Female,26,7,1,20,Basic,Quarterly,450.35,14,1,Generated feedback 21
351023,62,Female,28,9,2,10,Standard,Monthly,525.33,9,0,Generated feedback 22
351024,65,Female,21,9,8,27,Basic,Monthly,877.89,13,0,Generated feedback 23
351025,45,Female,22,7,5,16,Basic,Annual,715.29,6,1,Generated feedback 24
351026,18,Female,13,1,6,24,Premium,Quarterly,215.2,15,0,Generated feedback 25
351027,45,Male,7,4,6,0,Standard,Monthly,409.4,1,1,Generated feedback 26
351028,66,Male,19,2,2,13,Premium,Quarterly,99.09,17,1,Generated feedback 27
351029,62,Male,1,6,0,9,Basic,Annual,344.38,6,0,Generated feedback 28
351030,23,Female,13,5,5,9,Standard,Annual,415.59,8,1,Generated feedback 29
351031,48,Female,7,1,9,24,Premium,Monthly,265.69,16,1,Generated feedback 30
351032,41,Male,14,7,0,6,Premium,Quarterly,698.12,6,1,Generated feedback 31
351033,20,Male,30,5,6,26,Basic,Annual,518.7,15,1,Generated feedback 32
351034,24,Male,6,1,7,4,Premium,Annual,343.55,17,1,Generated feedback 33
351035,67,Male,10,6,5,10,Standard,Monthly,446.07,24,0,Generated feedback 34
351036,64,Male,27,7,2,5,Premium,Annual,269.13,2,1,Generated feedback 35
351037,46,Female,9,4,0,0,Basic,Quarterly,277.3,17,0,Generated feedback 36
351038,36,Male,28,4,6,27,Premium,Annual,460.72,15,1,Generated feedback 37
351039,41,Male,23,6,6,12,Premium,Annual,520.68,7,1,Generated feedback 38
351040,60,Male,5,5,3,17,Standard,Annual,968.76,8,0,Generated feedback 39
351041,28,Male,28,7,8,20,Basic,Monthly,236.04,21,1,Generated feedback 40
351042,24,Male,4,8,7,16,Basic,Monthly,376.52,18,1,Generated feedback 41
351043,56,Male,11,5,7,11,Basic,Annual,496.42,8,0,Generated feedback 42
351044,64,Female,3,1,8,3,Standard,Quarterly,377.58,25,1,Generated feedback 43
351045,31,Female,6,6,3,23,Standard,Monthly,289.41,15,0,Generated feedback 44
351046,39,Female,21,3,5,2,Basic,Monthly,332.55,3,1,Generated feedback 45
351047,51,Male,5,4,7,0,Premium,Quarterly,449.25,3,0,Generated feedback 46
351048,45,Male,26,4,8,3,Basic,Annual,353.26,29,0,Generated feedback 47
351049,68,Female,21,5,0,25,Basic,Quarterly,586.8,28,1,Generated feedback 48
351050,47,Female,31,2,3,1,Premium,Annual,424.1,10,1,Generated feedback 49
351051,42,Female,21,7,1,27,Basic,Monthly,835.53,8,1,Generated feedback 50
351052,33,Male,3,5,1,28,Standard,Quarterly,612.94,24,1,Generated feedback 51
351053,65,Male,29,7,2,9,Premium,Monthly,572.64,26,0,Generated feedback 52
351054,34,Female,15,9,6,3,Basic,Quarterly,214.43,14,0,Generated feedback 53
