customer_id,age,gender,tenure,usage_frequency,support_calls,payment_delay,subscription_type,contract_length,total_spend,last_interaction,churn,customer_feedback
96001,41,Male,27,6,5,22,Standard,Quarterly,667.88,23,1,Generated feedback 0
96002,35,Female,20,2,4,16,Basic,Quarterly,147.98,29,0,Generated feedback 1
96003,67,Male,26,6,6,20,Standard,Quarterly,506.89,12,0,Generated feedback 2
96004,20,Female,33,6,9,25,Standard,Quarterly,456.95,8,0,Generated feedback 3
96005,46,Female,34,9,0,18,Standard,Quarterly,661.9,4,1,Generated feedback 4
96006,24,Male,9,8,5,13,Premium,Quarterly,619.49,6,1,Generated feedback 5
96007,51,Female,30,6,0,28,Standard,Quarterly,640.46,1,1,Generated feedback 6
96008,29,Female,4,7,5,19,Basic,Monthly,777.44,16,1,Generated feedback 7
96009,25,Male,23,2,7,21,Standard,Quarterly,613.54,20,0,Generated feedback 8
96010,26,Male,5,4,9,13,Basic,Annual,237.4,14,1,Generated feedback 9
96011,51,Male,25,6,7,1,Basic,Annual,843.75,16,1,Generated feedback 10
96012,30,Male,9,8,1,21,Basic,Annual,954.78,13,1,Generated feedback 11
96013,52,Male,2,5,1,16,Premium,Annual,252.13,23,0,Generated feedback 12
96014,28,Male,14,2,6,12,Standard,Annual,785.51,29,1,Generated feedback 13
96015,42,Male,21,9,5,11,Basic,Annual,420.5,18,1,Generated feedback 14
96016,29,Female,34,4,3,0,Premium,Monthly,341.36,20,0,Generated feedback 15
96017,51,Female,7,4,6,16,Basic,Monthly,903.83,4,1,Generated feedback 16
96018,50,Female,12,2,9,24,Standard,Annual,379.01,17,0,Generated feedback 17
96019,45,Male,15,3,0,6,Premium,Quarterly,790.74,21,0,Generated feedback 18
96020,43,Male,13,3,4,19,Basic,Annual,233.63,7,0,Generated feedback 19
96021,33,Male,34,3,5,5,Standard,Quarterly,691.2,2,1,Generated feedback 20
96022,67,Male,30,8,1,26,Standard,Monthly,133.71,8,0,Generated feedback 21
96023,63,Male,13,3,5,14,Standard,Monthly,859.06,5,0,Generated feedback 22
96024,66,Female,18,7,5,22,Premium,Monthly,758.7,28,0,Generated feedback 23
96025,33,Male,33,9,9,20,Premium,Monthly,191.66,3,1,Generated feedback 24
96026,43,Male,24,2,2,1,Premium,Monthly,95.65,13,0,Generated feedback 25
96027,20,Male,27,6,3,11,Basic,Quarterly,634.96,12,0,Generated feedback 26
96028,57,Male,9,3,8,10,Premium,Quarterly,205.21,11,1,Generated feedback 27
96029,25,Female,30,8,1,20,Basic,Monthly,651.87,20,1,Generated feedback 28
96030,31,Male,34,2,7,21,Basic,Quarterly,245.93,28,1,Generated feedback 29
96031,26,Female,18,1,6,2,Standard,Quarterly,403.73,12,0,Generated feedback 30
96032,32,Female,30,9,9,23,Premium,Monthly,169.71,20,0,Generated feedback 31
96033,37,Female,24,6,0,22,Standard,Quarterly,606.24,27,1,Generated feedback 32
96034,52,Male,18,8,8,21,Premium,Monthly,308.03,19,0,Generated feedback 33
96035,29,Female,15,1,4,13,Premium,Annual,522.78,25,0,Generated feedback 34
96036,34,Male,31,1,8,11,Standard,Annual,469.47,10,1,Generated feedback 35
96037,46,Male,4,8,4,14,Basic,Monthly,530.23,14,0,Generated feedback 36
96038,54,Female,31,4,7,29,Basic,Annual,940.43,28,0,Generated feedback 37
96039,19,Female,9,6,9,24,Basic,Quarterly,876.96,22,0,Generated feedback 38
96040,49,Female,13,3,7,26,Premium,Monthly,517.42,28,1,Generated feedback 39
96041,36,Male,34,2,6,6,Standard,Annual,642.98,27,0,Generated feedback 40
96042,53,Male,24,9,2,7,Premium,Annual,828.45,29,1,Generated feedback 41
96043,22,Female,6,6,8,22,Standard,Quarterly,847.8,14,1,Generated feedback 42
96044,62,Female,32,6,7,1,Basic,Quarterly,826.63,11,1,Generated feedback 43
96045,35,Female,15,9,8,4,Standard,Annual,809.48,14,1,Generated feedback 44
96046,30,Male,30,2,6,12,Standard,Monthly,87.02,21,1,Generated feedback 45
96047,56,Male,27,6,6,12,Standard,Monthly,249.74,6,1,Generated feedback 46
96048,20,Female,18,7,6,5,Premium,Annual,754.31,16,1,Generated feedback 47
96049,41,Female,8,2,4,18,Premium,Annual,498.97,4,1,Generated feedback 48
96050,47,Male,26,9,0,3,Standard,Quarterly,654.31,21,1,Generated feedback 49
96051,37,Female,11,3,2,27,Basic,Annual,453.33,7,1,Generated feedback 50
96052,36,Male,2,4,1,23,Premium,Monthly,577.67,26,1,Generated feedback 51
96053,36,Female,29,8,2,28,Basic,Annual,361.31,27,1,Generated feedback 52
96054,19,Male,14,6,6,7,Basic,Quarterly,268.31,3,0,Generated feedback 53
96055,37,Female,21,8,6,5,Standard,Quarterly,938.59,15,0,Generated feedback 54
96056,23,Female,35,8,5,14,Basic,Annual,567.77,29,1,Generated feedback 55
96057,59,Female,25,3,5,1,Basic,Monthly,741.24,8,1,Generated feedback 56
96058,63,Male,29,8,7,25,Premium,Quarterly,530.35,17,0,Generated feedback 57
96059,60,Female,35,6,3,23,Premium,Annual,247.35,6,1,Generated feedback 58
96060,60,Male,3,4,3,3,Premium,Monthly,921.05,7,1,Generated feedback 59
96061,33,Male,5,2,6,17,Premium,Monthly,841.52,16,1,Generated feedback 60
96062,46,Male,6,2,4,20,Basic,Quarterly,853.63,28,1,Generated feedback 61
96063,66,Male,16,3,2,26,Premium,Quarterly,857.61,28,1,Generated feedback 62
96064,36,Male,12,8,2,0,Basic,Monthly,216.03,8,0,Generated feedback 63
96065,35,Male,12,1,1,24,Standard,Monthly,318.8,20,1,Generated feedback 64
96066,64,Male,21,5,0,0,Basic,Monthly,647.27,21,1,Generated feedback 65
96067,47,Male,19,7,7,27,Standard,Monthly,213.59,15,1,Generated feedback 66
96068,18,Female,27,1,5,13,Basic,Quarterly,816.09,25,0,Generated feedback 67
96069,37,Male,10,8,1,13,Standard,Quarterly,287.58,16,1,Generated feedback 68
96070,31,Female,27,6,5,16,Basic,Quarterly,876.6,24,1,Generated feedback 69
96071,61,Female,34,2,7,13,Basic,Quarterly,303.75,21,1,Generated feedback 70
96072,59,Male,28,5,7,9,Premium,Quarterly,417.89,26,0,Generated feedback 71
96073,53,Female,34,8,5,24,Standard,Monthly,931.4,9,0,Generated feedback 72
96074,18,Female,15,8,5,11,Basic,Quarterly,753.02,20,0,Generated feedback 73
96075,31,Male,14,4,6,6,Premium,Annual,818.13,20,1,Generated feedback 74
96076,69,Female,23,6,4,29,Standard,Annual,715.56,14,1,Generated feedback 75
96077,60,Male,2,1,2,18,Premium,Quarterly,190.62,14,0,Generated feedback 76
96078,46,Female,17,2,3,17,Standard,Monthly,278.58,29,0,Generated feedback 77
96079,40,Female,10,8,2,4,Premium,Annual,756.85,19,1,Generated feedback 78
96080,44,Male,11,7,3,3,Standard,Annual,202.32,23,1,Generated feedback 79
96081,41,Male,21,8,8,5,Standard,Monthly,351.46,14,1,Generated feedback 80
96082,21,Female,33,9,5,7,Premium,Quarterly,543.18,12,0,Generated feedback 81
96083,36,Female,17,6,2,20,Basic,Annual,817.07,19,0,Generated feedback 82
96084,31,Female,5,4,4,5,Basic,Quarterly,438.74,20,0,Generated feedback 83
96085,27,Female,28,6,8,12,Premium,Quarterly,630.4,8,1,Generated feedback 84
96086,56,Male,32,5,7,20,Basic,Monthly,213.76,27,1,Generated feedback 85
96087,28,Male,3,5,4,12,Standard,Monthly,292.79,3,1,Generated feedback 86
96088,68,Female,11,6,2,5,Basic,Quarterly,318.24,11,1,Generated feedback 87
96089,62,Male,29,8,2,17,Premium,Annual,710.84,25,0,Generated feedback 88
96090,49,Female,4,2,4,22,Standard,Monthly,532.95,5,0,Generated feedback 89
96091,40,Male,30,8,4,18,Standard,Quarterly,627.37,27,1,Generated feedback 90
96092,52,Female,33,7,8,6,Premium,Monthly,881.42,10,1,Generated feedback 91
96093,66,Male,13,1,1,13,Premium,Monthly,635.13,13,1,Generated feedback 92
96094,42,Female,32,3,0,3,Premium,Monthly,650.65,20,0,Generated feedback 93
96095,49,Male,4,7,7,28,Basic,Monthly,529.96,25,0,Generated feedback 94
96096,56,Male,28,5,2,27,Standard,Quarterly,555.25,24,1,Generated feedback 95
96097,68,Female,20,8,6,24,Standard,Quarterly,793.76,1,1,Generated feedback 96
96098,41,Female,21,2,4,25,Premium,Annual,695.79,24,0,Generated feedback 97
96099,68,Male,34,8,8,20,Premium,Annual,610.62,29,0,Generated feedback 98
96100,57,Female,22,6,8,14,Premium,Quarterly,427.12,11,1,Generated feedback 99
96101,48,Female,20,5,7,29,Premium,Monthly,362.8,17,1,Generated feedback 100
96102,31,Male,15,3,3,26,Standard,Annual,217.28,16,1,Generated feedback 101
96103,52,Male,32,7,8,11,Basic,Annual,431.36,4,1,Generated feedback 102
96104,35,Male,7,2,4,5,Premium,Annual,185.22,11,1,Generated feedback 103
96105,41,Female,32,5,3,25,Basic,Monthly,106.85,25,1,Generated feedback 104
96106,44,Female,26,4,7,1,Basic,Quarterly,545.21,7,1,Generated feedback 105
96107,68,Female,16,7,8,11,Premium,Monthly,681.75,6,0,Generated feedback 106
96108,32,Male,6,1,4,20,Premium,Quarterly,367.66,29,0,Generated feedback 107
96109,27,Male,22,7,9,15,Basic,Annual,212.96,18,1,Generated feedback 108
96110,36,Female,19,7,0,25,Premium,Monthly,85.48,27,0,Generated feedback 109
96111,50,Male,28,1,5,16,Standard,Annual,749.37,14,0,Generated feedback 110
96112,54,Female,25,8,4,2,Premium,Annual,165.94,12,0,Generated feedback 111
96113,33,Female,23,6,7,6,Premium,Quarterly,910.15,18,1,Generated feedback 112
96114,68,Male,20,8,2,20,Standard,Annual,662.73,9,0,Generated feedback 113
96115,58,Female,13,3,3,19,Premium,Quarterly,129.43,27,0,Generated feedback 114
96116,36,Male,1,6,3,1,Basic,Quarterly,958.86,20,0,Generated feedback 115
96117,32,Male,24,8,0,17,Basic,Quarterly,747.72,13,1,Generated feedback 116
