customer_id,age,gender,tenure,usage_frequency,support_calls,payment_delay,subscription_type,contract_length,total_spend,last_interaction,churn,customer_feedback
136001,46,Male,31,3,8,17,Standard,Monthly,300.89,18,1,Generated feedback 0
136002,21,Female,17,2,1,27,Standard,Quarterly,220.08,15,1,Generated feedback 1
136003,19,Male,33,5,2,20,Premium,Annual,618.56,17,0,Generated feedback 2
136004,32,Male,17,9,4,6,Standard,Monthly,211.11,10,0,Generated feedback 3
136005,37,Female,1,3,4,16,Standard,Quarterly,500.84,29,0,Generated feedback 4
136006,20,Female,34,9,1,16,Premium,Quarterly,718.98,28,1,Generated feedback 5
136007,58,Female,5,6,9,5,Standard,Annual,402.08,3,0,Generated feedback 6
136008,28,Male,28,2,6,3,Basic,Monthly,511.31,14,1,Generated feedback 7
136009,25,Female,27,2,7,26,Basic,Annual,366.41,12,1,Generated feedback 8
136010,42,Male,34,7,9,20,Premium,Quarterly,889.54,27,0,Generated feedback 9
136011,43,Male,27,4,8,24,Premium,Monthly,130.55,4,1,Generated feedback 10
136012,30,Male,27,2,3,0,Basic,Annual,338.58,10,1,Generated feedback 11
136013,68,Female,26,7,5,22,Standard,Monthly,310.91,3,1,Generated feedback 12
136014,42,Female,12,7,9,11,Basic,Monthly,612.79,28,0,Generated feedback 13
136015,46,Male,23,8,0,20,Standard,Monthly,602.0,27,1,Generated feedback 14
136016,47,Female,1,1,4,4,Standard,Quarterly,232.38,15,1,Generated feedback 15
136017,41,Female,24,6,5,13,Basic,Monthly,955.07,14,0,Generated feedback 16
136018,69,Male,23,9,0,20,Basic,Annual,412.53,29,1,Generated feedback 17
136019,49,Female,10,9,8,3,Basic,Annual,450.25,5,0,Generated feedback 18
136020,40,Male,23,9,4,14,Premium,Monthly,521.57,9,1,Generated feedback 19
136021,29,Male,14,9,6,9,Basic,Quarterly,505.6,12,0,Generated feedback 20
136022,51,Female,32,9,8,1,Premium,Quarterly,109.77,18,1,Generated feedback 21
136023,59,Female,13,8,0,25,Premium,Annual,199.92,6,0,Generated feedback 22
136024,48,Male,2,4,3,11,Basic,Annual,509.59,15,1,Generated feedback 23
136025,66,Female,7,5,9,22,Standard,Quarterly,908.19,5,0,Generated feedback 24
136026,54,Male,23,8,2,28,Basic,Monthly,244.18,21,1,Generated feedback 25
136027,23,Male,29,4,7,21,Basic,Monthly,235.67,10,0,Generated feedback 26
136028,23,Female,8,2,2,15,Premium,Monthly,507.66,15,1,Generated feedback 27
136029,65,Male,20,9,5,25,Standard,Annual,981.22,1,1,Generated feedback 28
136030,49,Female,22,2,6,8,Premium,Quarterly,749.18,17,1,Generated feedback 29
136031,31,Female,28,2,9,9,Standard,Annual,973.47,12,1,Generated feedback 30
136032,24,Female,26,8,7,29,Premium,Quarterly,533.98,11,0,Generated feedback 31
136033,22,Female,21,7,2,10,Premium,Quarterly,242.9,12,1,Generated feedback 32
136034,32,Female,25,2,1,12,Standard,Monthly,548.26,23,1,Generated feedback 33
136035,34,Female,6,5,5,2,Basic,Monthly,919.94,10,0,Generated feedback 34
136036,43,Female,22,1,2,21,Basic,Monthly,644.33,2,1,Generated feedback 35
136037,34,Female,4,9,3,29,Standard,Quarterly,577.67,24,1,Generated feedback 36
136038,36,Male,4,6,5,1,Basic,Monthly,307.51,1,1,Generated feedback 37
136039,66,Female,25,2,0,4,Premium,Annual,50.21,21,1,Generated feedback 38
136040,67,Female,3,2,7,13,Premium,Quarterly,833.93,11,1,Generated feedback 39
136041,62,Female,8,3,4,17,Standard,Monthly,558.75,3,1,Generated feedback 40
136042,22,Male,33,2,7,8,Standard,Monthly,441.72,29,1,Generated feedback 41
136043,50,Male,34,1,3,25,Standard,Monthly,915.61,10,1,Generated feedback 42
136044,46,Male,17,1,9,25,Basic,Annual,777.5,1,0,Generated feedback 43
136045,63,Male,28,6,1,1,Standard,Monthly,715.94,14,0,Generated feedback 44
136046,33,Female,12,1,7,11,Standard,Monthly,640.22,17,1,Generated feedback 45
136047,43,Male,26,4,4,26,Standard,Quarterly,616.95,28,1,Generated feedback 46
136048,61,Female,20,5,1,4,Standard,Quarterly,918.43,26,1,Generated feedback 47
136049,34,Male,13,3,3,19,Basic,Monthly,118.17,13,0,Generated feedback 48
136050,59,Female,15,5,7,11,Premium,Monthly,744.63,13,1,Generated feedback 49
136051,57,Female,27,1,8,27,Standard,Monthly,182.95,1,1,Generated feedback 50
136052,20,Male,2,2,0,1,Standard,Quarterly,703.17,17,0,Generated feedback 51
136053,36,Female,24,9,8,24,Basic,Monthly,379.85,10,0,Generated feedback 52
136054,35,Female,10,4,6,12,Premium,Annual,98.46,27,0,Generated feedback 53
136055,69,Male,35,7,4,24,Basic,Quarterly,680.55,17,1,Generated feedback 54
136056,48,Female,30,5,5,22,Basic,Monthly,101.74,13,0,Generated feedback 55
136057,59,Male,10,7,7,5,Premium,Quarterly,553.03,14,0,Generated feedback 56
136058,58,Male,18,8,5,28,Premium,Quarterly,787.72,20,0,Generated feedback 57
136059,55,Male,3,8,0,11,Standard,Annual,776.88,14,0,Generated feedback 58
136060,34,Female,7,5,2,7,Basic,Annual,746.07,29,1,Generated feedback 59
136061,27,Female,27,9,4,25,Premium,Quarterly,974.81,1,0,Generated feedback 60
136062,37,Male,22,9,8,29,Premium,Quarterly,123.72,9,0,Generated feedback 61
136063,39,Male,18,5,5,20,Basic,Monthly,987.54,29,1,Generated feedback 62
136064,64,Male,26,9,8,8,Premium,Monthly,982.26,5,0,Generated feedback 63
136065,49,Female,35,9,0,8,Basic,Annual,499.43,25,0,Generated feedback 64
136066,25,Female,5,4,5,23,Standard,Quarterly,471.5,27,1,Generated feedback 65
136067,25,Male,12,2,1,7,Basic,Monthly,644.23,26,1,Generated feedback 66
136068,57,Male,6,1,4,16,Basic,Quarterly,945.39,29,1,Generated feedback 67
136069,56,Male,1,4,9,0,Basic,Quarterly,743.2,11,0,Generated feedback 68
136070,22,Male,25,5,0,15,Standard,Monthly,429.87,20,0,Generated feedback 69
136071,49,Male,11,9,2,18,Standard,Quarterly,51.85,19,0,Generated feedback 70
136072,28,Female,8,7,3,2,Basic,Quarterly,139.07,22,0,Generated feedback 71
136073,57,Female,35,5,9,23,Standard,Monthly,142.66,2,1,Generated feedback 72
136074,35,Female,23,8,7,7,Standard,Annual,178.28,15,0,Generated feedback 73
136075,27,Female,31,3,1,6,Standard,Monthly,943.47,23,0,Generated feedback 74
136076,67,Female,22,7,6,8,Basic,Quarterly,899.31,16,0,Generated feedback 75
136077,33,Female,31,3,3,13,Basic,Monthly,616.32,14,0,Generated feedback 76
136078,52,Male,26,7,9,24,Standard,Annual,975.45,3,0,Generated feedback 77
136079,48,Male,4,4,3,18,Basic,Annual,404.71,2,1,Generated feedback 78
136080,58,Female,15,3,8,28,Basic,Annual,153.65,5,1,Generated feedback 79
136081,39,Male,21,4,7,19,Basic,Annual,670.73,27,1,Generated feedback 80
136082,55,Male,18,3,3,25,Premium,Quarterly,823.13,11,0,Generated feedback 81
136083,38,Male,3,4,6,16,Premium,Annual,347.23,25,1,Generated feedback 82
136084,42,Male,13,9,7,20,Premium,Quarterly,110.18,28,1,Generated feedback 83
136085,64,Male,22,1,8,0,Basic,Quarterly,389.58,2,0,Generated feedback 84
136086,23,Female,15,5,8,6,Standard,Annual,374.59,29,0,Generated feedback 85
136087,19,Female,20,3,9,8,Standard,Quarterly,732.33,5,1,Generated feedback 86
136088,19,Female,3,4,9,19,Standard,Annual,286.92,24,0,Generated feedback 87
136089,32,Female,23,4,9,20,Premium,Monthly,815.84,21,0,Generated feedback 88
136090,43,Female,2,3,7,20,Premium,Quarterly,280.65,5,0,Generated feedback 89
136091,39,Female,3,8,3,2,Standard,Quarterly,610.46,7,0,Generated feedback 90
136092,20,Male,1,7,2,11,Premium,Annual,418.54,3,0,Generated feedback 91
136093,31,Male,12,9,7,17,Premium,Monthly,816.13,27,0,Generated feedback 92
136094,39,Female,16,3,6,5,Basic,Quarterly,209.0,1,1,Generated feedback 93
136095,39,Male,5,5,9,29,Standard,Quarterly,332.5,12,1,Generated feedback 94
136096,63,Female,7,5,6,17,Standard,Monthly,779.1,7,0,Generated feedback 95
136097,60,Male,9,4,2,11,Standard,Monthly,145.41,13,1,Generated feedback 96
136098,42,Female,10,8,2,0,Standard,Quarterly,653.06,4,0,Generated feedback 97
136099,53,Male,30,5,7,14,Standard,Annual,620.71,21,0,Generated feedback 98
136100,23,Male,18,7,9,6,Basic,Annual,704.23,20,1,Generated feedback 99
136101,46,Male,2,1,9,1,Standard,Annual,396.25,26,1,Generated feedback 100
136102,58,Male,30,4,5,24,Premium,Quarterly,256.18,15,0,Generated feedback 101
136103,44,Female,32,5,2,29,Basic,Quarterly,519.88,15,0,Generated feedback 102
136104,63,Female,18,8,7,27,Standard,Quarterly,127.93,9,0,Generated feedback 103
136105,32,Male,17,9,0,8,Premium,Annual,323.58,28,1,Generated feedback 104
136106,40,Female,12,5,7,29,Premium,Annual,511.98,20,0,Generated feedback 105
136107,30,Female,12,9,8,6,Basic,Quarterly,416.63,5,0,Generated feedback 106
136108,61,Male,20,2,0,11,Standard,Quarterly,978.26,7,0,Generated feedback 107
136109,47,Male,28,5,9,6,Standard,Annual,440.18,29,0,Generated feedback 108
136110,54,Female,3,8,5,21,Standard,Quarterly,315.86,26,0,Generated feedback 109
136111,54,Male,16,3,5,12,Standard,Annual,778.03,18,1,Generated feedback 110
136112,67,Male,32,8,9,21,Premium,Quarterly,891.98,14,0,Generated feedback 111
136113,47,Male,8,6,9,0,Standard,Quarterly,519.4,27,0,Generated feedback 112
136114,31,Female,23,2,1,3,Basic,Monthly,245.76,28,0,Generated feedback 113
136115,35,Female,6,5,4,24,Standard,Monthly,525.13,25,1,Generated feedback 114
136116,52,Male,5,9,6,27,Premium,Monthly,260.09,6,1,Generated feedback 115
136117,43,Female,18,4,2,14,Premium,Annual,754.02,28,1,Generated feedback 116
136118,66,Male,25,6,6,16,Basic,Quarterly,699.92,18,0,Generated feedback 117
136119,68,Female,7,6,2,2,Basic,Monthly,461.27,15,1,Generated feedback 118
136120,50,Female,34,7,1,10,Basic,Quarterly,875.79,15,1,Generated feedback 119
136121,51,Female,10,8,5,23,Standard,Monthly,740.7,4,0,Generated feedback 120
136122,68,Male,18,8,5,1,Premium,Quarterly,553.16,8,0,Generated feedback 121
136123,30,Female,34,3,0,18,Basic,Annual,280.09,29,0,Generated feedback 122
136124,54,Male,4,9,1,25,Basic,Monthly,179.98,17,1,Generated feedback 123
136125,40,Female,28,5,3,11,Basic,Monthly,441.13,25,0,Generated feedback 124
136126,28,Female,14,1,5,1,Basic,Monthly,452.29,29,0,Generated feedback 125
136127,60,Male,12,3,6,11,Premium,Annual,51.63,28,1,Generated feedback 126
136128,50,Male,8,1,0,18,Standard,Monthly,636.68,2,0,Generated feedback 127
136129,35,Female,13,4,1,13,Standard,Annual,829.32,22,0,Generated feedback 128
136130,47,Male,33,1,4,8,Basic,Annual,259.31,9,0,Generated feedback 129
136131,21,Male,7,4,7,26,Basic,Quarterly,982.25,3,0,Generated feedback 130
136132,48,Female,14,2,3,24,Premium,Annual,807.37,9,0,Generated feedback 131
136133,40,Female,4,7,5,16,Standard,Monthly,118.92,22,0,Generated feedback 132
136134,22,Female,17,6,3,28,Standard,Monthly,712.83,20,1,Generated feedback 133
136135,56,Male,3,8,5,13,Premium,Quarterly,198.52,15,0,Generated feedback 134
136136,60,Male,12,5,3,28,Premium,Quarterly,982.84,22,0,Generated feedback 135
136137,44,Male,32,7,9,16,Premium,Quarterly,739.65,4,1,Generated feedback 136
136138,43,Female,35,6,0,6,Standard,Quarterly,770.89,1,1,Generated feedback 137
136139,68,Female,35,5,0,24,Standard,Annual,653.32,24,1,Generated feedback 138
136140,67,Female,19,2,6,29,Standard,Quarterly,148.84,8,1,Generated feedback 139
