customer_id,age,gender,tenure,usage_frequency,support_calls,payment_delay,subscription_type,contract_length,total_spend,last_interaction,churn,customer_feedback
587001,18,Female,9,7,1,25,Standard,Quarterly,326.87,27,0,Generated feedback 0
587002,49,Female,33,7,9,10,Standard,Monthly,926.94,9,1,Generated feedback 1
587003,48,Female,21,7,7,29,Premium,Quarterly,238.69,15,1,Generated feedback 2
587004,48,Female,13,1,6,21,Premium,Annual,726.66,6,0,Generated feedback 3
587005,25,Male,12,6,0,26,Standard,Annual,596.56,23,0,Generated feedback 4
587006,18,Female,5,7,8,15,Standard,Monthly,459.31,11,0,Generated feedback 5
587007,59,Female,22,2,9,29,Standard,Annual,438.01,5,1,Generated feedback 6
587008,43,Female,14,7,4,8,Basic,Quarterly,730.94,19,0,Generated feedback 7
587009,43,Female,8,4,3,26,Basic,Annual,772.67,25,0,Generated feedback 8
587010,37,Female,14,3,7,16,Basic,Quarterly,250.45,7,0,Generated feedback 9
587011,41,Male,2,9,5,16,Standard,Monthly,667.84,22,1,Generated feedback 10
587012,21,Male,1,3,2,7,Premium,Quarterly,328.3,4,0,Generated feedback 11
587013,24,Male,3,2,2,19,Premium,Monthly,121.75,25,0,Generated feedback 12
587014,65,Male,25,9,5,12,Standard,Quarterly,170.67,9,1,Generated feedback 13
587015,43,Female,13,7,1,13,Basic,Annual,697.99,9,0,Generated feedback 14
587016,45,Male,6,6,0,12,Premium,Annual,903.05,28,1,Generated feedback 15
587017,61,Female,9,9,8,25,Basic,Monthly,55.43,4,0,Generated feedback 16
587018,49,Female,16,1,1,25,Standard,Quarterly,525.51,24,1,Generated feedback 17
587019,32,Female,5,6,3,20,Standard,Quarterly,195.36,8,0,Generated feedback 18
587020,61,Male,33,7,9,26,Standard,Quarterly,164.19,13,0,Generated feedback 19
587021,32,Male,6,2,6,1,Standard,Monthly,221.91,20,1,Generated feedback 20
587022,52,Female,29,5,3,12,Basic,Monthly,762.47,11,0,Generated feedback 21
587023,63,Male,7,8,5,2,Standard,Monthly,333.28,5,0,Generated feedback 22
587024,36,Female,30,6,5,18,Premium,Annual,107.12,21,1,Generated feedback 23
587025,54,Male,6,9,1,5,Basic,Quarterly,490.95,28,0,Generated feedback 24
587026,35,Male,17,8,9,25,Basic,Quarterly,753.3,3,1,Generated feedback 25
587027,60,Female,26,3,7,9,Premium,Quarterly,998.48,2,0,Generated feedback 26
587028,24,Female,33,4,9,21,Standard,Annual,89.19,22,1,Generated feedback 27
587029,40,Male,31,7,2,26,Premium,Annual,128.75,23,1,Generated feedback 28
587030,44,Male,13,3,2,12,Basic,Monthly,167.78,4,0,Generated feedback 29
587031,48,Female,18,5,6,15,Basic,Monthly,615.94,15,1,Generated feedback 30
587032,38,Female,32,9,2,16,Standard,Monthly,373.96,18,0,Generated feedback 31
587033,27,Female,1,8,6,17,Standard,Quarterly,938.62,16,1,Generated feedback 32
