customer_id,age,gender,tenure,usage_frequency,support_calls,payment_delay,subscription_type,contract_length,total_spend,last_interaction,churn,customer_feedback
550001,21,Female,6,3,3,4,Standard,Quarterly,841.08,17,0,Generated feedback 0
550002,61,Female,29,6,6,25,Basic,Annual,672.7,4,1,Generated feedback 1
550003,55,Male,34,2,6,21,Premium,Monthly,397.31,23,0,Generated feedback 2
550004,36,Male,4,4,7,7,Standard,Monthly,77.52,25,1,Generated feedback 3
550005,44,Male,19,7,0,7,Standard,Quarterly,371.6,7,0,Generated feedback 4
550006,18,Male,8,2,3,29,Basic,Quarterly,602.76,19,1,Generated feedback 5
550007,27,Female,16,7,0,16,Basic,Monthly,430.19,28,0,Generated feedback 6
550008,23,Male,2,3,3,28,Basic,Annual,390.16,9,0,Generated feedback 7
550009,34,Female,10,2,3,0,Standard,Quarterly,385.41,7,0,Generated feedback 8
550010,37,Female,35,4,5,10,Standard,Quarterly,991.91,14,1,Generated feedback 9
550011,41,Female,10,8,5,17,Basic,Monthly,685.03,25,0,Generated feedback 10
550012,48,Female,29,6,9,21,Premium,Monthly,175.9,6,1,Generated feedback 11
550013,64,Female,25,8,9,1,Standard,Quarterly,974.42,2,0,Generated feedback 12
550014,19,Male,13,6,0,28,Standard,Monthly,179.78,25,1,Generated feedback 13
550015,60,Female,5,1,1,6,Premium,Annual,199.07,5,1,Generated feedback 14
550016,58,Female,33,1,8,14,Basic,Monthly,50.87,8,0,Generated feedback 15
550017,42,Female,26,7,5,28,Basic,Monthly,788.49,20,0,Generated feedback 16
550018,35,Male,33,7,7,0,Standard,Quarterly,779.03,16,0,Generated feedback 17
550019,69,Male,1,2,6,11,Standard,Annual,90.62,2,1,Generated feedback 18
550020,32,Male,22,3,4,26,Basic,Monthly,167.76,1,1,Generated feedback 19
550021,47,Male,35,7,2,1,Basic,Annual,548.7,28,1,Generated feedback 20
550022,42,Male,20,9,3,8,Premium,Quarterly,203.96,17,0,Generated feedback 21
550023,62,Female,30,1,9,17,Standard,Monthly,788.97,3,1,Generated feedback 22
550024,61,Male,32,8,6,15,Premium,Monthly,414.6,3,0,Generated feedback 23
550025,62,Male,9,6,2,6,Basic,Annual,386.77,24,1,Generated feedback 24
550026,41,Male,21,7,9,21,Basic,Annual,873.24,23,0,Generated feedback 25
550027,41,Female,6,2,9,6,Standard,Monthly,169.45,15,0,Generated feedback 26
550028,47,Male,24,7,3,8,Basic,Annual,208.33,16,1,Generated feedback 27
550029,32,Female,35,5,0,25,Standard,Monthly,304.0,27,0,Generated feedback 28
550030,65,Female,21,6,8,5,Basic,Annual,460.76,24,1,Generated feedback 29
550031,27,Male,19,5,7,20,Basic,Annual,949.31,26,0,Generated feedback 30
550032,37,Female,12,5,0,28,Premium,Annual,243.48,20,0,Generated feedback 31
550033,42,Female,34,2,7,25,Standard,Annual,517.36,24,1,Generated feedback 32
550034,61,Male,6,6,1,15,Basic,Monthly,606.66,6,1,Generated feedback 33
550035,29,Female,11,9,3,12,Basic,Monthly,117.67,14,0,Generated feedback 34
550036,54,Female,2,7,5,0,Basic,Annual,659.35,15,1,Generated feedback 35
550037,28,Male,18,9,6,18,Standard,Monthly,77.07,11,1,Generated feedback 36
550038,37,Male,6,8,1,14,Basic,Annual,100.64,23,1,Generated feedback 37
550039,26,Male,32,9,9,24,Basic,Annual,374.17,24,0,Generated feedback 38
550040,25,Male,34,5,2,5,Premium,Annual,499.91,6,1,Generated feedback 39
550041,63,Female,8,2,0,7,Basic,Annual,380.98,1,0,Generated feedback 40
550042,44,Male,33,1,6,22,Standard,Quarterly,312.89,26,1,Generated feedback 41
550043,66,Male,24,4,0,17,Premium,Quarterly,187.95,25,0,Generated feedback 42
550044,50,Female,10,2,2,22,Basic,Annual,886.63,14,1,Generated feedback 43
550045,65,Female,7,1,7,6,Premium,Quarterly,144.82,10,0,Generated feedback 44
550046,64,Male,11,5,7,10,Standard,Quarterly,312.76,11,1,Generated feedback 45
550047,52,Male,23,7,2,11,Basic,Quarterly,591.79,23,0,Generated feedback 46
550048,36,Female,28,9,9,23,Premium,Quarterly,918.34,20,0,Generated feedback 47
550049,28,Male,35,3,8,16,Standard,Quarterly,487.47,19,0,Generated feedback 48
550050,46,Male,24,6,2,25,Basic,Monthly,754.63,19,0,Generated feedback 49
550051,53,Female,27,6,8,5,Premium,Quarterly,442.72,25,0,Generated feedback 50
550052,60,Male,21,8,1,22,Basic,Quarterly,637.43,16,0,Generated feedback 51
550053,18,Male,15,6,8,21,Standard,Quarterly,186.55,22,0,Generated feedback 52
550054,54,Male,16,4,9,9,Premium,Monthly,552.93,22,1,Generated feedback 53
550055,40,Female,15,4,4,7,Premium,Annual,401.72,10,0,Generated feedback 54
550056,50,Female,33,2,9,13,Premium,Annual,875.88,20,0,Generated feedback 55
550057,21,Male,24,1,5,17,Basic,Monthly,356.7,20,0,Generated feedback 56
550058,42,Male,20,6,0,12,Standard,Monthly,764.29,5,1,Generated feedback 57
550059,31,Female,22,4,2,21,Standard,Annual,148.08,29,1,Generated feedback 58
550060,25,Male,15,9,1,16,Standard,Monthly,649.88,14,0,Generated feedback 59
550061,55,Male,24,6,4,21,Basic,Quarterly,981.18,24,1,Generated feedback 60
550062,27,Female,12,2,7,8,Basic,Monthly,802.87,16,1,Generated feedback 61
550063,60,Male,14,2,8,22,Standard,Annual,757.29,16,1,Generated feedback 62
550064,24,Female,7,2,3,29,Standard,Quarterly,515.79,16,1,Generated feedback 63
550065,26,Female,6,5,2,8,Premium,Quarterly,406.39,10,0,Generated feedback 64
550066,68,Male,3,2,9,21,Basic,Quarterly,684.98,29,0,Generated feedback 65
550067,68,Male,29,9,2,0,Premium,Monthly,900.15,11,1,Generated feedback 66
550068,66,Female,34,4,5,7,Premium,Quarterly,863.58,1,0,Generated feedback 67
550069,42,Male,8,4,4,4,Standard,Annual,792.5,9,1,Generated feedback 68
550070,55,Female,16,1,5,2,Premium,Annual,79.71,21,0,Generated feedback 69
550071,48,Male,24,1,7,29,Premium,Annual,161.62,8,0,Generated feedback 70
550072,44,Female,19,2,9,8,Standard,Quarterly,388.78,17,1,Generated feedback 71
550073,37,Female,6,8,2,29,Basic,Annual,81.28,12,0,Generated feedback 72
550074,28,Female,16,3,4,20,Standard,Annual,391.34,18,0,Generated feedback 73
550075,55,Male,25,6,7,5,Standard,Monthly,536.18,18,1,Generated feedback 74
550076,24,Male,8,4,8,0,Premium,Quarterly,363.44,7,1,Generated feedback 75
550077,52,Female,22,2,5,16,Premium,Quarterly,959.65,5,1,Generated feedback 76
550078,54,Female,11,2,8,9,Premium,Quarterly,770.68,3,1,Generated feedback 77
550079,28,Female,24,2,6,9,Standard,Quarterly,893.38,7,1,Generated feedback 78
550080,23,Female,24,5,6,20,Premium,Annual,214.91,15,0,Generated feedback 79
550081,38,Female,25,8,6,16,Standard,Monthly,988.46,14,0,Generated feedback 80
550082,29,Male,6,8,8,16,Standard,Annual,673.36,16,1,Generated feedback 81
550083,54,Male,29,5,1,27,Premium,Monthly,400.26,7,0,Generated feedback 82
550084,42,Male,20,3,1,26,Premium,Annual,496.22,25,0,Generated feedback 83
550085,34,Female,10,3,9,15,Standard,Monthly,450.67,4,1,Generated feedback 84
550086,25,Female,16,8,2,25,Standard,Annual,277.03,19,1,Generated feedback 85
550087,40,Female,9,5,0,10,Standard,Quarterly,517.76,27,0,Generated feedback 86
550088,60,Male,25,3,1,10,Standard,Quarterly,993.16,27,0,Generated feedback 87
550089,63,Male,6,6,5,10,Standard,Quarterly,852.16,11,1,Generated feedback 88
550090,65,Female,14,4,3,23,Premium,Quarterly,607.99,20,0,Generated feedback 89
550091,32,Female,17,5,1,19,Premium,Annual,154.46,8,0,Generated feedback 90
550092,35,Female,14,8,8,19,Basic,Quarterly,723.21,11,1,Generated feedback 91
550093,31,Male,12,3,9,28,Premium,Quarterly,857.53,20,1,Generated feedback 92
550094,38,Male,17,1,1,3,Premium,Monthly,935.41,15,0,Generated feedback 93
550095,69,Male,3,1,8,25,Standard,Quarterly,438.46,12,1,Generated feedback 94
550096,24,Male,30,6,9,28,Premium,Quarterly,316.28,26,1,Generated feedback 95
550097,22,Female,13,8,5,28,Basic,Quarterly,474.1,16,1,Generated feedback 96
550098,69,Female,8,1,9,11,Basic,Quarterly,517.47,21,0,Generated feedback 97
550099,29,Male,27,8,3,10,Basic,Monthly,952.32,23,0,Generated feedback 98
550100,55,Male,23,2,3,23,Standard,Annual,734.75,29,0,Generated feedback 99
550101,57,Male,6,9,2,8,Premium,Quarterly,405.96,23,1,Generated feedback 100
550102,55,Female,22,5,9,19,Standard,Monthly,417.93,9,0,Generated feedback 101
550103,20,Female,4,6,4,3,Premium,Monthly,555.31,4,0,Generated feedback 102
550104,36,Male,16,2,7,11,Standard,Quarterly,111.88,7,0,Generated feedback 103
550105,30,Female,13,4,2,20,Premium,Monthly,241.14,22,0,Generated feedback 104
550106,30,Female,11,8,1,28,Premium,Annual,696.53,22,0,Generated feedback 105
550107,23,Male,35,8,1,8,Basic,Annual,250.53,10,0,Generated feedback 106
550108,24,Female,13,3,0,27,Standard,Monthly,712.36,16,0,Generated feedback 107
550109,30,Male,6,3,8,15,Basic,Monthly,448.29,14,1,Generated feedback 108
550110,64,Male,11,1,2,6,Standard,Annual,495.95,29,1,Generated feedback 109
550111,67,Male,13,8,2,16,Standard,Quarterly,570.32,29,0,Generated feedback 110
550112,30,Male,7,9,6,18,Premium,Monthly,861.03,15,0,Generated feedback 111
550113,38,Male,23,8,2,10,Standard,Annual,141.22,15,0,Generated feedback 112
550114,28,Female,1,1,0,20,Standard,Annual,990.3,8,0,Generated feedback 113
550115,40,Female,22,6,9,12,Basic,Quarterly,674.26,13,0,Generated feedback 114
550116,64,Male,23,7,3,24,Standard,Annual,472.31,7,1,Generated feedback 115
550117,52,Male,33,1,5,27,Premium,Quarterly,537.78,4,0,Generated feedback 116
550118,35,Male,24,6,8,17,Premium,Annual,981.44,23,0,Generated feedback 117
550119,66,Male,1,2,6,19,Premium,Monthly,281.08,13,0,Generated feedback 118
550120,34,Female,18,3,5,9,Premium,Annual,542.91,9,1,Generated feedback 119
