customer_id,age,gender,tenure,usage_frequency,support_calls,payment_delay,subscription_type,contract_length,total_spend,last_interaction,churn,customer_feedback
269001,49,Male,26,3,2,17,Basic,Annual,669.52,25,0,Generated feedback 0
269002,37,Male,9,2,8,6,Basic,Annual,62.47,1,1,Generated feedback 1
269003,67,Male,17,9,6,28,Standard,Annual,305.27,1,0,Generated feedback 2
269004,45,Female,24,9,8,18,Basic,Annual,386.49,13,1,Generated feedback 3
269005,64,Female,20,8,1,5,Premium,Monthly,583.16,8,1,Generated feedback 4
269006,66,Male,34,5,9,16,Basic,Monthly,632.17,12,1,Generated feedback 5
269007,20,Male,35,9,9,25,Basic,Quarterly,938.29,20,0,Generated feedback 6
269008,28,Male,21,2,7,19,Basic,Annual,384.15,17,0,Generated feedback 7
269009,66,Male,22,1,4,15,Standard,Monthly,73.72,13,0,Generated feedback 8
269010,69,Female,17,7,7,1,Standard,Quarterly,829.02,13,1,Generated feedback 9
269011,48,Female,10,7,2,6,Basic,Quarterly,359.1,26,0,Generated feedback 10
269012,26,Female,32,4,5,26,Basic,Annual,433.33,15,0,Generated feedback 11
269013,29,Male,30,5,1,3,Premium,Monthly,827.62,24,0,Generated feedback 12
269014,29,Male,22,6,9,5,Standard,Monthly,113.85,18,0,Generated feedback 13
269015,58,Male,16,4,2,4,Standard,Monthly,441.21,15,0,Generated feedback 14
269016,47,Male,31,1,1,29,Premium,Annual,448.35,1,0,Generated feedback 15
269017,55,Male,11,5,7,19,Basic,Annual,351.71,7,1,Generated feedback 16
269018,30,Female,5,5,2,2,Standard,Quarterly,210.98,24,0,Generated feedback 17
269019,20,Female,25,7,8,0,Standard,Annual,907.87,8,0,Generated feedback 18
269020,66,Male,11,8,5,17,Basic,Annual,752.24,28,1,Generated feedback 19
269021,60,Female,10,6,5,22,Premium,Annual,649.15,17,1,Generated feedback 20
269022,36,Male,30,5,7,14,Standard,Monthly,902.1,18,1,Generated feedback 21
269023,54,Male,23,5,6,28,Standard,Monthly,891.58,24,1,Generated feedback 22
269024,24,Male,11,1,0,9,Standard,Monthly,459.59,24,0,Generated feedback 23
269025,29,Female,6,3,9,14,Basic,Annual,633.78,22,0,Generated feedback 24
269026,56,Female,31,7,7,24,Basic,Annual,248.91,2,0,Generated feedback 25
269027,40,Male,20,6,3,12,Basic,Monthly,788.41,22,1,Generated feedback 26
269028,33,Male,7,2,5,17,Basic,Annual,326.76,26,0,Generated feedback 27
269029,68,Male,32,1,0,18,Basic,Annual,88.28,8,1,Generated feedback 28
269030,65,Male,27,4,3,11,Standard,Monthly,50.58,18,0,Generated feedback 29
269031,18,Male,29,6,4,9,Basic,Annual,478.65,17,0,Generated feedback 30
269032,47,Female,25,5,0,22,Basic,Monthly,305.01,15,0,Generated feedback 31
269033,28,Female,31,6,2,3,Basic,Quarterly,811.49,11,1,Generated feedback 32
269034,36,Female,22,1,2,10,Basic,Annual,473.13,27,1,Generated feedback 33
269035,59,Male,21,6,9,21,Standard,Monthly,300.37,29,1,Generated feedback 34
269036,32,Female,26,8,0,11,Premium,Quarterly,222.63,4,1,Generated feedback 35
269037,29,Female,31,3,3,18,Standard,Annual,563.76,24,0,Generated feedback 36
269038,61,Male,5,7,7,0,Premium,Annual,559.43,12,0,Generated feedback 37
269039,56,Female,35,4,4,19,Premium,Quarterly,224.65,26,1,Generated feedback 38
269040,61,Male,13,8,9,7,Standard,Quarterly,454.74,8,0,Generated feedback 39
269041,26,Male,17,7,9,18,Basic,Annual,736.82,14,0,Generated feedback 40
269042,28,Male,20,7,9,18,Basic,Annual,549.05,18,1,Generated feedback 41
269043,45,Male,27,8,7,5,Premium,Quarterly,148.57,15,0,Generated feedback 42
269044,60,Male,21,3,5,11,Basic,Annual,689.73,22,1,Generated feedback 43
269045,25,Female,14,9,7,15,Premium,Annual,505.47,5,1,Generated feedback 44
269046,56,Male,10,3,1,3,Standard,Annual,105.82,3,0,Generated feedback 45
269047,46,Female,20,8,4,8,Premium,Quarterly,880.35,20,1,Generated feedback 46
