customer_id,age,gender,tenure,usage_frequency,support_calls,payment_delay,subscription_type,contract_length,total_spend,last_interaction,churn,customer_feedback
63001,32,Female,6,2,5,16,Premium,Annual,163.49,13,0,Generated feedback 0
63002,32,Female,32,1,8,24,Basic,Quarterly,454.71,11,0,Generated feedback 1
63003,44,Male,31,4,5,10,Premium,Quarterly,441.37,26,1,Generated feedback 2
63004,55,Female,21,1,0,9,Basic,Quarterly,520.42,6,1,Generated feedback 3
63005,33,Male,3,3,4,19,Premium,Monthly,294.4,7,1,Generated feedback 4
63006,34,Male,27,6,5,27,Basic,Monthly,819.81,18,1,Generated feedback 5
63007,25,Male,24,2,4,17,Premium,Quarterly,773.92,3,1,Generated feedback 6
63008,53,Female,3,3,5,11,Premium,Monthly,619.32,17,1,Generated feedback 7
63009,31,Female,23,1,2,4,Premium,Annual,265.87,17,1,Generated feedback 8
63010,40,Female,17,4,7,1,Premium,Quarterly,778.37,25,0,Generated feedback 9
63011,27,Male,30,5,2,11,Basic,Annual,301.82,25,0,Generated feedback 10
63012,20,Female,3,9,6,18,Basic,Monthly,860.64,4,0,Generated feedback 11
63013,21,Female,21,2,8,20,Premium,Monthly,493.97,24,1,Generated feedback 12
63014,62,Female,7,8,4,29,Basic,Annual,933.86,21,0,Generated feedback 13
63015,22,Female,34,2,5,13,Basic,Quarterly,353.63,26,0,Generated feedback 14
63016,34,Male,19,8,8,24,Premium,Monthly,86.01,15,0,Generated feedback 15
63017,38,Male,7,5,2,29,Standard,Monthly,338.37,10,0,Generated feedback 16
63018,47,Female,34,4,6,15,Standard,Annual,167.89,2,1,Generated feedback 17
63019,42,Female,31,8,9,10,Standard,Annual,144.04,14,1,Generated feedback 18
63020,29,Male,12,6,3,22,Premium,Monthly,178.04,21,0,Generated feedback 19
63021,69,Male,6,5,4,19,Basic,Annual,707.65,1,0,Generated feedback 20
63022,33,Female,26,3,0,18,Basic,Monthly,161.83,4,0,Generated feedback 21
63023,68,Male,21,7,4,22,Standard,Monthly,292.22,28,1,Generated feedback 22
63024,35,Male,3,9,8,29,Basic,Annual,333.45,22,0,Generated feedback 23
63025,44,Female,11,8,2,18,Standard,Quarterly,529.79,3,0,Generated feedback 24
63026,24,Male,19,3,0,24,Basic,Quarterly,262.75,13,1,Generated feedback 25
63027,53,Female,24,3,6,18,Premium,Quarterly,446.11,28,0,Generated feedback 26
63028,64,Male,27,5,7,9,Standard,Monthly,146.53,14,0,Generated feedback 27
63029,66,Male,33,4,8,0,Standard,Monthly,253.55,9,1,Generated feedback 28
63030,64,Male,5,5,6,24,Standard,Monthly,595.87,4,1,Generated feedback 29
63031,21,Male,5,3,2,8,Basic,Annual,851.27,17,1,Generated feedback 30
63032,30,Female,18,7,9,2,Premium,Quarterly,943.18,17,1,Generated feedback 31
63033,22,Female,23,9,9,9,Standard,Quarterly,338.53,3,1,Generated feedback 32
63034,61,Male,14,5,1,5,Basic,Monthly,829.44,26,1,Generated feedback 33
63035,62,Male,6,9,3,12,Standard,Annual,597.89,16,0,Generated feedback 34
63036,50,Male,5,2,8,16,Basic,Quarterly,445.19,21,0,Generated feedback 35
63037,41,Female,35,5,9,1,Basic,Quarterly,928.93,8,0,Generated feedback 36
63038,29,Male,27,6,9,8,Basic,Quarterly,211.31,26,0,Generated feedback 37
63039,45,Female,26,2,7,7,Standard,Annual,984.36,19,1,Generated feedback 38
63040,65,Female,35,3,5,16,Basic,Monthly,924.41,7,0,Generated feedback 39
63041,56,Female,14,5,9,14,Standard,Annual,463.01,4,1,Generated feedback 40
63042,39,Male,28,8,4,25,Basic,Monthly,760.06,6,1,Generated feedback 41
63043,57,Female,35,9,8,2,Premium,Monthly,375.32,5,1,Generated feedback 42
63044,60,Female,8,1,0,27,Standard,Quarterly,658.34,23,0,Generated feedback 43
63045,60,Male,14,9,8,25,Premium,Annual,839.63,1,1,Generated feedback 44
63046,59,Female,33,8,4,19,Premium,Quarterly,115.78,5,0,Generated feedback 45
63047,55,Male,1,8,9,16,Standard,Quarterly,499.09,17,1,Generated feedback 46
63048,67,Female,1,2,1,9,Standard,Monthly,873.75,22,1,Generated feedback 47
63049,59,Male,35,9,6,12,Basic,Monthly,491.89,9,0,Generated feedback 48
63050,64,Female,8,4,1,16,Premium,Quarterly,566.65,27,0,Generated feedback 49
63051,51,Female,20,9,5,1,Premium,Monthly,710.44,4,1,Generated feedback 50
63052,24,Female,16,6,1,0,Basic,Monthly,537.3,16,1,Generated feedback 51
63053,39,Female,34,6,5,4,Basic,Monthly,823.18,18,1,Generated feedback 52
63054,54,Female,18,8,6,26,Premium,Monthly,669.1,29,1,Generated feedback 53
63055,57,Male,21,2,5,10,Premium,Annual,480.76,7,0,Generated feedback 54
63056,23,Female,24,4,4,1,Standard,Annual,266.91,4,0,Generated feedback 55
63057,32,Female,3,4,2,11,Premium,Annual,184.53,4,0,Generated feedback 56
63058,63,Female,3,4,0,11,Basic,Monthly,788.11,1,1,Generated feedback 57
63059,63,Female,35,2,3,13,Premium,Quarterly,207.98,3,0,Generated feedback 58
63060,58,Male,25,9,4,10,Basic,Quarterly,436.74,15,1,Generated feedback 59
63061,34,Male,10,1,5,0,Basic,Quarterly,431.02,3,0,Generated feedback 60
63062,18,Male,11,5,6,7,Standard,Annual,577.22,26,1,Generated feedback 61
63063,66,Male,25,6,5,20,Standard,Annual,622.11,17,0,Generated feedback 62
63064,36,Male,34,7,5,21,Premium,Monthly,711.72,15,1,Generated feedback 63
63065,18,Male,34,5,5,28,Standard,Annual,478.64,11,1,Generated feedback 64
63066,29,Male,32,1,2,6,Basic,Quarterly,188.78,23,1,Generated feedback 65
63067,22,Male,6,5,2,0,Standard,Monthly,854.35,24,0,Generated feedback 66
63068,68,Female,9,6,3,29,Basic,Quarterly,226.82,24,1,Generated feedback 67
63069,62,Male,15,8,2,13,Basic,Quarterly,440.39,17,0,Generated feedback 68
63070,68,Female,34,8,3,8,Premium,Quarterly,81.13,1,1,Generated feedback 69
63071,46,Female,32,4,1,9,Premium,Annual,947.14,14,0,Generated feedback 70
63072,37,Female,32,8,8,20,Premium,Quarterly,507.31,19,1,Generated feedback 71
63073,40,Female,22,3,1,5,Basic,Quarterly,433.4,5,0,Generated feedback 72
63074,52,Female,24,5,3,11,Premium,Quarterly,310.02,17,1,Generated feedback 73
63075,64,Male,7,7,8,16,Standard,Monthly,160.01,12,1,Generated feedback 74
63076,69,Male,16,8,9,25,Standard,Annual,786.42,13,1,Generated feedback 75
63077,57,Male,1,6,2,2,Premium,Quarterly,832.64,13,1,Generated feedback 76
63078,54,Male,26,4,0,13,Standard,Annual,953.53,25,0,Generated feedback 77
63079,26,Female,26,9,5,5,Basic,Monthly,401.7,24,1,Generated feedback 78
63080,22,Female,6,4,6,21,Standard,Annual,65.04,29,0,Generated feedback 79
63081,21,Female,31,3,2,24,Premium,Annual,304.77,25,1,Generated feedback 80
63082,18,Female,19,1,2,13,Basic,Monthly,334.96,18,1,Generated feedback 81
63083,60,Female,1,2,6,29,Premium,Quarterly,894.21,21,0,Generated feedback 82
63084,60,Male,10,5,3,12,Premium,Monthly,180.07,3,0,Generated feedback 83
63085,45,Male,9,3,7,24,Premium,Monthly,886.44,19,1,Generated feedback 84
63086,59,Male,17,7,4,15,Premium,Quarterly,373.83,5,0,Generated feedback 85
63087,57,Female,14,1,7,26,Premium,Monthly,977.96,19,1,Generated feedback 86
63088,32,Male,33,1,7,8,Premium,Quarterly,547.14,19,0,Generated feedback 87
63089,61,Female,11,1,0,22,Standard,Quarterly,221.1,20,0,Generated feedback 88
63090,66,Female,7,3,0,27,Standard,Monthly,623.37,11,0,Generated feedback 89
63091,47,Male,28,3,1,19,Basic,Monthly,147.46,22,1,Generated feedback 90
63092,69,Female,15,7,3,10,Basic,Annual,584.61,21,1,Generated feedback 91
63093,61,Male,32,4,9,1,Basic,Annual,728.01,29,0,Generated feedback 92
63094,51,Female,22,9,7,6,Basic,Annual,564.65,9,1,Generated feedback 93
63095,56,Male,30,3,8,5,Standard,Monthly,212.3,14,0,Generated feedback 94
63096,51,Male,30,9,0,19,Standard,Monthly,969.05,17,1,Generated feedback 95
63097,52,Female,34,8,5,20,Standard,Quarterly,135.89,10,1,Generated feedback 96
63098,36,Male,24,4,9,14,Standard,Monthly,773.75,10,1,Generated feedback 97
63099,30,Female,30,5,5,23,Standard,Annual,329.34,9,1,Generated feedback 98
63100,62,Male,24,7,1,13,Standard,Annual,411.92,23,1,Generated feedback 99
63101,69,Male,32,6,0,14,Premium,Annual,997.47,5,1,Generated feedback 100
63102,47,Male,8,3,2,20,Premium,Annual,671.76,27,1,Generated feedback 101
63103,18,Female,30,3,1,11,Basic,Quarterly,250.67,21,0,Generated feedback 102
63104,26,Male,7,9,8,4,Premium,Quarterly,224.03,10,0,Generated feedback 103
63105,49,Male,24,5,9,12,Premium,Annual,765.33,10,0,Generated feedback 104
63106,52,Female,1,4,6,15,Basic,Annual,961.33,18,1,Generated feedback 105
63107,20,Female,8,6,8,6,Premium,Monthly,435.48,3,0,Generated feedback 106
63108,43,Male,18,2,8,4,Basic,Annual,64.73,8,0,Generated feedback 107
63109,30,Male,4,1,5,18,Premium,Annual,630.46,18,0,Generated feedback 108
63110,34,Female,8,3,3,16,Premium,Annual,505.82,26,1,Generated feedback 109
63111,36,Female,27,1,8,16,Standard,Annual,296.01,9,0,Generated feedback 110
63112,47,Female,26,5,2,23,Premium,Annual,858.89,9,0,Generated feedback 111
63113,56,Male,2,1,5,10,Premium,Monthly,779.45,27,1,Generated feedback 112
63114,18,Male,7,2,4,2,Premium,Monthly,523.07,29,0,Generated feedback 113
63115,66,Female,26,6,0,27,Standard,Monthly,929.73,14,1,Generated feedback 114
63116,25,Male,33,8,6,14,Basic,Annual,218.97,25,0,Generated feedback 115
63117,66,Female,7,9,3,28,Basic,Annual,108.3,4,1,Generated feedback 116
63118,34,Female,18,2,6,3,Basic,Monthly,706.55,12,1,Generated feedback 117
63119,30,Male,10,5,2,21,Standard,Quarterly,183.57,28,1,Generated feedback 118
63120,48,Female,26,6,7,8,Basic,Quarterly,769.82,8,0,Generated feedback 119
63121,53,Female,33,4,3,27,Standard,Quarterly,855.87,15,1,Generated feedback 120
63122,43,Female,17,5,8,28,Basic,Quarterly,838.65,26,0,Generated feedback 121
63123,40,Male,17,6,4,11,Standard,Quarterly,430.68,1,0,Generated feedback 122
63124,58,Male,11,9,3,20,Standard,Annual,665.34,25,0,Generated feedback 123
63125,35,Female,14,8,1,13,Standard,Annual,79.71,14,1,Generated feedback 124
63126,23,Female,19,5,9,13,Standard,Monthly,769.98,21,0,Generated feedback 125
63127,57,Female,20,4,7,28,Premium,Quarterly,476.09,23,1,Generated feedback 126
63128,28,Female,5,7,9,1,Basic,Monthly,918.42,12,0,Generated feedback 127
63129,29,Male,32,6,6,0,Premium,Monthly,347.8,1,1,Generated feedback 128
63130,30,Male,30,8,1,0,Premium,Monthly,344.44,16,1,Generated feedback 129
63131,18,Male,27,1,5,28,Premium,Monthly,979.33,1,0,Generated feedback 130
63132,58,Male,28,8,2,14,Basic,Monthly,614.52,25,0,Generated feedback 131
63133,69,Female,19,4,1,20,Basic,Quarterly,814.47,5,0,Generated feedback 132
63134,18,Female,27,6,0,2,Premium,Quarterly,696.25,29,0,Generated feedback 133
63135,39,Female,15,1,2,28,Basic,Quarterly,991.34,9,1,Generated feedback 134
63136,52,Male,34,3,4,8,Standard,Quarterly,750.92,17,1,Generated feedback 135
63137,31,Female,10,2,7,0,Standard,Quarterly,276.29,25,0,Generated feedback 136
63138,32,Male,17,3,1,4,Premium,Monthly,839.1,11,0,Generated feedback 137
63139,38,Male,5,2,0,23,Premium,Quarterly,576.81,7,0,Generated feedback 138
63140,51,Female,5,7,6,6,Premium,Quarterly,595.72,26,1,Generated feedback 139
63141,67,Male,3,8,2,29,Premium,Quarterly,716.44,22,0,Generated feedback 140
63142,36,Male,24,1,3,22,Standard,Annual,578.17,13,1,Generated feedback 141
63143,47,Female,4,2,2,1,Premium,Quarterly,411.79,25,1,Generated feedback 142
63144,27,Female,15,4,9,7,Premium,Monthly,302.36,22,0,Generated feedback 143
63145,61,Female,21,3,3,4,Premium,Annual,103.23,1,0,Generated feedback 144
63146,32,Female,13,1,3,11,Premium,Annual,635.77,10,1,Generated feedback 145
63147,51,Female,1,2,7,12,Basic,Monthly,817.84,19,0,Generated feedback 146
63148,46,Female,13,6,9,20,Basic,Monthly,704.07,5,0,Generated feedback 147
63149,36,Male,25,8,7,8,Standard,Monthly,360.42,11,0,Generated feedback 148
63150,59,Male,8,6,6,13,Basic,Monthly,625.88,16,1,Generated feedback 149
63151,61,Male,17,3,7,7,Premium,Monthly,173.95,26,1,Generated feedback 150
63152,36,Female,7,4,9,23,Standard,Annual,480.85,1,0,Generated feedback 151
63153,55,Female,25,6,5,6,Premium,Quarterly,259.84,16,0,Generated feedback 152
63154,29,Female,22,4,3,26,Standard,Annual,830.97,7,1,Generated feedback 153
63155,29,Male,10,8,3,29,Basic,Quarterly,952.43,8,1,Generated feedback 154
63156,35,Female,12,8,5,8,Basic,Quarterly,752.06,24,1,Generated feedback 155
63157,31,Female,35,7,6,9,Standard,Quarterly,650.95,9,0,Generated feedback 156
63158,54,Male,15,1,1,15,Standard,Annual,162.73,23,0,Generated feedback 157
63159,44,Male,12,8,4,9,Premium,Annual,145.46,18,1,Generated feedback 158
63160,29,Male,16,5,7,22,Basic,Quarterly,508.98,19,0,Generated feedback 159
63161,32,Male,28,3,0,19,Standard,Annual,875.82,3,0,Generated feedback 160
63162,47,Male,18,7,6,20,Basic,Monthly,73.21,29,1,Generated feedback 161
63163,55,Male,14,4,5,17,Basic,Annual,304.44,9,1,Generated feedback 162
63164,58,Male,12,5,9,4,Standard,Annual,576.24,29,1,Generated feedback 163
63165,33,Male,15,2,7,4,Premium,Annual,146.22,27,0,Generated feedback 164
63166,55,Male,2,3,7,3,Basic,Quarterly,614.79,27,1,Generated feedback 165
63167,26,Female,31,2,3,17,Premium,Annual,350.59,4,0,Generated feedback 166
63168,22,Male,23,7,6,0,Basic,Quarterly,151.4,20,0,Generated feedback 167
63169,23,Female,14,6,4,15,Standard,Quarterly,147.97,23,0,Generated feedback 168
63170,57,Male,26,5,3,12,Basic,Quarterly,871.32,21,1,Generated feedback 169
63171,68,Male,24,7,4,1,Premium,Monthly,198.43,27,0,Generated feedback 170
63172,51,Female,33,4,2,27,Premium,Monthly,499.17,5,1,Generated feedback 171
63173,56,Male,15,4,2,13,Premium,Quarterly,99.48,22,1,Generated feedback 172
63174,62,Female,24,6,7,28,Premium,Quarterly,441.32,17,1,Generated feedback 173
63175,63,Female,7,8,0,27,Premium,Annual,727.07,23,1,Generated feedback 174
63176,59,Male,19,2,7,7,Basic,Quarterly,603.7,9,0,Generated feedback 175
63177,25,Female,14,6,5,15,Standard,Monthly,581.0,3,0,Generated feedback 176
63178,35,Female,30,1,7,6,Basic,Annual,747.45,1,0,Generated feedback 177
63179,47,Female,35,6,5,7,Premium,Annual,458.53,2,1,Generated feedback 178
63180,31,Male,6,8,4,9,Standard,Quarterly,110.96,27,1,Generated feedback 179
63181,34,Male,12,6,5,3,Standard,Quarterly,282.32,28,1,Generated feedback 180
63182,32,Female,5,7,5,5,Standard,Quarterly,599.7,28,1,Generated feedback 181
63183,63,Male,20,9,0,8,Basic,Quarterly,923.69,19,1,Generated feedback 182
63184,65,Male,26,1,7,3,Premium,Annual,861.57,7,0,Generated feedback 183
63185,62,Female,25,5,8,20,Premium,Quarterly,290.52,28,0,Generated feedback 184
63186,48,Female,25,1,0,16,Standard,Quarterly,468.83,3,1,Generated feedback 185
63187,68,Female,5,2,9,7,Standard,Quarterly,677.23,29,1,Generated feedback 186
63188,31,Male,34,8,2,4,Basic,Monthly,558.58,10,0,Generated feedback 187
63189,49,Male,35,2,0,13,Basic,Annual,330.69,21,0,Generated feedback 188
63190,38,Male,2,2,7,4,Basic,Annual,894.05,5,1,Generated feedback 189
63191,44,Male,8,9,1,26,Basic,Annual,939.62,1,0,Generated feedback 190
63192,66,Male,29,7,6,3,Standard,Monthly,662.28,5,0,Generated feedback 191
63193,32,Female,2,4,7,2,Premium,Annual,856.29,17,1,Generated feedback 192
63194,45,Female,6,2,9,0,Standard,Monthly,281.09,22,1,Generated feedback 193
63195,36,Male,35,9,6,20,Premium,Monthly,662.32,8,0,Generated feedback 194
63196,40,Female,34,3,8,18,Basic,Quarterly,252.69,23,1,Generated feedback 195
63197,32,Female,27,3,7,27,Basic,Monthly,931.02,13,0,Generated feedback 196
63198,69,Male,17,9,6,29,Standard,Monthly,611.14,28,0,Generated feedback 197
63199,55,Male,14,6,0,5,Basic,Annual,661.86,5,0,Generated feedback 198
63200,45,Male,29,5,5,1,Standard,Annual,593.17,12,1,Generated feedback 199
63201,22,Female,32,9,5,13,Standard,Annual,275.49,15,0,Generated feedback 200
63202,51,Female,6,9,1,24,Basic,Monthly,533.38,5,0,Generated feedback 201
63203,33,Female,2,1,7,26,Premium,Monthly,428.28,22,0,Generated feedback 202
63204,63,Male,32,1,7,25,Premium,Monthly,717.56,2,1,Generated feedback 203
63205,38,Female,18,9,2,25,Premium,Quarterly,244.15,21,1,Generated feedback 204
63206,25,Female,14,3,5,2,Premium,Quarterly,601.56,7,0,Generated feedback 205
63207,51,Female,35,8,7,21,Basic,Annual,682.31,22,0,Generated feedback 206
63208,29,Male,3,5,0,11,Standard,Quarterly,814.54,10,0,Generated feedback 207
63209,48,Female,25,7,4,12,Basic,Quarterly,538.39,18,1,Generated feedback 208
63210,39,Female,31,8,0,21,Standard,Quarterly,613.97,16,0,Generated feedback 209
63211,69,Female,2,1,2,7,Basic,Monthly,328.95,25,0,Generated feedback 210
63212,56,Male,8,1,7,9,Premium,Annual,927.88,7,0,Generated feedback 211
63213,19,Female,33,9,5,28,Premium,Annual,391.7,8,0,Generated feedback 212
63214,50,Male,7,9,8,10,Standard,Monthly,326.36,3,0,Generated feedback 213
63215,22,Female,18,3,3,4,Standard,Monthly,186.58,3,1,Generated feedback 214
63216,32,Male,25,9,6,7,Standard,Annual,467.61,21,1,Generated feedback 215
63217,18,Male,29,2,4,15,Premium,Monthly,645.93,23,0,Generated feedback 216
63218,61,Female,7,1,6,21,Basic,Monthly,163.94,15,1,Generated feedback 217
63219,49,Female,24,4,7,16,Premium,Quarterly,955.91,17,0,Generated feedback 218
63220,49,Female,22,6,9,19,Basic,Monthly,219.06,16,1,Generated feedback 219
63221,20,Female,14,7,3,24,Premium,Monthly,871.24,21,0,Generated feedback 220
63222,50,Female,16,6,3,1,Basic,Annual,344.81,26,0,Generated feedback 221
63223,45,Male,15,2,3,10,Premium,Monthly,146.42,6,1,Generated feedback 222
63224,54,Female,28,7,5,7,Standard,Monthly,802.81,9,1,Generated feedback 223
63225,29,Male,22,6,5,21,Premium,Quarterly,498.85,25,1,Generated feedback 224
63226,38,Male,6,4,4,24,Basic,Annual,930.71,1,1,Generated feedback 225
63227,66,Female,1,7,8,28,Basic,Annual,731.24,29,0,Generated feedback 226
63228,50,Female,31,9,5,4,Premium,Quarterly,496.4,6,1,Generated feedback 227
63229,27,Female,13,7,1,24,Premium,Annual,638.19,24,1,Generated feedback 228
63230,50,Female,6,9,1,13,Basic,Annual,159.77,8,0,Generated feedback 229
