customer_id,age,gender,tenure,usage_frequency,support_calls,payment_delay,subscription_type,contract_length,total_spend,last_interaction,churn,customer_feedback
570001,66,Female,11,7,3,12,Premium,Annual,518.37,3,0,Generated feedback 0
570002,56,Male,23,8,9,27,Standard,Quarterly,210.56,26,1,Generated feedback 1
570003,31,Female,3,2,0,0,Premium,Monthly,404.84,12,1,Generated feedback 2
570004,47,Male,6,5,1,7,Basic,Annual,358.23,9,0,Generated feedback 3
570005,59,Male,15,4,8,20,Basic,Monthly,243.69,23,0,Generated feedback 4
570006,67,Female,28,6,9,28,Premium,Monthly,885.92,14,1,Generated feedback 5
570007,19,Female,13,7,2,1,Basic,Monthly,212.0,4,1,Generated feedback 6
570008,22,Female,13,3,2,15,Basic,Monthly,393.76,13,0,Generated feedback 7
570009,48,Male,33,2,4,2,Basic,Quarterly,146.17,8,1,Generated feedback 8
570010,49,Male,27,9,9,22,Standard,Monthly,259.88,19,0,Generated feedback 9
570011,56,Male,13,2,3,8,Premium,Quarterly,898.17,12,1,Generated feedback 10
570012,24,Female,29,8,3,12,Premium,Monthly,825.97,2,1,Generated feedback 11
570013,44,Male,8,5,3,27,Basic,Monthly,719.78,15,0,Generated feedback 12
570014,29,Female,4,5,1,24,Basic,Monthly,153.37,24,0,Generated feedback 13
570015,41,Male,26,1,7,21,Standard,Monthly,695.45,10,1,Generated feedback 14
570016,31,Female,15,6,9,6,Basic,Quarterly,401.7,27,0,Generated feedback 15
570017,31,Male,31,7,8,3,Basic,Quarterly,336.78,10,1,Generated feedback 16
570018,49,Female,10,5,2,10,Basic,Annual,244.38,12,1,Generated feedback 17
570019,64,Male,13,1,2,7,Basic,Quarterly,624.01,18,1,Generated feedback 18
570020,47,Male,19,8,9,18,Premium,Monthly,367.15,14,1,Generated feedback 19
570021,39,Male,2,6,1,21,Standard,Quarterly,956.85,12,1,Generated feedback 20
570022,18,Male,33,7,8,25,Standard,Monthly,101.4,11,0,Generated feedback 21
570023,69,Female,5,4,7,10,Basic,Quarterly,553.91,4,1,Generated feedback 22
570024,23,Male,29,1,1,25,Premium,Annual,258.17,7,1,Generated feedback 23
570025,37,Female,17,4,1,16,Premium,Monthly,254.8,9,1,Generated feedback 24
570026,69,Female,29,1,8,10,Premium,Quarterly,251.29,13,0,Generated feedback 25
570027,49,Male,9,7,0,5,Basic,Annual,77.07,14,1,Generated feedback 26
570028,68,Male,18,9,7,23,Standard,Annual,791.29,21,1,Generated feedback 27
570029,57,Female,19,9,5,14,Basic,Monthly,212.59,26,0,Generated feedback 28
570030,52,Female,4,2,0,22,Premium,Quarterly,172.31,8,0,Generated feedback 29
570031,43,Male,24,4,7,16,Standard,Quarterly,915.92,7,0,Generated feedback 30
570032,33,Male,4,5,1,12,Premium,Quarterly,132.96,10,1,Generated feedback 31
570033,49,Male,33,4,6,14,Standard,Monthly,388.82,25,1,Generated feedback 32
570034,66,Female,31,7,4,21,Standard,Quarterly,473.31,15,1,Generated feedback 33
570035,65,Male,2,6,3,20,Premium,Quarterly,372.12,11,0,Generated feedback 34
570036,18,Female,23,4,8,17,Standard,Monthly,188.93,26,1,Generated feedback 35
570037,23,Male,13,8,8,22,Premium,Monthly,501.98,8,0,Generated feedback 36
570038,66,Male,33,2,2,25,Basic,Quarterly,646.54,29,0,Generated feedback 37
570039,65,Female,3,5,6,12,Basic,Quarterly,861.61,16,0,Generated feedback 38
570040,48,Male,4,8,7,17,Basic,Annual,782.79,4,1,Generated feedback 39
570041,41,Male,21,5,1,7,Standard,Monthly,120.63,15,0,Generated feedback 40
570042,62,Male,24,2,6,14,Premium,Monthly,998.89,2,1,Generated feedback 41
570043,49,Male,32,2,0,9,Basic,Annual,91.11,16,1,Generated feedback 42
570044,46,Male,20,2,2,12,Standard,Annual,992.99,13,1,Generated feedback 43
570045,19,Female,34,5,5,17,Basic,Monthly,888.88,3,1,Generated feedback 44
570046,19,Female,11,9,6,24,Standard,Annual,142.52,10,0,Generated feedback 45
570047,52,Male,17,7,3,24,Premium,Monthly,971.16,8,0,Generated feedback 46
570048,33,Male,32,4,4,19,Standard,Quarterly,792.13,3,1,Generated feedback 47
570049,37,Male,7,2,7,4,Standard,Annual,235.98,16,1,Generated feedback 48
570050,32,Male,24,8,5,14,Premium,Monthly,620.55,3,0,Generated feedback 49
570051,35,Male,6,3,5,7,Basic,Quarterly,708.94,21,1,Generated feedback 50
570052,18,Male,12,8,4,10,Standard,Annual,356.2,8,1,Generated feedback 51
570053,34,Male,18,5,6,23,Basic,Monthly,974.99,22,1,Generated feedback 52
570054,32,Male,35,3,6,19,Basic,Monthly,508.93,10,0,Generated feedback 53
570055,28,Male,33,2,0,10,Basic,Monthly,640.85,13,0,Generated feedback 54
570056,45,Male,23,6,6,11,Basic,Monthly,181.1,26,0,Generated feedback 55
570057,48,Female,10,3,4,0,Premium,Quarterly,666.98,10,0,Generated feedback 56
570058,22,Male,1,5,2,24,Premium,Monthly,807.29,21,1,Generated feedback 57
570059,66,Male,13,2,6,26,Premium,Annual,468.09,8,1,Generated feedback 58
570060,65,Male,13,5,4,19,Standard,Monthly,642.79,15,1,Generated feedback 59
570061,39,Female,32,4,7,4,Standard,Monthly,293.93,11,1,Generated feedback 60
570062,67,Male,26,7,4,23,Standard,Quarterly,374.79,14,1,Generated feedback 61
570063,55,Male,20,1,6,13,Standard,Annual,305.92,9,1,Generated feedback 62
570064,56,Female,5,6,8,19,Standard,Annual,721.85,17,0,Generated feedback 63
570065,23,Female,2,6,0,6,Premium,Annual,530.86,2,0,Generated feedback 64
570066,27,Male,28,1,5,20,Basic,Quarterly,196.95,14,0,Generated feedback 65
570067,23,Male,12,9,4,1,Basic,Annual,446.29,13,0,Generated feedback 66
570068,39,Male,31,5,8,0,Premium,Quarterly,793.73,28,1,Generated feedback 67
570069,54,Female,23,8,7,10,Standard,Annual,397.71,22,1,Generated feedback 68
570070,45,Female,27,2,0,27,Basic,Monthly,626.38,4,1,Generated feedback 69
570071,66,Female,9,9,7,28,Standard,Monthly,149.54,29,1,Generated feedback 70
570072,38,Female,2,9,9,22,Basic,Quarterly,841.82,13,0,Generated feedback 71
570073,18,Female,35,1,6,22,Premium,Quarterly,640.73,10,1,Generated feedback 72
570074,55,Female,17,4,6,19,Basic,Monthly,130.73,7,0,Generated feedback 73
570075,38,Male,20,8,4,20,Basic,Quarterly,833.36,17,0,Generated feedback 74
570076,30,Male,7,1,0,20,Premium,Quarterly,745.86,1,0,Generated feedback 75
570077,59,Female,32,1,9,19,Premium,Quarterly,437.38,5,0,Generated feedback 76
570078,27,Female,20,5,3,27,Basic,Quarterly,458.2,21,0,Generated feedback 77
570079,20,Female,21,3,8,19,Premium,Monthly,682.0,3,0,Generated feedback 78
570080,25,Female,9,7,4,26,Standard,Monthly,363.13,19,0,Generated feedback 79
570081,53,Female,30,5,6,25,Basic,Monthly,519.99,22,0,Generated feedback 80
570082,20,Male,5,4,0,23,Standard,Quarterly,946.35,7,0,Generated feedback 81
570083,61,Female,25,7,6,11,Premium,Annual,243.7,10,1,Generated feedback 82
570084,52,Female,29,6,9,6,Standard,Monthly,518.41,25,1,Generated feedback 83
570085,40,Male,24,1,7,6,Basic,Monthly,275.5,17,0,Generated feedback 84
570086,53,Male,22,7,0,28,Premium,Monthly,110.25,11,1,Generated feedback 85
570087,44,Female,12,9,1,2,Premium,Annual,648.84,5,1,Generated feedback 86
570088,33,Male,1,6,3,5,Premium,Annual,911.26,6,0,Generated feedback 87
570089,43,Female,15,9,4,24,Standard,Annual,425.62,8,1,Generated feedback 88
570090,18,Female,22,7,1,23,Standard,Annual,651.04,22,1,Generated feedback 89
570091,46,Female,7,5,0,3,Basic,Annual,62.38,27,1,Generated feedback 90
570092,39,Female,30,4,2,25,Premium,Annual,898.65,7,1,Generated feedback 91
570093,39,Male,9,4,1,29,Basic,Monthly,651.79,5,0,Generated feedback 92
570094,21,Female,28,7,8,0,Basic,Quarterly,872.58,23,1,Generated feedback 93
570095,64,Female,34,1,4,4,Basic,Monthly,437.02,14,1,Generated feedback 94
570096,35,Female,20,7,0,22,Premium,Monthly,52.23,28,0,Generated feedback 95
570097,22,Female,30,8,0,19,Basic,Monthly,405.93,14,1,Generated feedback 96
570098,47,Male,29,2,4,1,Basic,Monthly,885.83,19,0,Generated feedback 97
570099,54,Male,32,8,4,9,Basic,Quarterly,467.74,7,1,Generated feedback 98
570100,48,Male,9,9,0,10,Basic,Annual,451.01,15,1,Generated feedback 99
570101,24,Male,24,2,2,3,Basic,Quarterly,342.86,29,1,Generated feedback 100
570102,65,Male,19,7,9,5,Basic,Monthly,955.07,19,1,Generated feedback 101
570103,20,Male,27,5,2,21,Standard,Quarterly,181.91,2,1,Generated feedback 102
570104,46,Male,1,1,5,9,Basic,Quarterly,426.56,4,1,Generated feedback 103
570105,52,Female,12,4,6,5,Premium,Quarterly,803.37,27,1,Generated feedback 104
570106,18,Male,5,2,4,20,Premium,Annual,426.95,1,1,Generated feedback 105
570107,25,Male,35,3,9,19,Premium,Monthly,540.43,17,0,Generated feedback 106
570108,50,Male,30,1,9,3,Premium,Monthly,165.2,1,1,Generated feedback 107
570109,45,Male,15,6,1,21,Premium,Quarterly,474.28,19,1,Generated feedback 108
570110,42,Male,9,9,3,6,Premium,Quarterly,468.61,13,1,Generated feedback 109
570111,18,Female,18,9,1,20,Standard,Annual,983.1,26,1,Generated feedback 110
570112,38,Male,23,5,4,6,Premium,Annual,233.82,15,0,Generated feedback 111
570113,51,Male,21,5,9,10,Basic,Monthly,353.47,27,1,Generated feedback 112
570114,64,Male,3,6,4,0,Premium,Annual,527.72,21,0,Generated feedback 113
570115,31,Female,30,7,4,5,Premium,Quarterly,565.85,24,0,Generated feedback 114
570116,47,Female,15,4,4,24,Standard,Annual,53.32,14,1,Generated feedback 115
570117,31,Male,15,2,4,29,Basic,Annual,253.69,7,0,Generated feedback 116
570118,69,Male,33,8,3,21,Premium,Annual,615.17,5,0,Generated feedback 117
570119,54,Male,24,2,1,12,Basic,Monthly,808.4,8,1,Generated feedback 118
570120,48,Male,18,1,4,9,Standard,Monthly,289.56,11,1,Generated feedback 119
570121,27,Female,5,6,6,16,Standard,Quarterly,992.32,6,1,Generated feedback 120
570122,69,Male,13,4,2,17,Premium,Quarterly,550.71,3,1,Generated feedback 121
570123,26,Female,2,9,0,12,Premium,Quarterly,789.29,13,0,Generated feedback 122
570124,30,Female,4,8,2,1,Premium,Quarterly,267.1,27,1,Generated feedback 123
570125,45,Male,8,2,7,26,Standard,Monthly,267.4,3,0,Generated feedback 124
570126,41,Male,9,4,1,19,Standard,Monthly,876.49,21,0,Generated feedback 125
570127,52,Male,34,7,5,20,Standard,Monthly,234.63,15,0,Generated feedback 126
570128,36,Female,15,6,6,5,Basic,Annual,871.09,16,0,Generated feedback 127
570129,47,Female,1,8,8,25,Standard,Monthly,472.42,19,1,Generated feedback 128
