customer_id,age,gender,tenure,usage_frequency,support_calls,payment_delay,subscription_type,contract_length,total_spend,last_interaction,churn,customer_feedback
319001,47,Female,21,5,6,29,Basic,Quarterly,160.92,29,0,Generated feedback 0
319002,65,Male,13,6,7,14,Standard,Quarterly,373.65,25,0,Generated feedback 1
319003,64,Female,11,9,8,17,Basic,Quarterly,116.35,13,0,Generated feedback 2
319004,27,Female,3,8,7,16,Premium,Quarterly,395.42,17,1,Generated feedback 3
319005,44,Male,11,5,6,20,Standard,Quarterly,386.72,23,1,Generated feedback 4
319006,24,Female,34,1,4,8,Premium,Annual,233.52,8,1,Generated feedback 5
319007,66,Male,1,2,3,21,Basic,Annual,925.52,19,0,Generated feedback 6
319008,39,Male,13,8,2,26,Basic,Quarterly,556.85,8,1,Generated feedback 7
319009,57,Female,28,8,3,6,Premium,Annual,421.61,2,1,Generated feedback 8
319010,22,Male,14,2,6,4,Standard,Monthly,965.01,15,1,Generated feedback 9
319011,67,Female,5,3,7,25,Premium,Quarterly,379.05,23,1,Generated feedback 10
319012,36,Male,30,4,3,6,Premium,Annual,709.1,26,1,Generated feedback 11
319013,39,Male,17,2,2,25,Standard,Quarterly,534.37,18,0,Generated feedback 12
319014,22,Female,30,1,1,7,Basic,Quarterly,359.17,22,1,Generated feedback 13
319015,53,Female,16,4,8,24,Premium,Quarterly,896.9,24,1,Generated feedback 14
319016,51,Female,30,2,4,18,Standard,Quarterly,554.12,13,0,Generated feedback 15
319017,32,Female,30,2,1,8,Premium,Quarterly,146.32,18,0,Generated feedback 16
319018,18,Female,29,4,1,18,Standard,Quarterly,294.76,29,1,Generated feedback 17
319019,55,Male,14,6,7,18,Basic,Monthly,978.99,4,1,Generated feedback 18
319020,35,Female,33,8,8,14,Premium,Monthly,127.95,12,0,Generated feedback 19
319021,64,Female,6,6,2,12,Standard,Monthly,332.64,17,1,Generated feedback 20
319022,27,Female,27,3,3,0,Basic,Annual,180.22,5,1,Generated feedback 21
319023,32,Male,29,4,7,8,Basic,Monthly,253.3,11,1,Generated feedback 22
319024,42,Female,30,2,6,7,Premium,Annual,809.88,4,1,Generated feedback 23
319025,38,Female,21,6,0,6,Basic,Quarterly,107.32,13,1,Generated feedback 24
319026,41,Female,30,4,5,0,Premium,Quarterly,381.73,12,1,Generated feedback 25
319027,30,Male,15,8,7,2,Premium,Monthly,922.8,5,0,Generated feedback 26
319028,34,Male,25,1,3,18,Basic,Quarterly,410.56,15,0,Generated feedback 27
319029,54,Male,12,3,2,16,Standard,Quarterly,939.43,24,1,Generated feedback 28
319030,69,Male,29,9,2,14,Basic,Quarterly,278.18,18,0,Generated feedback 29
319031,52,Male,6,9,1,18,Basic,Quarterly,318.88,23,0,Generated feedback 30
319032,45,Male,2,3,6,12,Standard,Quarterly,229.56,6,1,Generated feedback 31
319033,36,Male,22,3,4,23,Standard,Annual,80.51,13,0,Generated feedback 32
319034,59,Female,1,5,6,17,Premium,Quarterly,913.9,6,1,Generated feedback 33
319035,48,Male,17,2,5,19,Standard,Annual,802.65,12,0,Generated feedback 34
319036,68,Female,21,3,9,17,Premium,Quarterly,468.87,17,0,Generated feedback 35
319037,19,Female,33,4,7,28,Premium,Monthly,461.87,17,0,Generated feedback 36
319038,59,Male,26,1,0,12,Premium,Monthly,752.73,19,1,Generated feedback 37
319039,52,Male,33,3,3,21,Basic,Quarterly,120.57,14,1,Generated feedback 38
319040,38,Female,29,8,5,0,Standard,Annual,328.11,15,1,Generated feedback 39
319041,58,Male,10,4,2,18,Standard,Quarterly,824.04,20,0,Generated feedback 40
319042,40,Male,3,3,3,15,Standard,Annual,572.82,28,1,Generated feedback 41
319043,29,Male,25,6,4,22,Standard,Monthly,627.0,23,1,Generated feedback 42
319044,56,Male,1,8,3,16,Basic,Monthly,110.74,26,0,Generated feedback 43
319045,68,Male,10,2,9,18,Basic,Monthly,671.22,10,1,Generated feedback 44
319046,54,Female,2,8,3,4,Standard,Quarterly,509.77,10,1,Generated feedback 45
319047,26,Female,23,5,0,28,Basic,Annual,644.51,28,0,Generated feedback 46
319048,56,Male,15,6,2,10,Basic,Annual,403.55,27,0,Generated feedback 47
319049,65,Male,23,2,6,12,Premium,Annual,522.62,4,0,Generated feedback 48
319050,56,Male,25,3,2,10,Premium,Monthly,126.39,17,0,Generated feedback 49
319051,41,Male,21,6,3,7,Standard,Annual,916.52,20,0,Generated feedback 50
319052,45,Female,31,6,9,25,Standard,Annual,80.86,5,0,Generated feedback 51
319053,54,Male,24,9,8,16,Basic,Monthly,177.83,28,0,Generated feedback 52
319054,22,Female,17,2,8,29,Standard,Annual,54.48,1,1,Generated feedback 53
319055,61,Male,8,2,3,23,Standard,Annual,635.06,29,1,Generated feedback 54
319056,47,Female,34,7,2,10,Standard,Annual,930.73,29,1,Generated feedback 55
319057,28,Female,6,7,7,4,Premium,Monthly,244.83,17,1,Generated feedback 56
319058,44,Male,1,6,5,26,Basic,Monthly,243.14,25,1,Generated feedback 57
319059,43,Male,30,6,8,28,Basic,Monthly,387.4,24,1,Generated feedback 58
319060,43,Male,4,3,4,7,Premium,Monthly,502.13,2,0,Generated feedback 59
319061,39,Female,21,7,3,27,Standard,Monthly,526.14,26,1,Generated feedback 60
319062,45,Male,9,5,5,3,Standard,Quarterly,935.75,26,0,Generated feedback 61
319063,41,Female,12,4,9,27,Standard,Annual,657.22,12,0,Generated feedback 62
319064,64,Male,22,8,7,6,Premium,Quarterly,220.03,21,0,Generated feedback 63
319065,45,Female,10,5,5,7,Premium,Monthly,444.28,18,1,Generated feedback 64
319066,54,Male,4,1,0,29,Premium,Quarterly,881.32,27,1,Generated feedback 65
319067,31,Female,15,8,3,17,Basic,Quarterly,586.58,28,1,Generated feedback 66
319068,33,Female,23,5,4,19,Premium,Annual,306.85,22,0,Generated feedback 67
319069,56,Male,32,1,1,7,Premium,Annual,754.36,17,0,Generated feedback 68
319070,59,Male,31,3,1,13,Premium,Quarterly,967.35,12,0,Generated feedback 69
319071,21,Female,31,4,2,10,Standard,Annual,249.97,5,0,Generated feedback 70
319072,62,Female,31,8,0,7,Standard,Annual,984.17,17,0,Generated feedback 71
319073,34,Male,35,9,8,21,Basic,Quarterly,345.98,12,0,Generated feedback 72
319074,44,Female,4,3,1,16,Standard,Quarterly,858.04,12,0,Generated feedback 73
319075,40,Male,25,1,5,6,Premium,Quarterly,61.89,9,0,Generated feedback 74
319076,29,Male,5,3,3,7,Basic,Monthly,384.38,12,1,Generated feedback 75
