customer_id,age,gender,tenure,usage_frequency,support_calls,payment_delay,subscription_type,contract_length,total_spend,last_interaction,churn,customer_feedback
19001,30,Male,27,6,2,24,Basic,Annual,349.25,8,1,Generated feedback 0
19002,24,Female,22,4,7,7,Basic,Annual,541.66,16,1,Generated feedback 1
19003,30,Male,5,8,4,12,Premium,Monthly,685.78,7,0,Generated feedback 2
19004,39,Female,24,5,4,14,Standard,Annual,448.05,29,0,Generated feedback 3
19005,49,Male,2,3,3,23,Premium,Quarterly,272.57,7,1,Generated feedback 4
19006,35,Female,31,6,1,17,Standard,Quarterly,865.36,14,0,Generated feedback 5
19007,58,Male,32,9,7,23,Basic,Quarterly,703.15,23,0,Generated feedback 6
19008,51,Female,4,6,7,7,Standard,Monthly,279.23,22,0,Generated feedback 7
19009,61,Male,23,4,1,25,Premium,Annual,525.78,28,1,Generated feedback 8
19010,45,Male,32,3,7,27,Standard,Annual,864.99,7,1,Generated feedback 9
19011,50,Male,28,7,6,28,Standard,Quarterly,404.47,25,1,Generated feedback 10
19012,54,Male,19,7,7,27,Basic,Quarterly,461.23,22,1,Generated feedback 11
19013,45,Female,7,4,4,29,Standard,Annual,370.12,5,1,Generated feedback 12
19014,48,Male,21,6,7,14,Premium,Annual,765.57,4,1,Generated feedback 13
19015,55,Female,27,9,7,6,Standard,Quarterly,959.83,11,1,Generated feedback 14
19016,30,Male,33,4,8,10,Basic,Monthly,127.85,6,1,Generated feedback 15
19017,22,Female,15,2,0,11,Premium,Monthly,813.22,13,0,Generated feedback 16
19018,33,Male,18,7,0,22,Premium,Quarterly,596.57,10,1,Generated feedback 17
19019,45,Male,15,5,6,14,Basic,Monthly,660.45,25,0,Generated feedback 18
19020,49,Male,33,1,3,28,Premium,Monthly,741.72,20,0,Generated feedback 19
19021,69,Male,34,9,2,14,Standard,Annual,994.74,6,1,Generated feedback 20
19022,45,Female,22,8,7,8,Standard,Annual,567.6,16,1,Generated feedback 21
19023,47,Male,20,2,8,23,Basic,Monthly,307.23,3,0,Generated feedback 22
19024,27,Male,11,7,5,20,Premium,Annual,934.47,28,1,Generated feedback 23
19025,52,Female,18,1,4,8,Standard,Annual,584.61,24,0,Generated feedback 24
19026,35,Male,33,7,5,3,Premium,Annual,691.22,15,1,Generated feedback 25
19027,68,Female,3,6,8,6,Standard,Monthly,413.95,25,1,Generated feedback 26
19028,38,Male,15,6,3,27,Premium,Monthly,907.28,6,0,Generated feedback 27
19029,56,Male,35,4,7,0,Basic,Annual,958.28,11,0,Generated feedback 28
19030,66,Male,23,9,1,8,Standard,Annual,492.24,3,1,Generated feedback 29
19031,56,Female,18,2,5,26,Standard,Monthly,897.5,5,1,Generated feedback 30
19032,54,Female,1,5,1,16,Standard,Quarterly,141.59,14,0,Generated feedback 31
19033,19,Female,1,8,4,10,Premium,Quarterly,795.07,12,1,Generated feedback 32
19034,68,Female,2,6,8,22,Premium,Quarterly,910.93,27,1,Generated feedback 33
19035,68,Female,24,8,8,19,Basic,Monthly,580.66,27,0,Generated feedback 34
19036,47,Male,5,4,3,12,Basic,Monthly,713.94,11,0,Generated feedback 35
19037,42,Female,30,9,3,5,Standard,Annual,333.76,22,0,Generated feedback 36
19038,37,Female,14,6,6,7,Standard,Annual,978.6,29,0,Generated feedback 37
19039,62,Male,21,4,1,20,Basic,Quarterly,494.11,4,1,Generated feedback 38
19040,29,Female,10,3,3,26,Standard,Annual,599.4,27,0,Generated feedback 39
19041,58,Male,13,5,6,29,Premium,Annual,213.0,29,1,Generated feedback 40
19042,42,Female,19,8,7,28,Premium,Annual,570.38,3,1,Generated feedback 41
19043,45,Male,2,8,3,0,Basic,Quarterly,640.81,14,0,Generated feedback 42
19044,52,Female,32,9,7,8,Standard,Monthly,534.4,25,0,Generated feedback 43
19045,51,Female,6,2,9,29,Standard,Monthly,909.98,11,1,Generated feedback 44
19046,26,Female,28,4,1,19,Standard,Monthly,669.14,19,1,Generated feedback 45
19047,23,Female,7,8,3,7,Premium,Annual,533.64,14,1,Generated feedback 46
19048,65,Male,29,1,9,14,Standard,Monthly,454.28,11,1,Generated feedback 47
19049,18,Male,35,9,7,7,Basic,Annual,539.58,26,0,Generated feedback 48
19050,61,Male,26,5,6,15,Basic,Quarterly,180.05,9,1,Generated feedback 49
19051,56,Female,1,6,0,27,Premium,Monthly,597.83,7,0,Generated feedback 50
19052,54,Male,19,8,3,16,Standard,Annual,225.72,25,1,Generated feedback 51
19053,44,Female,25,7,1,23,Standard,Annual,977.95,8,0,Generated feedback 52
19054,42,Female,26,9,9,28,Premium,Annual,837.99,25,1,Generated feedback 53
19055,29,Female,21,2,8,5,Premium,Monthly,706.53,19,0,Generated feedback 54
19056,46,Female,29,1,4,14,Premium,Annual,133.85,15,1,Generated feedback 55
19057,38,Female,29,8,1,25,Standard,Quarterly,198.34,20,1,Generated feedback 56
19058,68,Male,15,7,9,23,Basic,Monthly,482.7,3,0,Generated feedback 57
19059,58,Female,14,1,6,23,Premium,Monthly,835.94,26,0,Generated feedback 58
19060,65,Male,18,9,7,26,Premium,Annual,397.15,1,0,Generated feedback 59
19061,64,Male,34,3,4,12,Basic,Quarterly,79.76,20,1,Generated feedback 60
19062,28,Male,26,6,8,19,Standard,Quarterly,401.33,17,1,Generated feedback 61
19063,62,Female,30,2,7,25,Basic,Annual,201.82,18,1,Generated feedback 62
19064,40,Female,27,4,9,18,Premium,Quarterly,227.22,26,0,Generated feedback 63
