customer_id,age,gender,tenure,usage_frequency,support_calls,payment_delay,subscription_type,contract_length,total_spend,last_interaction,churn,customer_feedback
309001,24,Male,26,1,3,18,Basic,Monthly,964.15,3,1,Generated feedback 0
309002,42,Male,20,8,5,20,Standard,Quarterly,394.46,6,1,Generated feedback 1
309003,44,Male,9,6,1,11,Basic,Monthly,115.4,20,1,Generated feedback 2
309004,42,Male,27,4,9,13,Premium,Annual,350.52,19,0,Generated feedback 3
309005,19,Female,23,9,1,21,Standard,Annual,580.64,24,1,Generated feedback 4
309006,63,Female,29,1,1,8,Basic,Annual,759.22,6,0,Generated feedback 5
309007,24,Male,28,2,6,15,Standard,Quarterly,586.0,20,1,Generated feedback 6
309008,41,Female,8,1,6,28,Basic,Quarterly,600.18,27,1,Generated feedback 7
309009,57,Male,26,8,4,11,Premium,Monthly,560.1,9,1,Generated feedback 8
309010,33,Male,35,1,2,13,Standard,Monthly,726.96,16,0,Generated feedback 9
309011,38,Female,15,2,5,11,Premium,Monthly,612.09,16,1,Generated feedback 10
309012,28,Male,34,5,2,4,Standard,Quarterly,257.19,4,0,Generated feedback 11
309013,58,Female,21,9,3,3,Standard,Annual,774.29,12,0,Generated feedback 12
309014,41,Male,32,7,7,5,Premium,Quarterly,220.1,19,0,Generated feedback 13
309015,65,Male,8,5,5,27,Standard,Quarterly,465.42,1,1,Generated feedback 14
309016,31,Male,31,3,8,27,Premium,Quarterly,428.08,25,0,Generated feedback 15
309017,56,Female,35,2,6,4,Basic,Annual,945.9,19,0,Generated feedback 16
309018,36,Female,35,2,2,6,Basic,Quarterly,355.97,2,1,Generated feedback 17
309019,21,Male,32,2,4,6,Standard,Quarterly,329.18,27,1,Generated feedback 18
309020,19,Male,11,2,7,10,Standard,Annual,782.3,2,1,Generated feedback 19
309021,54,Female,19,9,9,12,Standard,Annual,601.39,23,1,Generated feedback 20
309022,25,Female,1,4,2,26,Basic,Quarterly,238.78,24,0,Generated feedback 21
309023,45,Female,30,8,2,5,Premium,Monthly,822.46,4,0,Generated feedback 22
309024,54,Male,2,9,1,4,Premium,Annual,906.29,16,1,Generated feedback 23
309025,67,Male,2,4,9,3,Standard,Monthly,989.78,8,0,Generated feedback 24
309026,50,Female,18,4,8,5,Standard,Quarterly,167.94,19,0,Generated feedback 25
309027,63,Male,24,8,8,0,Standard,Annual,696.11,6,1,Generated feedback 26
309028,64,Female,13,2,5,25,Premium,Annual,772.19,17,0,Generated feedback 27
309029,25,Male,28,5,9,6,Basic,Monthly,855.19,16,0,Generated feedback 28
309030,52,Female,9,1,8,29,Standard,Annual,192.97,20,1,Generated feedback 29
309031,57,Female,2,8,7,20,Premium,Annual,662.5,3,0,Generated feedback 30
309032,31,Female,22,7,9,7,Standard,Monthly,475.66,25,0,Generated feedback 31
309033,22,Male,32,8,0,26,Basic,Quarterly,454.43,10,0,Generated feedback 32
309034,26,Female,35,1,1,13,Premium,Quarterly,953.14,8,0,Generated feedback 33
309035,67,Male,29,3,0,16,Standard,Monthly,387.3,22,0,Generated feedback 34
309036,26,Male,26,7,2,25,Premium,Annual,251.92,10,1,Generated feedback 35
309037,26,Female,22,5,9,21,Standard,Annual,885.97,9,1,Generated feedback 36
309038,26,Female,32,6,6,10,Standard,Quarterly,443.9,13,1,Generated feedback 37
309039,47,Male,23,8,9,19,Premium,Quarterly,368.24,15,0,Generated feedback 38
309040,34,Male,28,3,8,19,Standard,Quarterly,516.24,12,0,Generated feedback 39
309041,54,Male,33,6,2,17,Premium,Monthly,248.22,27,0,Generated feedback 40
309042,33,Female,15,2,5,14,Premium,Monthly,291.42,4,0,Generated feedback 41
309043,26,Male,21,8,2,19,Basic,Annual,425.24,26,1,Generated feedback 42
309044,47,Male,34,7,9,11,Basic,Quarterly,138.67,8,1,Generated feedback 43
309045,46,Female,2,1,9,9,Standard,Annual,735.36,20,1,Generated feedback 44
309046,31,Male,5,3,0,25,Basic,Quarterly,488.86,2,1,Generated feedback 45
309047,27,Male,26,5,0,7,Basic,Monthly,385.08,11,0,Generated feedback 46
309048,47,Female,13,2,5,21,Premium,Annual,226.05,9,0,Generated feedback 47
309049,34,Male,28,6,2,27,Standard,Quarterly,487.95,11,0,Generated feedback 48
309050,68,Male,21,2,3,26,Basic,Annual,607.3,6,1,Generated feedback 49
309051,48,Female,27,3,1,25,Standard,Monthly,243.37,5,1,Generated feedback 50
309052,42,Male,32,8,8,9,Standard,Quarterly,923.25,9,1,Generated feedback 51
309053,50,Female,21,9,6,22,Standard,Annual,603.42,9,1,Generated feedback 52
309054,60,Female,31,2,1,28,Basic,Monthly,877.89,20,0,Generated feedback 53
309055,56,Male,11,4,1,9,Basic,Monthly,942.65,13,1,Generated feedback 54
309056,51,Male,16,4,7,1,Standard,Quarterly,895.44,26,1,Generated feedback 55
309057,29,Female,21,3,0,27,Standard,Quarterly,331.32,7,0,Generated feedback 56
309058,51,Female,6,4,1,18,Basic,Annual,715.92,9,1,Generated feedback 57
309059,36,Female,11,4,7,27,Standard,Annual,277.61,13,0,Generated feedback 58
309060,32,Male,13,4,7,25,Standard,Monthly,249.59,17,1,Generated feedback 59
309061,55,Female,12,6,7,12,Basic,Annual,365.19,28,0,Generated feedback 60
