customer_id,age,gender,tenure,usage_frequency,support_calls,payment_delay,subscription_type,contract_length,total_spend,last_interaction,churn,customer_feedback
64001,26,Female,3,6,5,3,Standard,Quarterly,72.06,18,0,Generated feedback 0
64002,56,Male,33,3,4,27,Standard,Annual,960.59,10,0,Generated feedback 1
64003,37,Male,17,9,2,13,Basic,Monthly,935.12,24,1,Generated feedback 2
64004,68,Female,26,3,7,12,Basic,Monthly,481.75,17,1,Generated feedback 3
64005,46,Male,15,4,4,4,Premium,Monthly,245.08,5,0,Generated feedback 4
64006,47,Female,17,9,9,5,Standard,Annual,855.68,23,1,Generated feedback 5
64007,29,Female,33,2,0,9,Basic,Annual,416.87,11,0,Generated feedback 6
64008,58,Female,28,4,3,19,Premium,Monthly,369.72,24,0,Generated feedback 7
64009,51,Female,7,1,6,25,Basic,Monthly,111.16,17,0,Generated feedback 8
64010,38,Female,10,9,8,19,Premium,Quarterly,83.54,15,1,Generated feedback 9
64011,57,Female,7,9,9,1,Standard,Quarterly,145.08,13,0,Generated feedback 10
64012,18,Female,31,8,0,5,Standard,Monthly,446.01,4,0,Generated feedback 11
64013,32,Female,16,5,1,8,Premium,Monthly,357.77,24,0,Generated feedback 12
64014,43,Female,19,9,9,8,Standard,Annual,114.7,28,1,Generated feedback 13
64015,43,Female,22,5,4,12,Premium,Quarterly,324.11,11,0,Generated feedback 14
64016,47,Male,20,8,4,7,Premium,Quarterly,170.16,27,0,Generated feedback 15
64017,23,Female,7,4,2,17,Premium,Monthly,142.95,14,0,Generated feedback 16
64018,27,Male,6,3,7,16,Basic,Monthly,262.78,13,0,Generated feedback 17
64019,35,Female,13,6,1,8,Standard,Annual,721.16,24,0,Generated feedback 18
64020,67,Female,29,6,9,7,Basic,Annual,246.61,17,1,Generated feedback 19
64021,38,Male,7,8,6,8,Standard,Monthly,976.5,20,1,Generated feedback 20
64022,66,Male,16,3,3,29,Standard,Annual,851.87,13,0,Generated feedback 21
64023,26,Female,34,7,6,14,Premium,Quarterly,878.17,4,1,Generated feedback 22
64024,58,Female,22,3,1,4,Standard,Annual,526.33,22,0,Generated feedback 23
64025,45,Female,23,4,2,29,Premium,Monthly,222.26,26,1,Generated feedback 24
64026,54,Female,1,1,2,20,Basic,Quarterly,52.16,11,0,Generated feedback 25
64027,33,Male,15,3,6,4,Basic,Quarterly,473.02,12,0,Generated feedback 26
64028,20,Male,17,2,2,17,Standard,Monthly,432.44,15,0,Generated feedback 27
64029,65,Female,31,5,2,6,Premium,Monthly,532.7,22,0,Generated feedback 28
64030,40,Male,15,6,7,20,Standard,Annual,894.33,21,1,Generated feedback 29
64031,45,Female,23,2,9,23,Basic,Annual,518.29,1,1,Generated feedback 30
64032,50,Female,10,2,4,5,Basic,Quarterly,222.12,29,0,Generated feedback 31
64033,20,Female,16,7,8,11,Basic,Monthly,789.7,22,0,Generated feedback 32
64034,67,Female,28,3,5,19,Premium,Quarterly,636.33,2,1,Generated feedback 33
64035,67,Female,7,3,1,16,Basic,Quarterly,251.9,4,1,Generated feedback 34
64036,60,Male,24,8,8,18,Standard,Quarterly,414.34,9,0,Generated feedback 35
64037,68,Male,14,3,1,25,Basic,Quarterly,961.19,16,0,Generated feedback 36
