customer_id,age,gender,tenure,usage_frequency,support_calls,payment_delay,subscription_type,contract_length,total_spend,last_interaction,churn,customer_feedback
12001,51,Female,5,1,2,15,Premium,Monthly,835.91,25,0,Generated feedback 0
12002,23,Male,4,4,3,13,Standard,Monthly,468.44,26,1,Generated feedback 1
12003,69,Female,30,1,7,23,Standard,Quarterly,722.68,3,0,Generated feedback 2
12004,29,Male,31,8,0,21,Basic,Monthly,395.07,25,0,Generated feedback 3
12005,68,Male,9,1,0,17,Standard,Quarterly,863.16,26,0,Generated feedback 4
12006,46,Female,5,2,1,26,Standard,Annual,382.13,10,0,Generated feedback 5
12007,47,Female,26,1,2,4,Premium,Annual,62.15,26,1,Generated feedback 6
12008,33,Male,8,1,7,20,Basic,Annual,157.65,25,1,Generated feedback 7
12009,63,Female,33,6,2,6,Standard,Annual,823.08,13,1,Generated feedback 8
12010,22,Female,34,6,4,29,Standard,Annual,516.47,4,0,Generated feedback 9
12011,23,Male,33,8,2,0,Standard,Annual,139.96,16,0,Generated feedback 10
12012,55,Female,33,7,5,20,Standard,Annual,88.49,8,0,Generated feedback 11
12013,48,Female,1,6,1,13,Premium,Annual,990.63,5,1,Generated feedback 12
12014,46,Male,13,1,5,6,Standard,Quarterly,481.65,4,1,Generated feedback 13
12015,30,Female,7,1,9,28,Premium,Annual,461.99,28,0,Generated feedback 14
12016,29,Female,14,8,4,18,Premium,Quarterly,732.24,5,0,Generated feedback 15
12017,63,Male,14,8,4,25,Standard,Annual,489.25,20,1,Generated feedback 16
12018,28,Male,31,3,1,24,Basic,Quarterly,989.19,18,1,Generated feedback 17
12019,61,Male,17,4,9,7,Standard,Annual,710.4,9,0,Generated feedback 18
12020,33,Male,32,9,3,21,Premium,Quarterly,739.94,11,1,Generated feedback 19
12021,43,Male,6,5,8,9,Standard,Quarterly,775.5,11,1,Generated feedback 20
12022,22,Female,23,9,2,3,Standard,Quarterly,950.73,15,1,Generated feedback 21
12023,51,Male,21,6,3,3,Standard,Monthly,335.52,3,0,Generated feedback 22
12024,24,Female,14,2,4,18,Premium,Monthly,609.7,18,1,Generated feedback 23
12025,61,Male,7,2,1,22,Premium,Monthly,459.21,26,1,Generated feedback 24
12026,67,Male,13,6,7,6,Standard,Annual,997.05,9,0,Generated feedback 25
12027,59,Male,33,3,6,17,Standard,Quarterly,456.57,10,0,Generated feedback 26
12028,32,Male,4,3,4,6,Premium,Quarterly,256.72,1,0,Generated feedback 27
12029,23,Female,13,6,9,24,Basic,Monthly,592.86,6,0,Generated feedback 28
12030,52,Male,5,9,5,16,Standard,Annual,334.55,19,1,Generated feedback 29
12031,52,Male,12,5,3,1,Basic,Quarterly,798.8,26,0,Generated feedback 30
12032,21,Male,22,2,3,1,Standard,Quarterly,152.41,28,0,Generated feedback 31
12033,53,Female,26,6,9,16,Basic,Monthly,739.82,26,1,Generated feedback 32
12034,44,Female,33,7,9,21,Premium,Monthly,173.48,15,0,Generated feedback 33
12035,67,Male,25,5,2,28,Premium,Monthly,882.02,1,0,Generated feedback 34
12036,28,Male,6,7,2,3,Basic,Monthly,330.77,25,0,Generated feedback 35
12037,28,Female,27,6,1,27,Premium,Annual,996.63,20,1,Generated feedback 36
12038,19,Female,9,9,7,19,Standard,Quarterly,856.25,6,0,Generated feedback 37
12039,53,Female,18,1,0,0,Basic,Quarterly,177.35,27,1,Generated feedback 38
12040,35,Male,23,8,1,1,Standard,Monthly,887.12,6,1,Generated feedback 39
12041,33,Male,23,6,6,23,Basic,Annual,701.86,5,1,Generated feedback 40
12042,52,Female,5,7,6,14,Standard,Annual,297.06,4,0,Generated feedback 41
12043,60,Male,11,4,2,22,Standard,Monthly,480.79,3,0,Generated feedback 42
