customer_id,age,gender,tenure,usage_frequency,support_calls,payment_delay,subscription_type,contract_length,total_spend,last_interaction,churn,customer_feedback
130001,54,Female,33,8,4,22,Premium,Annual,101.39,29,0,Generated feedback 0
130002,33,Male,22,7,4,13,Basic,Monthly,850.08,15,1,Generated feedback 1
130003,21,Female,34,8,0,2,Standard,Annual,678.24,21,1,Generated feedback 2
130004,32,Male,18,4,9,20,Standard,Annual,85.75,29,1,Generated feedback 3
130005,64,Male,20,3,5,21,Standard,Annual,227.05,2,1,Generated feedback 4
130006,64,Female,25,3,7,27,Premium,Monthly,140.27,1,1,Generated feedback 5
130007,33,Female,6,6,3,14,Premium,Annual,469.31,15,0,Generated feedback 6
130008,64,Female,16,6,1,26,Basic,Annual,371.11,20,0,Generated feedback 7
130009,57,Male,7,2,6,11,Standard,Annual,727.32,20,0,Generated feedback 8
130010,47,Male,18,4,0,24,Standard,Monthly,97.68,11,1,Generated feedback 9
130011,51,Male,20,7,3,4,Premium,Annual,960.51,3,1,Generated feedback 10
130012,43,Female,4,9,2,9,Basic,Quarterly,581.22,2,1,Generated feedback 11
130013,46,Female,24,9,7,1,Standard,Monthly,209.3,6,0,Generated feedback 12
130014,41,Male,14,3,6,11,Basic,Monthly,811.71,25,1,Generated feedback 13
130015,67,Male,6,1,5,13,Standard,Annual,823.54,17,0,Generated feedback 14
130016,35,Male,1,7,8,25,Standard,Annual,232.57,9,0,Generated feedback 15
130017,26,Male,34,6,0,28,Premium,Monthly,593.26,11,1,Generated feedback 16
130018,64,Male,14,3,2,1,Premium,Monthly,943.56,7,1,Generated feedback 17
130019,26,Male,15,3,6,5,Standard,Quarterly,471.05,27,1,Generated feedback 18
130020,30,Female,16,8,0,0,Standard,Quarterly,780.51,6,0,Generated feedback 19
130021,34,Female,34,3,7,15,Standard,Quarterly,779.43,21,0,Generated feedback 20
130022,64,Female,13,1,2,2,Premium,Monthly,355.25,12,0,Generated feedback 21
130023,52,Female,25,3,9,23,Premium,Quarterly,382.5,25,0,Generated feedback 22
130024,63,Female,5,4,4,5,Basic,Quarterly,577.49,16,0,Generated feedback 23
130025,32,Female,20,7,4,29,Premium,Quarterly,650.83,18,0,Generated feedback 24
130026,34,Female,18,3,5,5,Standard,Monthly,507.45,15,1,Generated feedback 25
130027,53,Female,21,4,2,14,Basic,Annual,289.08,29,0,Generated feedback 26
130028,27,Female,20,3,7,21,Basic,Quarterly,708.72,15,1,Generated feedback 27
130029,66,Female,5,9,3,6,Premium,Monthly,479.38,23,1,Generated feedback 28
130030,38,Female,28,1,0,8,Premium,Quarterly,743.91,8,0,Generated feedback 29
130031,30,Female,15,5,8,18,Premium,Annual,590.64,6,1,Generated feedback 30
130032,35,Male,6,9,1,21,Standard,Quarterly,917.9,9,1,Generated feedback 31
130033,66,Female,4,5,8,10,Basic,Annual,978.78,22,1,Generated feedback 32
130034,45,Male,13,5,3,10,Standard,Monthly,209.43,15,0,Generated feedback 33
130035,41,Female,16,6,5,6,Standard,Annual,529.53,7,0,Generated feedback 34
130036,41,Male,16,4,5,22,Premium,Quarterly,722.61,6,0,Generated feedback 35
130037,26,Male,18,5,4,4,Standard,Quarterly,452.31,8,0,Generated feedback 36
130038,68,Female,4,2,5,27,Basic,Annual,936.76,3,1,Generated feedback 37
130039,42,Male,20,8,9,7,Standard,Monthly,240.52,15,1,Generated feedback 38
130040,39,Female,18,3,8,3,Basic,Monthly,731.25,23,0,Generated feedback 39
130041,36,Male,25,2,3,19,Basic,Annual,823.32,10,1,Generated feedback 40
130042,27,Male,13,6,4,18,Standard,Monthly,157.59,5,1,Generated feedback 41
130043,48,Male,16,2,1,4,Basic,Monthly,935.6,29,0,Generated feedback 42
130044,24,Male,32,8,2,14,Basic,Monthly,849.0,14,1,Generated feedback 43
130045,27,Male,14,3,0,21,Standard,Quarterly,456.3,20,1,Generated feedback 44
130046,41,Male,3,7,3,27,Premium,Quarterly,902.49,7,0,Generated feedback 45
130047,26,Female,15,2,5,10,Premium,Annual,413.37,9,0,Generated feedback 46
130048,48,Female,5,2,3,1,Basic,Monthly,834.92,7,0,Generated feedback 47
130049,55,Male,32,1,6,17,Basic,Quarterly,542.15,23,0,Generated feedback 48
130050,68,Male,19,7,6,25,Basic,Annual,325.31,29,0,Generated feedback 49
130051,49,Male,17,8,3,14,Basic,Monthly,553.84,22,0,Generated feedback 50
130052,38,Female,29,1,2,22,Basic,Annual,689.64,15,1,Generated feedback 51
130053,35,Female,6,9,3,27,Standard,Annual,347.4,25,1,Generated feedback 52
130054,22,Female,14,2,3,6,Basic,Monthly,470.03,10,0,Generated feedback 53
130055,44,Male,7,3,4,25,Premium,Annual,727.9,5,1,Generated feedback 54
130056,30,Female,4,3,3,6,Basic,Quarterly,332.53,3,0,Generated feedback 55
130057,51,Female,30,7,5,11,Standard,Monthly,320.05,6,0,Generated feedback 56
130058,35,Female,14,3,3,15,Basic,Monthly,880.64,14,1,Generated feedback 57
130059,51,Male,8,5,8,25,Standard,Annual,823.89,27,1,Generated feedback 58
130060,39,Male,20,4,4,14,Standard,Quarterly,814.88,14,1,Generated feedback 59
