customer_id,age,gender,tenure,usage_frequency,support_calls,payment_delay,subscription_type,contract_length,total_spend,last_interaction,churn,customer_feedback
620001,37,Female,19,4,8,10,Premium,Annual,641.88,19,0,Generated feedback 0
620002,67,Female,7,8,5,29,Premium,Quarterly,472.05,27,1,Generated feedback 1
620003,69,Male,14,9,1,14,Basic,Annual,186.08,17,0,Generated feedback 2
620004,46,Female,35,3,6,17,Premium,Annual,376.21,1,0,Generated feedback 3
620005,57,Male,3,5,5,23,Premium,Quarterly,180.16,12,0,Generated feedback 4
620006,50,Male,32,2,9,19,Premium,Annual,693.79,15,0,Generated feedback 5
620007,52,Male,17,2,7,3,Standard,Quarterly,215.15,16,1,Generated feedback 6
620008,27,Male,15,5,0,13,Basic,Monthly,608.57,22,1,Generated feedback 7
620009,47,Male,16,6,7,4,Basic,Annual,952.49,8,0,Generated feedback 8
620010,60,Female,24,8,3,15,Premium,Quarterly,689.71,4,1,Generated feedback 9
620011,42,Female,10,3,8,13,Premium,Monthly,419.76,3,1,Generated feedback 10
620012,56,Male,22,3,5,23,Premium,Quarterly,762.28,24,0,Generated feedback 11
620013,63,Male,2,9,4,23,Basic,Quarterly,967.49,25,1,Generated feedback 12
620014,39,Male,35,3,1,20,Standard,Annual,211.24,8,1,Generated feedback 13
620015,62,Female,9,2,1,18,Standard,Annual,840.54,7,1,Generated feedback 14
620016,65,Male,21,8,5,26,Basic,Annual,595.63,2,1,Generated feedback 15
620017,27,Female,29,6,8,29,Standard,Annual,824.15,14,0,Generated feedback 16
620018,65,Female,29,2,9,2,Standard,Annual,209.69,8,1,Generated feedback 17
620019,59,Male,31,6,9,20,Basic,Annual,553.32,13,1,Generated feedback 18
620020,36,Female,15,8,3,14,Basic,Monthly,531.71,15,1,Generated feedback 19
620021,52,Female,18,1,8,27,Basic,Annual,839.58,17,1,Generated feedback 20
620022,41,Male,25,5,7,12,Standard,Annual,861.12,27,0,Generated feedback 21
620023,49,Male,6,7,6,22,Basic,Quarterly,278.51,15,0,Generated feedback 22
620024,51,Male,9,6,7,24,Standard,Annual,595.22,25,0,Generated feedback 23
620025,59,Male,5,5,2,27,Basic,Monthly,197.35,8,1,Generated feedback 24
620026,41,Male,23,6,0,15,Basic,Monthly,163.78,8,1,Generated feedback 25
620027,20,Female,5,2,6,24,Premium,Annual,859.24,4,0,Generated feedback 26
620028,58,Female,4,9,4,1,Standard,Monthly,321.59,13,0,Generated feedback 27
620029,66,Female,13,8,0,19,Standard,Quarterly,460.6,23,1,Generated feedback 28
620030,31,Male,2,7,7,26,Premium,Quarterly,660.87,3,1,Generated feedback 29
620031,24,Male,19,6,4,5,Basic,Quarterly,765.75,29,1,Generated feedback 30
620032,23,Male,31,5,5,14,Standard,Monthly,974.41,9,0,Generated feedback 31
620033,42,Female,19,7,8,7,Standard,Annual,735.86,9,1,Generated feedback 32
620034,62,Female,8,1,5,20,Premium,Monthly,135.63,23,1,Generated feedback 33
620035,55,Male,31,2,0,26,Standard,Monthly,610.83,28,1,Generated feedback 34
620036,29,Male,11,5,3,9,Standard,Annual,824.0,11,1,Generated feedback 35
620037,56,Male,32,4,3,12,Standard,Annual,708.9,14,1,Generated feedback 36
620038,62,Female,31,2,4,17,Premium,Monthly,536.77,7,0,Generated feedback 37
620039,32,Female,9,7,6,29,Premium,Quarterly,248.99,15,0,Generated feedback 38
620040,52,Male,4,1,5,21,Premium,Monthly,229.39,9,1,Generated feedback 39
620041,54,Male,16,8,2,6,Basic,Annual,741.57,1,1,Generated feedback 40
620042,45,Male,31,3,5,5,Premium,Monthly,772.52,17,0,Generated feedback 41
620043,25,Male,8,8,9,24,Standard,Annual,90.57,11,0,Generated feedback 42
620044,51,Male,33,9,9,9,Premium,Quarterly,734.0,14,1,Generated feedback 43
620045,41,Female,6,7,6,3,Basic,Monthly,597.72,1,1,Generated feedback 44
620046,69,Female,31,3,0,20,Premium,Quarterly,414.46,12,1,Generated feedback 45
620047,26,Female,4,7,7,1,Basic,Monthly,119.99,20,0,Generated feedback 46
620048,64,Male,20,1,8,18,Basic,Annual,128.22,5,1,Generated feedback 47
620049,22,Female,24,5,6,1,Standard,Quarterly,957.24,6,0,Generated feedback 48
620050,35,Male,13,9,5,25,Standard,Monthly,888.49,6,1,Generated feedback 49
620051,39,Male,32,7,5,12,Premium,Monthly,824.92,21,0,Generated feedback 50
620052,31,Male,2,3,7,27,Premium,Monthly,502.21,1,1,Generated feedback 51
620053,55,Male,25,4,3,0,Standard,Monthly,589.54,21,1,Generated feedback 52
620054,58,Male,24,2,3,27,Basic,Annual,303.31,29,0,Generated feedback 53
620055,30,Female,5,3,6,24,Premium,Monthly,174.2,5,0,Generated feedback 54
620056,33,Male,7,2,1,19,Standard,Quarterly,137.37,23,1,Generated feedback 55
620057,47,Male,19,6,5,9,Premium,Quarterly,573.11,22,1,Generated feedback 56
620058,68,Female,16,9,6,13,Premium,Monthly,949.35,4,0,Generated feedback 57
620059,48,Female,25,2,5,26,Basic,Quarterly,927.69,8,1,Generated feedback 58
620060,51,Female,13,4,7,7,Premium,Annual,694.37,12,0,Generated feedback 59
620061,29,Female,13,7,8,6,Standard,Monthly,918.72,20,0,Generated feedback 60
620062,37,Male,12,5,0,20,Basic,Quarterly,235.25,22,0,Generated feedback 61
620063,21,Female,6,2,7,28,Premium,Annual,687.14,13,0,Generated feedback 62
