customer_id,age,gender,tenure,usage_frequency,support_calls,payment_delay,subscription_type,contract_length,total_spend,last_interaction,churn,customer_feedback
544001,42,Female,10,5,2,12,Premium,Quarterly,463.39,3,0,Generated feedback 0
544002,56,Female,27,3,5,25,Premium,Annual,195.75,21,1,Generated feedback 1
544003,39,Male,27,7,6,10,Standard,Monthly,972.65,27,1,Generated feedback 2
544004,57,Male,31,6,4,22,Basic,Monthly,269.35,28,0,Generated feedback 3
544005,32,Male,7,8,1,17,Standard,Annual,981.13,19,0,Generated feedback 4
544006,43,Female,25,2,5,20,Premium,Quarterly,780.25,10,1,Generated feedback 5
544007,64,Male,5,1,3,11,Premium,Monthly,265.89,5,0,Generated feedback 6
544008,32,Female,22,6,6,29,Basic,Annual,134.29,19,0,Generated feedback 7
544009,63,Male,23,6,3,3,Basic,Quarterly,935.25,22,1,Generated feedback 8
544010,65,Male,23,7,3,28,Premium,Monthly,501.41,20,1,Generated feedback 9
544011,55,Male,11,8,0,19,Premium,Monthly,541.9,3,1,Generated feedback 10
544012,59,Male,22,5,0,20,Premium,Quarterly,545.29,23,0,Generated feedback 11
544013,51,Female,20,5,0,4,Standard,Monthly,865.47,22,1,Generated feedback 12
544014,48,Male,17,7,7,14,Basic,Monthly,650.12,2,0,Generated feedback 13
544015,48,Male,33,5,3,10,Basic,Monthly,698.99,2,0,Generated feedback 14
544016,42,Female,14,2,8,4,Standard,Monthly,594.11,12,1,Generated feedback 15
544017,24,Male,33,5,6,14,Basic,Monthly,899.19,5,0,Generated feedback 16
544018,20,Male,1,4,1,26,Premium,Quarterly,999.93,24,1,Generated feedback 17
544019,21,Male,17,3,7,12,Basic,Quarterly,566.27,29,0,Generated feedback 18
544020,45,Male,30,1,2,20,Standard,Annual,261.85,5,1,Generated feedback 19
544021,40,Female,6,1,1,22,Premium,Annual,812.28,27,1,Generated feedback 20
544022,46,Male,24,8,6,13,Standard,Quarterly,70.07,13,1,Generated feedback 21
544023,25,Male,33,8,5,28,Standard,Monthly,869.65,12,0,Generated feedback 22
544024,35,Female,17,7,6,15,Premium,Monthly,379.74,26,1,Generated feedback 23
544025,34,Male,9,1,0,29,Premium,Monthly,927.48,8,0,Generated feedback 24
544026,51,Female,21,5,7,18,Premium,Quarterly,857.82,2,1,Generated feedback 25
544027,51,Female,1,4,4,17,Basic,Annual,768.5,17,0,Generated feedback 26
544028,39,Female,34,4,8,4,Standard,Annual,784.21,13,1,Generated feedback 27
544029,49,Female,15,1,3,3,Premium,Monthly,902.27,26,0,Generated feedback 28
544030,49,Male,12,4,5,11,Basic,Annual,106.46,21,1,Generated feedback 29
544031,35,Male,27,2,9,0,Premium,Monthly,196.52,8,0,Generated feedback 30
544032,25,Female,12,5,1,3,Standard,Quarterly,603.97,11,1,Generated feedback 31
544033,25,Female,19,8,5,12,Premium,Monthly,505.06,23,0,Generated feedback 32
544034,61,Male,28,4,2,12,Basic,Monthly,394.63,13,0,Generated feedback 33
544035,61,Female,23,1,1,19,Standard,Quarterly,367.52,2,1,Generated feedback 34
544036,60,Male,34,9,8,28,Premium,Quarterly,424.97,28,1,Generated feedback 35
544037,38,Female,27,7,3,12,Basic,Quarterly,664.37,15,0,Generated feedback 36
544038,31,Male,10,9,6,19,Standard,Quarterly,402.86,2,0,Generated feedback 37
544039,23,Female,10,6,8,3,Premium,Quarterly,812.57,10,0,Generated feedback 38
544040,56,Female,24,3,1,9,Premium,Monthly,136.2,24,0,Generated feedback 39
