customer_id,age,gender,tenure,usage_frequency,support_calls,payment_delay,subscription_type,contract_length,total_spend,last_interaction,churn,customer_feedback
98001,56,Female,21,6,3,1,Premium,Annual,447.78,10,1,Generated feedback 0
98002,34,Male,5,8,7,4,Premium,Quarterly,165.66,15,0,Generated feedback 1
98003,18,Female,21,7,1,22,Basic,Quarterly,110.17,23,0,Generated feedback 2
98004,58,Male,31,8,0,18,Basic,Quarterly,920.44,22,0,Generated feedback 3
98005,47,Male,11,7,4,8,Basic,Monthly,82.49,12,1,Generated feedback 4
98006,44,Female,16,9,2,11,Basic,Monthly,884.85,18,0,Generated feedback 5
98007,57,Male,26,2,9,20,Basic,Monthly,768.29,9,1,Generated feedback 6
98008,51,Male,31,2,4,5,Premium,Annual,162.79,21,1,Generated feedback 7
98009,19,Male,12,2,6,27,Premium,Monthly,608.72,21,1,Generated feedback 8
98010,42,Female,8,9,2,17,Premium,Annual,561.03,26,0,Generated feedback 9
98011,63,Male,20,3,6,3,Premium,Quarterly,843.57,24,0,Generated feedback 10
98012,27,Female,7,4,8,3,Basic,Annual,501.03,3,0,Generated feedback 11
98013,67,Male,14,8,3,22,Standard,Monthly,880.43,20,0,Generated feedback 12
98014,23,Male,6,3,4,22,Premium,Annual,964.47,12,0,Generated feedback 13
98015,21,Female,32,6,0,22,Premium,Quarterly,367.58,24,0,Generated feedback 14
98016,25,Female,17,4,8,2,Standard,Monthly,379.5,22,1,Generated feedback 15
98017,29,Female,1,2,9,17,Basic,Annual,953.63,20,1,Generated feedback 16
98018,65,Female,35,1,5,13,Basic,Annual,624.57,27,0,Generated feedback 17
98019,33,Female,5,7,5,26,Basic,Quarterly,263.44,14,0,Generated feedback 18
98020,24,Female,1,2,2,24,Premium,Quarterly,168.49,11,1,Generated feedback 19
98021,54,Female,5,4,3,27,Standard,Quarterly,378.27,5,1,Generated feedback 20
98022,30,Female,8,6,6,14,Premium,Annual,600.61,2,1,Generated feedback 21
98023,36,Female,9,1,9,25,Standard,Annual,948.8,10,1,Generated feedback 22
98024,33,Female,18,4,8,11,Basic,Monthly,846.08,10,1,Generated feedback 23
98025,20,Female,5,2,8,13,Standard,Quarterly,933.27,10,0,Generated feedback 24
98026,56,Female,3,4,7,2,Standard,Annual,118.85,20,0,Generated feedback 25
98027,60,Female,34,9,4,29,Basic,Monthly,293.71,25,1,Generated feedback 26
98028,65,Female,11,4,2,2,Premium,Monthly,638.6,4,1,Generated feedback 27
98029,32,Male,4,4,4,2,Premium,Monthly,978.2,6,1,Generated feedback 28
98030,63,Male,31,1,1,1,Standard,Monthly,379.92,9,0,Generated feedback 29
98031,50,Male,29,6,1,5,Basic,Annual,364.34,7,0,Generated feedback 30
98032,59,Male,26,6,0,19,Basic,Quarterly,177.58,15,1,Generated feedback 31
98033,45,Female,33,5,0,25,Standard,Annual,562.25,13,0,Generated feedback 32
98034,35,Female,26,4,5,9,Basic,Quarterly,145.92,11,0,Generated feedback 33
98035,54,Male,25,1,9,11,Premium,Quarterly,816.72,28,0,Generated feedback 34
98036,32,Female,12,5,3,15,Standard,Quarterly,51.93,4,0,Generated feedback 35
98037,22,Female,6,8,4,17,Basic,Annual,724.98,25,1,Generated feedback 36
98038,63,Male,11,5,1,10,Basic,Annual,764.89,8,1,Generated feedback 37
98039,62,Female,10,9,2,28,Standard,Monthly,789.36,26,1,Generated feedback 38
98040,21,Male,34,1,8,2,Basic,Annual,143.88,23,0,Generated feedback 39
98041,39,Male,29,5,5,8,Standard,Annual,568.58,8,0,Generated feedback 40
98042,46,Female,4,8,3,7,Basic,Quarterly,62.6,15,0,Generated feedback 41
98043,18,Female,27,1,5,24,Premium,Quarterly,346.53,17,1,Generated feedback 42
98044,19,Female,20,9,7,17,Basic,Monthly,832.63,3,1,Generated feedback 43
98045,49,Female,8,8,6,7,Premium,Monthly,367.8,27,1,Generated feedback 44
98046,20,Male,35,4,0,21,Standard,Quarterly,800.11,23,1,Generated feedback 45
98047,39,Male,31,4,7,25,Standard,Monthly,68.49,9,1,Generated feedback 46
98048,36,Male,18,5,8,11,Standard,Monthly,972.3,19,1,Generated feedback 47
98049,44,Female,24,2,8,16,Premium,Monthly,522.68,4,1,Generated feedback 48
98050,38,Male,10,8,5,11,Premium,Quarterly,865.11,16,1,Generated feedback 49
98051,56,Female,28,3,6,6,Premium,Monthly,383.09,16,1,Generated feedback 50
98052,46,Female,10,6,5,8,Basic,Annual,399.25,10,0,Generated feedback 51
98053,61,Male,9,5,4,18,Premium,Monthly,529.37,7,1,Generated feedback 52
98054,48,Male,12,4,4,21,Basic,Quarterly,659.58,6,1,Generated feedback 53
98055,30,Female,35,9,6,28,Premium,Annual,178.53,1,0,Generated feedback 54
98056,25,Female,6,5,0,20,Basic,Annual,506.56,1,1,Generated feedback 55
98057,31,Male,12,1,0,27,Standard,Quarterly,320.31,19,1,Generated feedback 56
98058,44,Male,10,3,1,12,Basic,Monthly,506.49,17,0,Generated feedback 57
98059,45,Male,7,3,4,5,Standard,Annual,366.03,21,1,Generated feedback 58
98060,64,Male,32,5,6,4,Basic,Quarterly,731.26,19,1,Generated feedback 59
98061,53,Male,3,4,9,17,Standard,Annual,560.01,5,1,Generated feedback 60
98062,34,Female,18,5,0,13,Premium,Monthly,431.08,20,1,Generated feedback 61
98063,53,Male,10,8,7,13,Basic,Quarterly,629.66,25,1,Generated feedback 62
98064,61,Female,26,6,2,13,Basic,Quarterly,742.25,4,1,Generated feedback 63
98065,48,Female,21,3,0,3,Standard,Quarterly,458.76,14,1,Generated feedback 64
98066,42,Male,16,2,3,6,Basic,Monthly,238.27,2,0,Generated feedback 65
98067,41,Male,27,4,1,25,Standard,Annual,541.29,9,0,Generated feedback 66
98068,36,Male,8,9,9,9,Premium,Quarterly,802.49,29,1,Generated feedback 67
98069,30,Male,10,4,8,12,Basic,Monthly,284.5,28,0,Generated feedback 68
98070,62,Male,17,5,0,24,Standard,Quarterly,484.81,11,1,Generated feedback 69
98071,61,Male,19,8,6,4,Premium,Annual,753.64,17,1,Generated feedback 70
98072,42,Male,19,3,1,13,Standard,Quarterly,225.54,9,1,Generated feedback 71
98073,67,Male,10,5,8,11,Basic,Monthly,180.11,17,1,Generated feedback 72
98074,34,Female,3,4,7,6,Basic,Quarterly,284.95,1,0,Generated feedback 73
98075,58,Male,2,1,1,3,Standard,Annual,802.82,5,1,Generated feedback 74
98076,49,Female,19,9,1,27,Basic,Annual,283.34,27,0,Generated feedback 75
98077,28,Female,26,2,4,7,Standard,Monthly,250.53,11,0,Generated feedback 76
98078,29,Male,25,4,8,4,Standard,Quarterly,700.74,7,0,Generated feedback 77
98079,51,Male,33,6,0,15,Basic,Annual,338.56,18,0,Generated feedback 78
98080,66,Female,2,2,7,20,Premium,Monthly,940.39,16,1,Generated feedback 79
98081,21,Male,11,7,1,24,Basic,Quarterly,403.17,14,1,Generated feedback 80
98082,38,Male,26,3,2,15,Basic,Annual,630.86,12,1,Generated feedback 81
98083,65,Male,3,2,4,17,Standard,Quarterly,54.05,7,1,Generated feedback 82
98084,47,Male,13,8,8,25,Premium,Annual,842.15,5,0,Generated feedback 83
98085,20,Female,3,8,9,19,Premium,Annual,343.23,18,0,Generated feedback 84
98086,56,Male,4,1,1,11,Standard,Annual,188.58,1,1,Generated feedback 85
98087,37,Male,12,7,3,17,Basic,Monthly,732.4,10,1,Generated feedback 86
98088,58,Male,30,7,1,21,Standard,Annual,658.62,14,0,Generated feedback 87
98089,66,Male,32,4,5,16,Basic,Quarterly,699.49,15,1,Generated feedback 88
98090,67,Male,23,5,7,6,Standard,Monthly,583.83,11,0,Generated feedback 89
98091,25,Female,30,8,0,22,Basic,Monthly,932.68,8,1,Generated feedback 90
98092,23,Female,12,9,1,9,Premium,Monthly,268.28,14,0,Generated feedback 91
98093,35,Female,5,8,5,22,Standard,Monthly,582.36,17,0,Generated feedback 92
98094,63,Female,5,2,5,15,Basic,Annual,831.51,2,1,Generated feedback 93
98095,60,Female,10,4,0,25,Basic,Quarterly,142.28,7,0,Generated feedback 94
98096,30,Female,8,8,8,22,Standard,Monthly,627.83,5,0,Generated feedback 95
98097,47,Male,25,8,7,1,Standard,Monthly,377.65,23,0,Generated feedback 96
98098,26,Male,16,8,4,29,Standard,Quarterly,524.02,20,0,Generated feedback 97
98099,19,Female,27,9,8,16,Standard,Monthly,238.56,28,0,Generated feedback 98
98100,52,Male,15,8,4,26,Basic,Quarterly,889.08,3,0,Generated feedback 99
98101,64,Male,2,9,0,14,Premium,Annual,203.05,1,0,Generated feedback 100
98102,22,Female,4,9,2,11,Premium,Annual,746.73,7,1,Generated feedback 101
98103,46,Male,30,5,1,28,Standard,Annual,671.19,1,0,Generated feedback 102
98104,69,Male,30,5,3,15,Premium,Annual,211.73,7,1,Generated feedback 103
98105,54,Female,21,4,2,12,Premium,Monthly,743.4,28,1,Generated feedback 104
98106,59,Male,24,3,7,20,Premium,Annual,871.93,12,1,Generated feedback 105
98107,62,Female,19,4,2,4,Standard,Annual,630.9,10,0,Generated feedback 106
98108,52,Male,34,9,0,7,Standard,Annual,316.94,21,0,Generated feedback 107
98109,26,Male,6,3,6,24,Basic,Annual,839.42,11,0,Generated feedback 108
98110,44,Female,15,2,2,24,Premium,Quarterly,684.04,5,0,Generated feedback 109
98111,57,Female,3,3,6,22,Basic,Monthly,267.06,15,1,Generated feedback 110
98112,39,Male,23,4,5,7,Standard,Annual,982.44,7,0,Generated feedback 111
98113,68,Male,5,8,0,29,Basic,Annual,527.31,9,0,Generated feedback 112
98114,37,Male,22,1,2,11,Premium,Monthly,922.64,5,1,Generated feedback 113
98115,30,Male,34,7,1,24,Basic,Monthly,979.05,5,1,Generated feedback 114
98116,68,Male,22,1,8,20,Standard,Quarterly,63.0,22,1,Generated feedback 115
98117,69,Female,28,5,0,12,Standard,Quarterly,551.25,9,0,Generated feedback 116
98118,53,Female,31,7,9,13,Premium,Quarterly,243.84,27,1,Generated feedback 117
