customer_id,age,gender,tenure,usage_frequency,support_calls,payment_delay,subscription_type,contract_length,total_spend,last_interaction,churn,customer_feedback
174001,59,Female,1,8,7,2,Basic,Annual,105.21,16,1,Generated feedback 0
174002,63,Male,8,9,3,17,Basic,Annual,927.67,13,0,Generated feedback 1
174003,20,Female,31,7,9,11,Basic,Annual,587.92,4,1,Generated feedback 2
174004,19,Female,21,8,0,4,Standard,Quarterly,319.27,16,0,Generated feedback 3
174005,51,Male,15,8,3,23,Premium,Monthly,784.27,27,1,Generated feedback 4
174006,29,Male,15,8,1,9,Premium,Monthly,115.94,14,1,Generated feedback 5
174007,46,Male,35,3,0,17,Basic,Annual,437.63,5,0,Generated feedback 6
174008,62,Female,3,7,0,6,Basic,Quarterly,145.66,21,1,Generated feedback 7
174009,54,Male,28,5,2,22,Premium,Quarterly,143.8,17,1,Generated feedback 8
174010,53,Male,32,3,6,15,Premium,Quarterly,358.82,25,0,Generated feedback 9
174011,22,Female,32,1,7,3,Standard,Quarterly,50.8,14,1,Generated feedback 10
174012,57,Female,31,2,4,6,Standard,Monthly,791.78,16,1,Generated feedback 11
174013,44,Male,5,4,1,29,Standard,Monthly,154.36,11,0,Generated feedback 12
174014,48,Male,20,5,0,29,Premium,Quarterly,293.37,25,0,Generated feedback 13
174015,20,Female,33,9,9,8,Premium,Monthly,469.96,16,0,Generated feedback 14
174016,19,Male,16,1,6,27,Basic,Monthly,371.94,1,1,Generated feedback 15
174017,58,Male,14,8,5,11,Premium,Quarterly,496.31,26,1,Generated feedback 16
174018,52,Female,35,6,7,20,Basic,Monthly,454.55,12,0,Generated feedback 17
174019,64,Female,31,9,5,20,Premium,Quarterly,420.51,27,1,Generated feedback 18
174020,69,Male,22,8,5,18,Standard,Quarterly,609.29,28,0,Generated feedback 19
174021,68,Female,5,6,0,18,Standard,Annual,447.91,27,0,Generated feedback 20
174022,61,Female,28,5,3,0,Standard,Monthly,72.97,3,1,Generated feedback 21
174023,67,Male,30,8,5,13,Basic,Annual,285.74,14,0,Generated feedback 22
174024,62,Male,14,4,8,5,Basic,Quarterly,602.99,12,0,Generated feedback 23
174025,52,Female,31,8,2,24,Basic,Monthly,260.99,15,0,Generated feedback 24
174026,44,Male,27,5,3,14,Basic,Annual,567.43,19,0,Generated feedback 25
174027,68,Female,19,5,4,19,Basic,Monthly,699.21,10,0,Generated feedback 26
174028,54,Female,28,7,2,15,Premium,Quarterly,351.62,6,0,Generated feedback 27
174029,69,Male,2,8,8,17,Standard,Quarterly,966.23,10,0,Generated feedback 28
174030,58,Male,4,5,6,1,Standard,Monthly,427.95,3,1,Generated feedback 29
174031,66,Female,26,6,7,21,Basic,Quarterly,271.35,14,0,Generated feedback 30
174032,55,Male,3,8,9,8,Basic,Annual,176.0,24,1,Generated feedback 31
174033,66,Female,3,2,0,15,Basic,Monthly,719.69,28,0,Generated feedback 32
174034,34,Female,30,4,2,5,Basic,Annual,832.06,7,0,Generated feedback 33
174035,32,Female,6,1,7,6,Standard,Monthly,552.13,6,0,Generated feedback 34
174036,29,Female,3,3,2,29,Basic,Monthly,226.17,25,1,Generated feedback 35
174037,61,Female,35,2,2,15,Premium,Quarterly,836.26,11,0,Generated feedback 36
174038,68,Male,13,7,1,3,Premium,Annual,539.06,6,0,Generated feedback 37
174039,18,Male,30,8,4,12,Premium,Annual,247.47,25,1,Generated feedback 38
174040,58,Female,5,4,8,8,Basic,Quarterly,619.48,22,0,Generated feedback 39
174041,32,Female,28,5,1,25,Premium,Annual,941.39,5,0,Generated feedback 40
174042,36,Female,19,5,2,12,Premium,Monthly,794.3,29,0,Generated feedback 41
174043,35,Female,25,6,8,25,Premium,Annual,180.39,1,1,Generated feedback 42
174044,30,Female,16,9,9,5,Basic,Annual,783.24,9,1,Generated feedback 43
174045,69,Female,31,1,7,17,Standard,Quarterly,85.19,2,0,Generated feedback 44
174046,36,Male,2,2,8,21,Standard,Monthly,460.58,6,0,Generated feedback 45
174047,26,Female,26,7,1,21,Basic,Annual,294.59,15,0,Generated feedback 46
174048,27,Female,10,8,6,15,Premium,Annual,681.45,13,1,Generated feedback 47
174049,37,Male,23,6,6,14,Premium,Annual,779.73,25,0,Generated feedback 48
174050,33,Female,32,2,0,18,Standard,Annual,738.62,26,0,Generated feedback 49
174051,62,Female,27,6,9,3,Premium,Quarterly,212.03,29,1,Generated feedback 50
174052,41,Female,18,6,4,2,Standard,Monthly,208.28,7,1,Generated feedback 51
174053,57,Female,2,9,6,1,Standard,Monthly,626.53,18,0,Generated feedback 52
174054,28,Female,1,8,5,27,Premium,Monthly,526.76,8,1,Generated feedback 53
