customer_id,age,gender,tenure,usage_frequency,support_calls,payment_delay,subscription_type,contract_length,total_spend,last_interaction,churn,customer_feedback
630001,28,Male,20,1,0,19,Premium,Annual,941.92,8,0,Generated feedback 0
630002,35,Female,10,6,4,29,Standard,Monthly,482.56,26,0,Generated feedback 1
630003,49,Male,4,8,9,0,Premium,Annual,106.84,10,1,Generated feedback 2
630004,36,Male,9,8,7,8,Basic,Annual,183.44,1,1,Generated feedback 3
630005,61,Female,27,8,5,12,Premium,Quarterly,126.69,21,1,Generated feedback 4
630006,51,Female,33,8,0,13,Premium,Monthly,564.17,29,1,Generated feedback 5
630007,47,Male,10,6,7,3,Standard,Quarterly,297.96,10,1,Generated feedback 6
630008,53,Female,9,9,5,3,Premium,Monthly,346.63,9,1,Generated feedback 7
630009,42,Female,27,9,7,18,Basic,Quarterly,639.48,16,1,Generated feedback 8
630010,27,Female,11,2,2,12,Standard,Quarterly,759.49,5,1,Generated feedback 9
630011,31,Female,26,4,6,27,Basic,Quarterly,616.73,29,1,Generated feedback 10
630012,39,Female,33,5,5,4,Standard,Quarterly,308.06,12,1,Generated feedback 11
630013,61,Male,24,1,2,14,Standard,Quarterly,760.8,23,0,Generated feedback 12
630014,69,Male,18,7,2,29,Basic,Quarterly,770.87,11,0,Generated feedback 13
630015,51,Male,19,5,5,16,Standard,Quarterly,447.99,10,0,Generated feedback 14
630016,38,Male,15,2,1,16,Standard,Quarterly,418.03,25,0,Generated feedback 15
630017,30,Female,7,8,2,20,Basic,Quarterly,649.17,24,1,Generated feedback 16
630018,47,Male,33,3,8,24,Basic,Monthly,91.96,26,0,Generated feedback 17
630019,48,Female,27,2,3,24,Basic,Annual,677.61,26,0,Generated feedback 18
630020,62,Female,19,6,6,4,Standard,Annual,877.55,12,0,Generated feedback 19
630021,54,Female,19,7,6,0,Premium,Monthly,92.15,28,1,Generated feedback 20
630022,25,Female,15,1,7,24,Basic,Quarterly,330.38,25,0,Generated feedback 21
630023,67,Female,28,5,9,22,Basic,Monthly,805.52,16,1,Generated feedback 22
630024,52,Male,29,5,5,23,Standard,Quarterly,976.47,23,1,Generated feedback 23
630025,34,Male,29,1,4,28,Basic,Monthly,490.65,16,1,Generated feedback 24
630026,41,Female,22,4,6,28,Basic,Monthly,443.94,5,0,Generated feedback 25
630027,67,Female,3,4,1,6,Standard,Quarterly,634.02,3,1,Generated feedback 26
630028,22,Male,16,4,5,12,Basic,Monthly,387.68,12,0,Generated feedback 27
630029,22,Female,6,6,9,1,Basic,Monthly,585.57,10,1,Generated feedback 28
