customer_id,age,gender,tenure,usage_frequency,support_calls,payment_delay,subscription_type,contract_length,total_spend,last_interaction,churn,customer_feedback
459001,60,Female,28,6,5,23,Premium,Annual,210.14,29,0,Generated feedback 0
459002,48,Female,23,4,0,27,Standard,Annual,907.71,27,1,Generated feedback 1
459003,51,Male,16,1,4,2,Premium,Monthly,231.34,28,1,Generated feedback 2
459004,57,Male,17,2,9,2,Standard,Quarterly,397.95,23,1,Generated feedback 3
459005,51,Male,22,7,3,7,Standard,Annual,557.66,9,0,Generated feedback 4
459006,51,Male,18,5,3,28,Basic,Annual,661.38,21,0,Generated feedback 5
459007,33,Male,35,2,8,3,Standard,Monthly,870.16,24,1,Generated feedback 6
459008,45,Female,20,7,2,19,Premium,Quarterly,983.65,28,0,Generated feedback 7
459009,46,Male,12,3,4,5,Standard,Annual,204.57,2,1,Generated feedback 8
459010,54,Male,5,6,6,25,Basic,Monthly,153.91,17,1,Generated feedback 9
459011,40,Female,12,8,1,6,Basic,Annual,968.53,14,0,Generated feedback 10
459012,52,Male,6,4,9,15,Premium,Annual,800.04,29,1,Generated feedback 11
459013,66,Female,34,6,8,23,Basic,Quarterly,423.71,9,1,Generated feedback 12
459014,46,Male,22,4,7,24,Standard,Monthly,703.64,11,1,Generated feedback 13
459015,69,Female,12,1,4,14,Basic,Quarterly,728.78,23,1,Generated feedback 14
459016,53,Male,12,1,1,18,Standard,Annual,739.6,21,1,Generated feedback 15
459017,60,Male,6,5,1,6,Standard,Monthly,609.36,24,1,Generated feedback 16
459018,27,Female,35,3,4,17,Standard,Monthly,668.46,5,1,Generated feedback 17
459019,20,Male,18,5,1,21,Basic,Monthly,896.06,1,1,Generated feedback 18
459020,67,Male,6,6,5,19,Basic,Annual,387.84,20,1,Generated feedback 19
459021,21,Female,1,8,9,27,Standard,Monthly,925.28,2,0,Generated feedback 20
459022,59,Male,32,3,0,21,Premium,Annual,456.1,23,0,Generated feedback 21
459023,24,Male,32,9,5,24,Basic,Monthly,52.36,10,1,Generated feedback 22
459024,63,Male,15,2,0,25,Basic,Annual,102.22,7,1,Generated feedback 23
459025,22,Female,22,2,7,1,Basic,Monthly,848.4,22,1,Generated feedback 24
459026,68,Female,19,2,2,14,Basic,Quarterly,84.2,14,1,Generated feedback 25
459027,18,Female,5,1,5,13,Basic,Monthly,361.25,25,1,Generated feedback 26
459028,57,Male,33,8,1,6,Standard,Monthly,956.1,25,0,Generated feedback 27
459029,18,Female,18,9,1,25,Standard,Monthly,189.25,22,0,Generated feedback 28
459030,63,Male,9,6,0,13,Basic,Quarterly,452.36,17,0,Generated feedback 29
459031,58,Male,22,6,2,24,Standard,Monthly,317.44,3,1,Generated feedback 30
459032,21,Male,33,5,5,24,Standard,Monthly,679.49,2,1,Generated feedback 31
459033,59,Male,30,9,7,17,Basic,Quarterly,94.78,10,0,Generated feedback 32
459034,64,Male,9,5,0,14,Standard,Monthly,81.81,7,0,Generated feedback 33
459035,63,Female,30,6,8,19,Basic,Annual,114.51,27,1,Generated feedback 34
459036,64,Male,3,6,5,22,Standard,Quarterly,208.0,14,0,Generated feedback 35
459037,39,Female,2,8,2,15,Standard,Annual,747.22,27,1,Generated feedback 36
459038,20,Female,5,5,1,21,Premium,Monthly,604.55,25,1,Generated feedback 37
459039,40,Male,5,6,1,27,Premium,Annual,896.08,25,1,Generated feedback 38
459040,31,Female,1,9,0,12,Premium,Annual,665.66,1,1,Generated feedback 39
459041,32,Male,32,2,9,22,Basic,Monthly,841.5,1,1,Generated feedback 40
459042,53,Female,33,9,6,4,Basic,Annual,252.62,28,1,Generated feedback 41
459043,19,Female,35,9,9,27,Basic,Monthly,230.26,28,0,Generated feedback 42
459044,65,Female,19,3,2,23,Basic,Monthly,560.51,21,0,Generated feedback 43
459045,54,Female,35,3,7,22,Premium,Quarterly,323.86,11,0,Generated feedback 44
459046,46,Female,25,8,2,4,Premium,Monthly,658.62,1,0,Generated feedback 45
459047,49,Female,20,5,5,9,Standard,Monthly,778.51,2,1,Generated feedback 46
459048,35,Male,30,4,2,25,Premium,Annual,265.41,24,0,Generated feedback 47
459049,28,Female,27,3,0,24,Standard,Quarterly,124.64,7,0,Generated feedback 48
459050,25,Female,33,5,9,0,Premium,Quarterly,394.79,19,0,Generated feedback 49
459051,53,Male,12,2,6,21,Standard,Monthly,224.58,21,0,Generated feedback 50
459052,50,Male,33,6,6,5,Standard,Quarterly,736.34,1,0,Generated feedback 51
459053,48,Female,32,7,8,3,Basic,Monthly,362.4,20,0,Generated feedback 52
459054,28,Female,12,8,1,25,Standard,Monthly,612.64,28,0,Generated feedback 53
459055,34,Male,23,4,3,6,Basic,Annual,596.75,4,0,Generated feedback 54
459056,52,Female,6,5,0,11,Standard,Quarterly,649.42,23,1,Generated feedback 55
459057,67,Male,35,9,4,23,Standard,Monthly,239.92,22,1,Generated feedback 56
459058,51,Male,4,2,0,10,Premium,Annual,290.64,22,0,Generated feedback 57
459059,40,Female,13,6,2,9,Premium,Monthly,345.68,11,0,Generated feedback 58
459060,56,Female,14,5,2,19,Standard,Quarterly,756.06,13,0,Generated feedback 59
459061,66,Male,10,8,2,9,Basic,Annual,476.51,3,0,Generated feedback 60
459062,68,Female,22,5,2,11,Standard,Quarterly,252.98,4,0,Generated feedback 61
459063,58,Male,25,4,9,21,Standard,Quarterly,861.07,1,0,Generated feedback 62
459064,58,Male,27,4,9,24,Standard,Monthly,592.42,18,1,Generated feedback 63
459065,63,Female,30,1,9,18,Premium,Monthly,163.88,2,1,Generated feedback 64
459066,53,Male,29,9,7,11,Basic,Quarterly,500.61,12,0,Generated feedback 65
459067,49,Female,26,6,5,11,Premium,Quarterly,928.52,3,0,Generated feedback 66
459068,21,Male,28,7,4,17,Standard,Quarterly,74.27,25,1,Generated feedback 67
459069,53,Male,28,5,3,18,Basic,Quarterly,766.14,17,1,Generated feedback 68
459070,27,Male,34,6,3,27,Premium,Quarterly,992.39,5,0,Generated feedback 69
459071,68,Male,2,2,3,1,Standard,Quarterly,826.4,6,1,Generated feedback 70
459072,42,Male,13,9,1,15,Premium,Annual,145.71,11,0,Generated feedback 71
459073,33,Female,6,8,8,29,Basic,Annual,799.77,25,0,Generated feedback 72
459074,68,Male,35,7,6,26,Standard,Monthly,511.74,16,1,Generated feedback 73
459075,39,Female,29,7,4,21,Premium,Quarterly,246.57,10,0,Generated feedback 74
459076,36,Female,11,7,5,23,Basic,Quarterly,371.29,4,0,Generated feedback 75
459077,49,Female,29,2,3,9,Standard,Annual,543.24,25,0,Generated feedback 76
459078,50,Male,17,5,2,2,Basic,Monthly,329.99,7,1,Generated feedback 77
459079,47,Male,19,1,9,0,Standard,Monthly,518.42,4,1,Generated feedback 78
459080,22,Male,19,6,5,4,Premium,Monthly,542.38,25,0,Generated feedback 79
459081,42,Male,10,4,7,1,Standard,Quarterly,374.92,14,1,Generated feedback 80
459082,33,Male,5,3,4,21,Standard,Annual,711.18,16,0,Generated feedback 81
459083,40,Male,10,3,8,6,Premium,Annual,232.67,21,0,Generated feedback 82
459084,42,Female,25,3,7,20,Basic,Annual,500.18,18,0,Generated feedback 83
459085,41,Male,24,3,5,5,Premium,Quarterly,563.78,14,1,Generated feedback 84
459086,42,Female,1,6,0,29,Premium,Annual,809.0,14,1,Generated feedback 85
459087,36,Male,11,2,9,2,Premium,Monthly,734.88,16,1,Generated feedback 86
459088,43,Female,11,2,2,13,Standard,Annual,475.44,14,1,Generated feedback 87
459089,26,Female,23,4,6,17,Basic,Monthly,542.31,28,1,Generated feedback 88
459090,38,Female,21,7,4,26,Standard,Annual,294.95,16,1,Generated feedback 89
459091,28,Male,35,3,9,29,Standard,Monthly,613.41,13,0,Generated feedback 90
459092,43,Female,14,1,5,25,Basic,Quarterly,129.36,5,1,Generated feedback 91
459093,36,Female,3,7,6,17,Premium,Annual,560.24,28,0,Generated feedback 92
459094,36,Male,20,1,9,22,Standard,Monthly,520.69,7,1,Generated feedback 93
459095,55,Female,14,5,2,26,Premium,Quarterly,511.94,11,0,Generated feedback 94
459096,40,Male,15,5,1,4,Standard,Monthly,747.84,16,0,Generated feedback 95
459097,54,Female,16,7,1,7,Basic,Quarterly,411.7,2,0,Generated feedback 96
459098,31,Male,24,5,0,29,Basic,Annual,591.17,17,0,Generated feedback 97
459099,25,Female,14,7,1,26,Basic,Annual,594.33,18,0,Generated feedback 98
459100,31,Female,24,3,0,11,Basic,Annual,850.91,17,1,Generated feedback 99
459101,46,Male,11,2,8,28,Premium,Annual,738.29,7,0,Generated feedback 100
459102,58,Male,33,4,5,9,Basic,Quarterly,662.34,16,0,Generated feedback 101
459103,62,Male,6,3,7,20,Premium,Quarterly,598.04,10,0,Generated feedback 102
459104,34,Female,23,7,5,7,Standard,Annual,191.0,19,0,Generated feedback 103
459105,45,Male,15,9,5,11,Basic,Quarterly,335.87,11,1,Generated feedback 104
459106,48,Male,23,9,6,23,Standard,Quarterly,983.32,28,1,Generated feedback 105
459107,39,Female,35,1,9,25,Standard,Monthly,653.41,11,0,Generated feedback 106
459108,42,Female,33,9,7,16,Premium,Monthly,477.59,28,0,Generated feedback 107
459109,61,Male,12,2,1,6,Basic,Monthly,660.37,3,1,Generated feedback 108
459110,55,Female,1,7,1,18,Premium,Quarterly,948.02,11,1,Generated feedback 109
459111,58,Male,33,1,5,14,Standard,Monthly,190.35,25,1,Generated feedback 110
459112,53,Female,8,4,1,9,Premium,Annual,502.69,2,0,Generated feedback 111
459113,62,Female,20,6,6,14,Premium,Annual,677.27,26,1,Generated feedback 112
459114,63,Male,29,2,6,25,Standard,Quarterly,563.86,20,0,Generated feedback 113
459115,68,Female,12,1,8,18,Standard,Monthly,203.83,26,1,Generated feedback 114
459116,36,Female,12,4,3,4,Premium,Monthly,215.91,1,0,Generated feedback 115
459117,38,Female,11,9,0,23,Premium,Quarterly,808.23,6,0,Generated feedback 116
459118,21,Male,26,2,5,18,Premium,Monthly,741.14,15,1,Generated feedback 117
459119,51,Male,17,5,1,10,Basic,Annual,580.5,11,1,Generated feedback 118
459120,28,Male,12,8,1,14,Standard,Monthly,327.33,4,0,Generated feedback 119
459121,30,Female,19,1,5,23,Premium,Annual,726.34,27,0,Generated feedback 120
459122,20,Female,34,2,5,3,Standard,Quarterly,776.1,5,1,Generated feedback 121
459123,50,Male,32,2,9,5,Standard,Quarterly,599.25,21,0,Generated feedback 122
459124,39,Female,13,1,9,18,Standard,Annual,176.9,1,1,Generated feedback 123
459125,46,Male,14,6,2,28,Premium,Quarterly,946.04,7,0,Generated feedback 124
459126,30,Female,25,8,3,27,Premium,Quarterly,506.81,4,0,Generated feedback 125
459127,23,Male,20,2,6,13,Premium,Quarterly,278.32,4,0,Generated feedback 126
459128,55,Female,10,2,8,11,Premium,Annual,706.82,22,0,Generated feedback 127
459129,36,Female,27,3,4,15,Premium,Annual,60.9,26,0,Generated feedback 128
459130,31,Male,28,5,4,27,Basic,Quarterly,659.16,22,0,Generated feedback 129
459131,35,Female,14,5,2,29,Standard,Annual,705.2,29,1,Generated feedback 130
459132,68,Male,19,4,4,25,Premium,Monthly,744.06,14,1,Generated feedback 131
459133,60,Female,33,4,8,2,Standard,Quarterly,199.67,10,0,Generated feedback 132
459134,47,Female,8,7,1,10,Basic,Quarterly,114.97,6,0,Generated feedback 133
459135,32,Male,12,5,0,24,Standard,Annual,609.04,29,1,Generated feedback 134
459136,46,Male,7,5,5,11,Standard,Quarterly,378.37,28,0,Generated feedback 135
459137,42,Male,6,3,6,22,Standard,Annual,547.85,20,0,Generated feedback 136
459138,58,Male,31,8,4,28,Standard,Annual,341.02,15,0,Generated feedback 137
459139,68,Female,1,3,6,21,Standard,Annual,419.72,19,0,Generated feedback 138
459140,41,Male,20,5,9,1,Premium,Annual,731.47,19,0,Generated feedback 139
459141,52,Male,27,8,1,14,Standard,Quarterly,156.04,28,0,Generated feedback 140
459142,37,Male,11,3,0,11,Basic,Monthly,464.31,27,0,Generated feedback 141
459143,30,Male,21,9,6,21,Premium,Quarterly,567.12,15,0,Generated feedback 142
459144,49,Male,33,7,3,10,Standard,Quarterly,257.22,22,1,Generated feedback 143
459145,44,Male,15,6,3,7,Premium,Quarterly,392.45,5,0,Generated feedback 144
459146,19,Female,27,5,9,20,Standard,Monthly,815.93,22,1,Generated feedback 145
459147,37,Female,32,8,8,2,Basic,Annual,978.81,16,1,Generated feedback 146
459148,61,Female,22,2,6,29,Basic,Quarterly,373.95,7,1,Generated feedback 147
459149,62,Male,35,6,1,15,Premium,Quarterly,764.45,23,1,Generated feedback 148
459150,68,Male,32,1,3,28,Standard,Monthly,189.22,24,0,Generated feedback 149
