customer_id,age,gender,tenure,usage_frequency,support_calls,payment_delay,subscription_type,contract_length,total_spend,last_interaction,churn,customer_feedback
19001,30,Male,32,9,4,20,Premium,Annual,279.41,4,0,Generated feedback 0
19002,57,Male,19,8,0,5,Basic,Annual,938.12,29,0,Generated feedback 1
19003,28,Female,33,7,9,6,Standard,Monthly,166.7,26,1,Generated feedback 2
19004,54,Female,1,2,3,21,Basic,Annual,780.85,15,1,Generated feedback 3
19005,64,Female,29,5,2,16,Standard,Annual,224.84,26,0,Generated feedback 4
19006,33,Female,5,5,1,10,Standard,Monthly,668.78,19,1,Generated feedback 5
19007,40,Male,3,7,7,0,Premium,Annual,586.9,11,0,Generated feedback 6
19008,62,Male,6,7,8,17,Premium,Monthly,473.51,9,1,Generated feedback 7
19009,58,Female,12,4,4,20,Standard,Monthly,81.43,20,1,Generated feedback 8
19010,20,Male,11,3,5,16,Basic,Quarterly,969.78,11,1,Generated feedback 9
19011,38,Male,29,1,4,0,Basic,Annual,464.46,27,0,Generated feedback 10
19012,23,Female,16,3,0,25,Premium,Quarterly,680.16,4,1,Generated feedback 11
19013,52,Male,21,4,4,24,Premium,Annual,672.73,28,0,Generated feedback 12
19014,38,Female,34,4,4,11,Basic,Quarterly,893.68,19,1,Generated feedback 13
19015,37,Male,6,1,0,7,Standard,Monthly,803.87,10,0,Generated feedback 14
19016,21,Female,2,9,9,28,Basic,Annual,826.05,12,1,Generated feedback 15
19017,68,Male,16,6,2,15,Basic,Monthly,429.4,16,1,Generated feedback 16
19018,30,Male,29,5,3,12,Premium,Quarterly,253.61,9,1,Generated feedback 17
19019,35,Male,5,3,6,27,Standard,Quarterly,556.2,8,0,Generated feedback 18
19020,37,Male,33,8,8,18,Premium,Quarterly,836.62,6,0,Generated feedback 19
19021,25,Female,12,2,3,22,Premium,Quarterly,226.94,21,0,Generated feedback 20
19022,24,Male,13,9,4,2,Basic,Monthly,549.39,12,0,Generated feedback 21
19023,68,Male,17,9,4,2,Premium,Quarterly,583.02,19,0,Generated feedback 22
19024,42,Female,20,7,6,26,Standard,Monthly,945.11,6,0,Generated feedback 23
19025,22,Male,23,7,7,12,Premium,Annual,454.64,11,1,Generated feedback 24
19026,31,Female,7,4,6,23,Premium,Annual,87.53,5,0,Generated feedback 25
19027,63,Female,6,4,2,20,Premium,Quarterly,713.94,23,0,Generated feedback 26
19028,64,Female,33,8,9,24,Basic,Annual,961.91,24,0,Generated feedback 27
19029,64,Male,25,6,5,20,Standard,Annual,270.26,10,0,Generated feedback 28
19030,34,Male,29,6,9,18,Standard,Monthly,537.36,25,1,Generated feedback 29
19031,42,Male,5,1,3,29,Basic,Quarterly,344.58,13,0,Generated feedback 30
19032,62,Male,24,1,5,17,Standard,Annual,166.1,14,1,Generated feedback 31
19033,25,Female,3,4,1,3,Basic,Quarterly,285.92,8,1,Generated feedback 32
19034,68,Female,23,7,0,12,Premium,Monthly,704.17,10,0,Generated feedback 33
19035,34,Male,6,4,8,29,Standard,Quarterly,633.92,27,1,Generated feedback 34
19036,36,Female,4,1,3,27,Basic,Annual,697.49,4,0,Generated feedback 35
19037,35,Male,7,1,0,20,Standard,Quarterly,164.31,25,0,Generated feedback 36
