customer_id,age,gender,tenure,usage_frequency,support_calls,payment_delay,subscription_type,contract_length,total_spend,last_interaction,churn,customer_feedback
440001,18,Male,9,9,5,8,Premium,Quarterly,802.72,21,1,Generated feedback 0
440002,59,Female,32,6,8,4,Premium,Annual,695.43,4,0,Generated feedback 1
440003,59,Male,34,4,3,22,Basic,Quarterly,372.96,22,1,Generated feedback 2
440004,47,Male,30,9,1,27,Basic,Quarterly,409.76,21,1,Generated feedback 3
440005,55,Male,5,2,4,12,Standard,Monthly,875.51,23,1,Generated feedback 4
440006,64,Female,6,2,7,28,Standard,Annual,686.28,1,0,Generated feedback 5
440007,49,Male,1,5,7,18,Basic,Quarterly,896.05,2,0,Generated feedback 6
440008,48,Male,22,2,6,8,Premium,Quarterly,152.02,13,0,Generated feedback 7
440009,43,Male,29,8,1,24,Standard,Annual,684.37,23,1,Generated feedback 8
440010,66,Male,25,7,6,7,Basic,Quarterly,616.94,4,0,Generated feedback 9
440011,34,Male,22,1,7,13,Premium,Annual,401.37,17,1,Generated feedback 10
440012,47,Female,22,9,1,20,Basic,Quarterly,214.18,29,1,Generated feedback 11
440013,61,Female,7,1,1,11,Standard,Annual,120.87,15,1,Generated feedback 12
440014,57,Male,16,1,7,19,Premium,Annual,267.15,19,1,Generated feedback 13
440015,29,Male,3,5,9,22,Premium,Quarterly,828.64,11,1,Generated feedback 14
440016,68,Male,18,2,2,25,Basic,Quarterly,253.94,29,0,Generated feedback 15
440017,65,Female,4,6,3,1,Basic,Annual,400.34,26,1,Generated feedback 16
440018,32,Male,10,3,3,9,Premium,Annual,113.57,16,0,Generated feedback 17
440019,28,Male,20,3,8,22,Standard,Monthly,905.08,17,0,Generated feedback 18
440020,42,Male,2,1,9,3,Standard,Monthly,797.14,2,1,Generated feedback 19
440021,27,Male,3,9,6,2,Standard,Monthly,547.02,3,0,Generated feedback 20
440022,50,Male,12,9,7,9,Standard,Annual,490.71,7,1,Generated feedback 21
440023,40,Male,12,6,2,9,Premium,Quarterly,273.2,9,0,Generated feedback 22
440024,25,Female,11,7,6,10,Standard,Quarterly,105.76,1,0,Generated feedback 23
440025,53,Male,24,1,8,0,Standard,Monthly,987.52,15,1,Generated feedback 24
440026,61,Male,20,1,1,0,Basic,Quarterly,676.63,17,0,Generated feedback 25
440027,21,Male,10,5,0,27,Standard,Quarterly,672.17,8,1,Generated feedback 26
440028,59,Male,19,1,9,4,Premium,Quarterly,942.98,27,1,Generated feedback 27
440029,68,Male,14,3,4,27,Premium,Annual,690.14,13,0,Generated feedback 28
440030,26,Male,1,9,9,29,Premium,Monthly,801.18,9,1,Generated feedback 29
440031,44,Female,2,6,6,5,Standard,Annual,411.61,28,0,Generated feedback 30
440032,30,Female,6,1,9,21,Basic,Monthly,695.19,26,1,Generated feedback 31
440033,69,Male,29,9,1,18,Standard,Monthly,604.43,8,1,Generated feedback 32
440034,18,Male,18,8,0,9,Premium,Monthly,63.84,4,0,Generated feedback 33
440035,54,Male,5,3,7,15,Standard,Monthly,50.83,14,0,Generated feedback 34
440036,21,Male,31,3,7,7,Premium,Quarterly,606.24,2,0,Generated feedback 35
440037,56,Female,24,9,5,1,Premium,Quarterly,57.84,6,1,Generated feedback 36
