customer_id,age,gender,tenure,usage_frequency,support_calls,payment_delay,subscription_type,contract_length,total_spend,last_interaction,churn,customer_feedback
59001,42,Female,16,2,3,4,Standard,Annual,532.82,8,1,Generated feedback 0
59002,40,Female,9,7,8,19,Basic,Monthly,842.62,3,0,Generated feedback 1
59003,19,Female,11,7,9,1,Premium,Annual,704.3,14,0,Generated feedback 2
59004,68,Male,28,1,2,25,Standard,Quarterly,252.7,8,0,Generated feedback 3
59005,42,Male,9,1,4,7,Premium,Quarterly,876.87,9,0,Generated feedback 4
59006,57,Male,21,3,2,18,Basic,Monthly,715.08,24,0,Generated feedback 5
59007,69,Male,35,3,3,7,Standard,Quarterly,406.16,8,0,Generated feedback 6
59008,57,Male,25,2,4,22,Standard,Annual,921.61,8,0,Generated feedback 7
59009,23,Male,21,5,7,12,Standard,Quarterly,190.94,9,0,Generated feedback 8
59010,40,Female,28,4,2,12,Standard,Annual,242.39,27,1,Generated feedback 9
59011,55,Female,7,6,4,6,Premium,Quarterly,476.89,22,1,Generated feedback 10
59012,30,Male,16,7,2,18,Standard,Annual,88.73,5,1,Generated feedback 11
59013,49,Female,10,8,3,13,Premium,Monthly,430.65,29,0,Generated feedback 12
59014,24,Female,27,2,0,19,Premium,Monthly,359.24,19,1,Generated feedback 13
59015,69,Female,34,7,8,26,Premium,Monthly,268.71,8,0,Generated feedback 14
59016,55,Male,8,8,5,4,Basic,Quarterly,314.04,7,1,Generated feedback 15
59017,66,Female,10,8,4,17,Standard,Monthly,626.75,15,1,Generated feedback 16
59018,57,Male,21,9,3,16,Standard,Monthly,295.19,10,1,Generated feedback 17
59019,39,Male,33,3,2,17,Premium,Monthly,674.53,4,1,Generated feedback 18
59020,37,Male,3,2,4,26,Standard,Monthly,72.3,15,1,Generated feedback 19
59021,38,Female,8,4,6,2,Premium,Quarterly,750.39,13,1,Generated feedback 20
59022,66,Male,15,1,0,16,Premium,Monthly,349.7,4,0,Generated feedback 21
59023,44,Male,15,7,7,13,Premium,Monthly,550.82,26,0,Generated feedback 22
59024,22,Male,31,9,3,14,Standard,Monthly,52.7,25,1,Generated feedback 23
59025,65,Male,32,4,7,12,Premium,Annual,199.92,6,1,Generated feedback 24
59026,56,Female,2,1,6,11,Standard,Monthly,644.66,12,1,Generated feedback 25
59027,66,Female,9,1,7,26,Standard,Quarterly,893.31,24,0,Generated feedback 26
59028,26,Male,2,8,8,18,Premium,Quarterly,582.99,19,0,Generated feedback 27
59029,55,Female,25,5,1,6,Premium,Annual,229.98,16,0,Generated feedback 28
59030,33,Male,7,7,4,13,Premium,Quarterly,294.76,25,0,Generated feedback 29
59031,24,Male,17,7,1,25,Standard,Monthly,861.22,11,1,Generated feedback 30
59032,58,Male,26,1,5,24,Basic,Quarterly,486.63,21,1,Generated feedback 31
59033,33,Male,3,7,7,17,Standard,Annual,172.21,29,0,Generated feedback 32
59034,52,Male,2,9,9,21,Standard,Monthly,62.74,2,1,Generated feedback 33
59035,34,Male,11,5,1,21,Standard,Quarterly,819.28,18,0,Generated feedback 34
59036,40,Female,23,5,8,14,Basic,Annual,699.25,18,0,Generated feedback 35
59037,39,Male,35,5,0,24,Basic,Quarterly,227.84,27,0,Generated feedback 36
59038,25,Female,18,8,3,29,Standard,Monthly,349.22,14,1,Generated feedback 37
59039,69,Male,27,3,8,21,Standard,Monthly,750.48,27,1,Generated feedback 38
59040,68,Male,18,8,1,4,Standard,Monthly,772.71,15,0,Generated feedback 39
59041,42,Female,22,3,0,8,Standard,Quarterly,75.5,6,0,Generated feedback 40
59042,34,Female,20,2,7,12,Standard,Annual,359.17,20,1,Generated feedback 41
59043,46,Male,20,9,6,12,Standard,Quarterly,672.18,20,1,Generated feedback 42
59044,26,Male,28,7,2,10,Basic,Quarterly,527.63,28,1,Generated feedback 43
59045,57,Female,1,4,0,29,Premium,Quarterly,664.77,17,1,Generated feedback 44
